Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
22 Mar 2006,Learjet 35,N58EM,Bankair,0,"Philadelphia International Airport, PA (PHL)","The Learjet's flight crew was departing runway 27L at Philapdelphia (PHL). They initiated a ""standing start"" takeoff, with the pilot holding the brakes until the engines indicated a power setting of 70% N2. The pilot then released the brakes and increased power to 91.5% N1. At 50 to 60 knots, the copilot called out ""speed alive,"" and the pilot then disengaged the nose gear steering. At 80 knots the copilot called out ""cross check,"" and at approximately 95 knots, the airplane began to turn right. The copilot noticed fluctuations with the engine indications and called for an abort. The pilot reduced the power to ""idle,"" and corrected back to the left using left rudder pedal and ""light"" braking. The airplane then turned to the right again, and the pilot corrected once again to the left. The airplane continued to turn left and departed the left side of the runway, tail first at a 45-degree angle. The right main landing gear assembly then collapsed, the right tip tank impacted the ground, and the airplane came to rest.PROBABLE CAUSE: ""The operator's inadequate maintenance of the fuel computer harness which resulted in engine surging and a subsequent loss of control by the flight crew during the takeoff roll.""",,Take off,Cargo,"Philadelphia International Airport, PA (PHL/KPHL)","Charlotte-Douglas Airport, NC (CLT/KCLT)",,"Philadelphia International Airport, PA (PHL) -United States of America",LOC-G,Loss of Control - Ground,0.9,"The report describes a loss of control of the aircraft while it was on the ground during the takeoff roll, leading to a runway excursion and subsequent damage."
23 Mar 2006,Antonov An-24B,ER-AZZ,Valan International Cargo Charter,0,Nasiriyah-Tallil Air Base (XNH),"During the descent towards Tallil Air Base one engine flamed out due to a failure in the engine control system.As the nose gear did not lower, the crew decided to go around. The main gear could not be retracted again and the aircraft lost speed, leading the flight crew to carry out a forced landing on an unpaved part of the airfield. All occupants escaped unhurt.",,Landing,Unknown,Baghdad International Airport (BGW/ORBI),Nasiriyah-Tallil Air Base (XNH/ORTL),,Nasiriyah-Tallil Air Base (XNH) -Iraq,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.9,"The report indicates a failure in the engine control system leading to an engine flameout, which is a powerplant system malfunction."
24 Mar 2006,Convair CV-580F,ZS-SKI,"LAC - SkyCongo, lsf Skyhaul",0,Kinshasa-N'Djili Airport (FIH),Reportedly sustained damage when it was struck by an Antonov 26. The An-26 was blown into the Convair during a thunderstorm at Kinshasa-N'Djili Airport (FIH).ZS-SKI was withdrawn from use and was still stored at Kinshasa as of 2009.,,Standing,Unknown,,,,Kinshasa-N'Djili Airport (FIH) -Congo (Democratic Republic),WSTRW,Windshear or Thunderstorm,0.9,"The incident involved an aircraft being blown into another aircraft during a thunderstorm, which directly relates to weather conditions affecting aircraft operations."
24 Mar 2006,Cessna 208B Grand Caravan,HC-BXD,Aerotaxis Ecuatorianos SA - ATESA,5,"0,5 km N of Cuenca-Mariscal Lamar Airport (CUE)","A Cessna 208B Grand Caravan, registered, HC-BXD, was destroyed when it crashed into a building shortly after takeoff from Cuenca-Mariscal Lamar Airport (CUE).The airplane had arrived at Cuenca at 10:18 after an uneventful flight from Macas (XMS). The Cessna 208B was prepared for the return flight to Macas and twelve passengers boarded the flight with 240 lb (109 kg) of baggage. Startup was approved at 10:57 and the airplane taxied to runway 05 for departure. The flight was airborne at 10:59, reaching a height of 300 feet. After passing the end of the runway, the airplane began to descend rapidly. The nose wheel hit the roof of a building from the CompaÃ±Ã­a Ecuatoriana del Caucho rubber processing company. The Cessna struck a wall and came to rest nose-down.translated from Spanish:PROBABLE CAUSE: ""The investigating commission believes that the probable cause of the accident was a failure of the turbine compressor blades which had a creep condition [deformation due to hight temperatures]""CONTRIBUTING FACTORS: ""Inadequate maintenance at the company. Lack of operational control of the company. Failure to comply with the Hot Section Inspection (HSI) at 3600 hours. Operting the engine 200 additional hours on top of Time Between Overhauls (TBO) without carrying out the the technical requirements needed.""",,Initial climb,Passenger - Scheduled,Cuenca Airport (CUE/SECU),Macas Airport (XMS/SEMC),,"0,5 km N of Cuenca-Mariscal Lamar Airport (CUE) -Ecuador",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the probable cause of the accident was a failure of the turbine compressor blades due to a creep condition, which is directly related to a powerplant system/component failure."
27 Mar 2006,Let L-410UVP-E,ES-LLG,AirEst,0,Tallinn-Ulemiste Airport (TLL),,,Standing,-,-,-,,Tallinn-Ulemiste Airport (TLL) -Estonia,ADRM,Aerodrome,0.9,"The report involves an aircraft in the standing phase at an airport, and there is no additional information suggesting another category. Issues related to the aerodrome are the most likely classification."
28 Mar 2006,Cessna 208B Grand Caravan,N208WE,Cessna Aircraft,2,"1,2 km N of Oak Glen, CA","Cessna 208 N208WE was owned by Cessna and used to market Caravans to customers. The Caravan's regional sales manager for the western U.S. and Canada departed the Cessna plant at Wichita-Cessna Aircraft Field, KS (CEA) on March 27. At North Las Vegas (VGT) the pilot met with the president of Pacific Aircraft Sales. Both men departed the next day to Kingman, AZ (IGM) and then on to Thermal (TRM). In the area of TRM, the two pilots conducted a demonstration flight for a prospective customer. After the demonstration flight an IFR flight plan was filed for a flight to Ontario, CA (ONT) with a planned en route altitude of 10,000 feet. The airplane departed at approximately 16:35. About 16:55 the flight had reached an altitude of about 8500 feet.At that time the Southern California Terminal Radar Approach Control controller advised the pilots that radar contact was established that they were heading into rising terrain. The controller asked, ""Do you have the terrain in sight?"" At 16:55:03, one of the pilots responded ""8 Whiskey Echo, we're maneuvering away from the terrain right now."" Nine seconds later radio contact was lost. The Cessna struck a ridge and crashed. The elevation at the accident site was 6,073 feet.PROBABLE CAUSE: ""The pilot's continued flight into instrument meteorological weather conditions and his subsequent failure to maintain an adequate airspeed while maneuvering, that led to a stall/spin.""",,En route,Demo/Airshow/Display,"Thermal Airport, CA (TRM/KTRM)","Ontario International Airport, CA (ONT/KONT)",,"1,2 km N of Oak Glen, CA -United States of America",CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain without indication of loss of control until the final moments, fitting the definition of Controlled Flight Into Terrain (CFIT)."
28 Mar 2006,Antonov An-12BK,EK46741,Phoenix Avia,0,5 km from Payam Airport (PYK),"The Antonov 12 cargo plane departed from Payam Airport on a flight to Sharjah (SHJ). Immediately after takeoff aircraft encountered a flock of birds, as a result of which engines No. 1, 3 and 4 failed. An attempt was made to return to Payam, but an emergency landing had to be carried out some 5 km from the airport. The airplane broke up and caught fire.",,En route,Cargo,Payam Airport (PYK/OIIP),Sharjah Airport (SHJ/OMSJ),,5 km from Payam Airport (PYK) -Iran,BIRD,Bird Strike,0.95,"The report indicates that the aircraft encountered a flock of birds immediately after takeoff, leading to engine failures and an emergency landing. This aligns with the definition of a bird strike."
29 Mar 2006,Ilyushin Il-62M,5A-DKR,"Libyan Government, opb Libavia",0,Moskva-Domodedovo Airport (DME),"The Ilyushin Il-62M was operated on a ferry flight from Tripoli, Libya to Moscow, Russia for overhaul.During the approach to runway 32R at Domodedovo Airport the airspeed was higher than recommended. The aircraft crossed the threshold at an altitude of 12 m and a speed of 304 km/h. During the flare, at an altitude of about 5 meters, the captain instructed the flight engineer to bring back the thrust levers to idle. The flight engineer confirmed selected all four engines to idle. The captain subsequently called for the thrust reversers to be deployed but the flight engineer did not confirm this instruction but asked again: ""Turn on the reverse?"".The reverser buckets were then deployed, but the engines were not brought to the maximum reverse thrust. It is possible that at this moment the flight engineer was distracted.The aircraft floated at an altitude of 1-0.5 m over the runway. As a result, the landing of the aircraft occurred at a distance of 1100 m from the threshold end of the runway at a speed of 258 km/h.Before landing, the captain again instructed to turn on the reverse of the engines. A misunderstanding between the captain and flight engineer and subsequent actions by the flight engineer caused the two engines to be operated at full power with reversers stowed. The aircraft overran the end of the runway of runway 32R and continued for 680 meters before it collided with a slope of the ravine.The accident occurred as a result of erroneous actions by the flight engineer during operations to turn on the engine reverse when landing the plane, expressed in shifting the reverse buckets to direct thrust and putting the 1st and 4th engines to take-off mode after landing.The Commission concluded that the flight engineerÂs erroneous actions were facilitated by:- a low level of technological discipline in the crew due to the weak role of the captain as a leader in the crew, which was manifested in the crew members not fully fulfilling the ""Instructions for the interaction and technology of the crew members of the IL-62M aircraft"" and Aircraft Flight Manual during descent, approach and landing;- emotional relaxation of the crew at the end of a business trip and return to base;- lack of effective control, including according to the data of flight recorders over flight operations with LIBAVIA;- in the ""Instructions for the interaction and technology of the crew of the IL-62M aircraft"" there are no control functions on the part of other crew members for the actions of the flight engineer at the stage of aircraft landing and the status of the reverse  on/off alarm;- the absence in the training programs of the simulator of exercises for practicing the actions of crew members in case of erroneous actions by the flight engineer when the reverse is turned on;- lack of equipment for the flight engineerÂs workplace with a radio headset, lack of procedures in the ""Instructions for Interaction and the Work Technology of the Crew Members of the Il-62M Aircraft"" for the use of a radio headset for flight personnel in flights with a reduced crew;- excessive volume of the SSU speakers broadcasting external radio communications, which created additional difficulties when listening to the commands given by the captain;- fuzziness (illegibility) of the commands given by the PIC and the lack of response of the PIC to the non-confirmation of the commands given by him to the flight engineer.",,Landing,Ferry/positioning,Tripoli-Mitiga International Airport (MJI/HLLM),Moskva-Domodedovo Airport (DME/UUDD),,Moskva-Domodedovo Airport (DME) -Russia,RE,Runway Excursion,0.95,"The aircraft overran the end of the runway during landing, which is a clear indication of a runway excursion. The narrative details the aircraft's failure to stop within the runway limits and subsequent continuation beyond the runway end."
31 Mar 2006,Let L-410UVP-E20,PT-FSE,TEAM Transportes Aéreos,19,"6 km SE of Rio Bonito, RJ","TEAM Flight 6865 departed MacaÃ© (MEA) at 17:19 on an IFR flight plan to Rio de Janeiro (SDU). The airplane was expected to arrive at 18:02. After takeoff the crew requested cancellation of their IFR flight plan ant to continue under visual flight rules at FL45. This was approved. Upon request, the flight was cleared to descend to 2000 feet to avoid an area of poor weather. About 17:39 a left turn was initiated towards the coast line for the same reason. The airplane struck trees near the top of Pico da Pedra Bonita at an elevation of 1920 feet.CONTRIBUTING FACTORS (translated from Portuguese)1. Human factorsPsychological - ContributedIt was found that the decision of the crew to cancel the IFR plan to continue VFR at low altitude and when visibility is not favorable, has been inadequate, with compliance of the pilots with such a decision.It is possible that the knowledge of the region obtained by the instructor captain caused over-confidence, influencing the decision.The organizational culture of the company proved to be complacent by not inhibiting the adoption of procedures incompatible with flight safety, such as the low altitude flights made by the instructor captain.Operational Aspecta. Judgement - ContributedThere was inadequate assessment of the situation by the crew, causing them to fly at a lower altitude than the safe limits under visual conditions unsuitable for visual flight, resulting in the collision of the aircraft with high ground.b. Coordination Cabin - ContributedThe use of human resources for the operation of the aircraft was unsuitable because of failure to comply with operational standards, leading the crew to perform a passenger flight to the lower altitude limits of safety, under inadequate visual conditions.c. Planning - ContributedThe preparation for the flight proved inadequate because the crew did not have a meteorological analysis of the appropriate level of flight performed, considering that the conditions for the region were overshadowing the Serra do Mar and surrounding areas of low clouds and / or mist, especially on the slopes of the mountain.d. Adverse weather conditions - ContributorsThe weather conditions prevailing in the region made visual flight impossible, resulting in the concealment of the elevation at which the aircraft crashed.e. Flight indiscipline - ContributedThe pilots intentionally not complying with rules of air traffic and civil aviation rules, without grounds, performing flight at low altitude, under conditions of visibility below the limits established for VFR flight, colliding with high ground.f Supervision - ContributedThe company has not taken appropriate supervisory measures, enabling the existence of a culture of undeveloped flight safety, which prevented advance identification of actions taken by the crew and injured misconception exists in the CRM business, which represented a potential risk to their operations, as well as by the failure of some educational measures provided for in its PPAA (Plan for the Prevention of Aeronautical Accidents).2 Material FactorNot contributed. Not contributed",,En route,Passenger - Scheduled,"MacaÃ© Airport, RJ (MEA/SBME)","Rio de Janeiro-Santos Dumont Airport, RJ (SDU/SBRJ)",,"6 km SE of Rio Bonito, RJ -Brazil",CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT). The contributing factors such as inadequate assessment, poor weather conditions, and low altitude flight under unsuitable visual conditions further support this classification."
xx Mar 2006,Antonov An-2T,SP-AOY,Aeroklub RP,0,Leszno-Strzyzewice Airport (EPLS),,,Standing,-,-,-,,Leszno-Strzyzewice Airport (EPLS) -Poland,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
3 Apr 2006,Lockheed C-5B Galaxy,84-0059,United States Air Force - USAF,0,"Dover AFB, DE (DOV)","The C-5B Galaxy, operating for the 436th AW, took off from Dover AFB (DOV) at 06:21 on its way to Kuwait. About ten minutes after takeoff the aircrew observed a No. 2 engine ""Thrust Reverser Not Locked"" indication light. They shut down the No. 2 engine as a precaution and decided to return to Dover.During the return the pilots and flight engineers continued to use the shut-down No. 2 engineÂs throttle while leaving the fully-operational No. 3 engine in idle. Also, the wrong flap setting was used. On final approach to runway 32, the airplane descended below the normal glidepath. The C-5 stalled , hit a utility pole and crashed into a field. The tail separated and the C-5 crash-landed further on. The nose section separated due to the impact.The airplane's flight deck was salvaged and flown to Macon-Robins AFB, GA (WRB) in August 2006 to be used as a modernized C-5 software simulator.PROBABLE CAUSE: ""Based on clear and convincing evidence, the Board President determined the primary cause of the mishap was the pilots' and flight engineers' failure to use the number three, fully operational, engine; the instructor's and primary flight engineer's failure to brief, and the pilots' failure to consider or utilize a 62.5 or 40% flap setting (instead of a 100% flap setting); and the pilots' attempt at a visual approach to runway 32, descending well below a normal glidepath for an instrument-aided approach or the normal VFR pattern altitude of 1,800 ft. There is substantial evidence that a contributing factor to this mishap was MP1's failure to give a complete approach briefing, in that, nonstandard factors, configuration, landing distance, and missed approachintentions were not addressed.""",,Approach,Military,"Dover AFB, DE (DOV/KDOV)",Ramstein Airport (RMS/ETAR),,"Dover AFB, DE (DOV) -United States of America",CFIT,Controlled Flight Into Terrain,0.9,"The aircraft descended below the normal glidepath and collided with a utility pole and terrain without indication of loss of control, fitting the definition of Controlled Flight Into Terrain."
4 Apr 2006,McDonnell Douglas DC-10-10F,N386FE,FedEx Express,0,"Walnut Ridge, AR","As the airplane climbed through about FL260, the No. 3 engine low pressure turbine (LPT) stage 1 disk burst when a fatigue crack that initiated in the forward seal tooth serration arm ruptured. Fragments from the burst disk partially severed the LPT case and struck the fuselage in multiple locations. The airframe vibration increased to a severe level until the LPT rotor separated from the engine, about 14 minutes 30 seconds after the uncontained LPT stage 1 disk burst, when the high pressure turbine aft shaft and the fan mid shaft failed due to contact damage and torsional loading. Metallurgical examination of the portion of the LPT stage 1 disk that was imbedded in the right wing found that the disk burst due to a mixture of high cycle and low cycle fatigue. The fracture was located in the vicinity of the forward seal tooth serration, although the exact fracture origin could not be identified because the entire seal tooth and part of the seal tooth arm were missing at the fracture location. Examination of the forward seal tooth serration revealed the presence of two previous weld repairs that extended into the forward arm. Review of the manufacturing records revealed that the disk had been dabber weld repaired twice to correct anomalies and non-conformances found during the original manufacturing process. The dabber weld procedures did not authorize welding in the forward seal tooth serration, therefore, the weld repair performed on the failed LPT stage 1 disk did not conform to the approved repair instructions. Based on testing and analysis of sample, post-manufacture dabber weld repaired disks, the suspect population of CF6 disks was confined to those that had been repaired at original manufacture. Records indicated that, in addition to the accident disk, four other disks had been dabber weld repaired at original manufacture to correct forward seal tooth serration anomalies and non-conformances. None of these disks are any longer in service. Based on the estimated crack propagation rate, it is likely that either no crack existed at the last inspection of the disk or the crack size was below the reasonably detectable threshold. After the disk burst, the flight crew completed all required checklists; however, the crew could not manually shutdown the affected engine because the burst disk fragments had severed the fire shutoff valve cable, the power off cable, and the emergency shutoff cable. The engine eventually shutdown on its own due to airflow disruptions within the engine. The flight crewâs procedural coordination and use of available resources, consistent with cockpit resource management best practices, helped to ensure the safe landing of the airplane.Probable Cause: The rupture of a fatigue crack in the forward air seal tooth serration of the No. 3 engine low pressure turbine stage 1 disk that initiated due to an improper weld repair performed during original manufacture. The improper weld repair changed the material properties of the disk near the weld feature, resulting in an accelerated crack propagation rate that allowed the crack to grow to rupture before the next inspection interval. Contributing to the severity of the accident was the inability of the flight crew to shutdown the engine as a result of the damage caused by a liberated piece of the low pressure turbine stage 1 disk when it punctured the right wing.",,En route,Cargo,"Memphis, TN (MEM)","Seattle, WA (SEA)",,"Walnut Ridge, AR -United States of America",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes a failure of the No. 3 engine low pressure turbine stage 1 disk due to a fatigue crack that initiated from an improper weld repair during original manufacture. This failure led to significant damage and the inability to manually shut down the engine, which aligns with the definition of a powerplant system or component failure."
10 Apr 2006,Harbin Y-12-II,132,Kenya Air Force - KAF,14,near Marsabit,"The Air Force Y-12 departed Nairobi, carrying a.o. six MPs and a bishop who were on a mission to negotiate peace between warring clans in the Marsabit area.On approach the airplane flew into the side of the cloud/shrouded foothills of Mount Marsabit.",,Approach,Military,Nairobi-Eastleigh Air Base (HKRE),Marsabit Airport (RBT/HKMB),,near Marsabit -Kenya,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft flew into the side of the cloud/shrouded foothills of Mount Marsabit during the approach phase, indicating an in-flight collision with terrain without indication of loss of control."
11 Apr 2006,Antonov An-2R,LZ-1178,Kapoly Air,2,near Kozlovets,"The pilot was performing the 12th flight of the day spraying crops. Before the 12th takeoff the pilot allowed to two unauthorized persons to go on board, an 11-year old boy, who occupied a right seat, and a 22-year old man, who was standing behind the seats. Takeoff was performed at 14:51. During the left turn at a speed of 140-150 km/h the An-2 descended from altitude of 5-10 m, struck the ground, left lower wing first, crashed and was destroyed by fire. Both adult men were killed while the boy suffered the serious injures.MAIN CAUSE:Demonstrated self-sufficiency and lack of self-discipline by the aircraft commander, lead to violation of the flight rules during AW, defined in Aerial Works Instruction, due to which the complicated flight conditions became dangerous and in the specific circumstances the situation created developed to a catastrophic one.IMMEDIATE CAUSE:Collision with the terrain.The commission considered that for the occurrence contributed the following contributory factors:1. Negligence of the requirements for available regular flying staff by Air Operator for the established by AOM flight conditions for minimum crew during AW.2. Degraded level of control by Air Operator on the activities, character and quality of the aerial work performed.3. Lack of in-depth analysis of the personal and professional abilities of the flight personnel of the Air Operator and passivity displayed in cases directly influencing the safe performing of the flights.During the process of the cause about the accident the commission disclosed also the following deficiencies:1. Formal attitude of the inspector during the fulfillment of the control list of the aircraft commander for the flight proficiency and navigation check.2. Lack of record in the aircraft engine technical book for installation of a plug No 105975 into the altitude corrector during the technical measures for PSSE.3. The reason for replacement of the cylinder No 1, 4 and 9 wasnÂt registered in the technical documentation.",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,Kozlovets,Kozlovets,,near Kozlovets -Bulgaria,CFIT,Controlled Flight Into Terrain,0.9,"The report describes an in-flight collision with terrain without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
13 Apr 2006,Cessna 208 Caravan I,5H-ZBZ,Mission Aviation Fellowship - MAF,0,Haydom,"Cessna Caravan 5H-ZBZ departed Dodoma (DOD), flying doctors and nurses to the Haydom Lutheran Hospital. The airplane reportedly landed at Haydom in severe weather, coming to rest in a sisal plantation field. The airplane suffered substantial damage to both wings, propeller, front cowling, baggage pod and fuselage.",,Landing,Military,Dodoma Airport (DOD/HTDO),Haydom Airstrip,,Haydom -Tanzania,WSTRW,Windshear or Thunderstorm,0.9,"The report indicates that the aircraft landed in severe weather conditions, which is consistent with windshear or thunderstorm-related occurrences affecting aircraft operations."
14 Apr 2006,Dassault Falcon 2000,N722JB,Clos De Berry Leasing Ltd,0,"Stilesville, Indiana",The left engine cowling separated during cruise flight and struck the horizontal stabilizer.  The cowling was not recovered.  The cowling also damaged the left engine primary fuel line which was crushed to approximately half of its diameter.Probable Cause: The separation of the left engine cowling during cruise flight for undetermined reasons.,,Unknown,Executive,"Springfield-Abraham Lincoln Capital Airport, IL (SPI/KSPI)","Dayton-James Cox Dayton International Airport, OH (DAY/KDAY)",,"Stilesville, Indiana -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes the separation of the left engine cowling during cruise flight, which is a failure or malfunction of an aircraft component other than the powerplant."
14 Apr 2006,Lockheed C-130H Hercules,9T-TCB,Air Force of the Democratic Republic of the Congo,0,Kinshasa-N'Djili Airport (FIH),The Hercules had been parked at Kinshasa for several years and was being used for some trial flights. Reportedly the left main landing gear either did not extend or collapsed on landing.,,Landing,Military,Kinshasa-N'Djili Airport (FIH/FZAA),Kinshasa-N'Djili Airport (FIH/FZAA),,Kinshasa-N'Djili Airport (FIH) -Congo (Democratic Republic),SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report indicates a failure or malfunction of the left main landing gear during landing, which is a non-powerplant component of the aircraft."
15 Apr 2006,Bombardier CRJ-200ER,N934EV,Atlantic Southeast Airlines - ASA,0,"Front Royal, VA","While descending through flight level 250, and maneuvering to avoid a ""cell,"" the airplane encountered clear air turbulence.  The flight attendant, who was out of her seat at the time, was thrown to the ceiling, then fell back to the floor, resulting in a serious injury.  The airplane landed at the destination airport about 15 minutes later without further incident.Probable Cause: An inadvertent encounter with clear air turbulence.",,Unknown,Passenger - Scheduled,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","Harrisburg International Airport, PA (MDT/KMDT)",,"Front Royal, VA -United States of America",TURB,Turbulence Encounter,0.95,The report describes an encounter with clear air turbulence resulting in a serious injury to a flight attendant.
16 Apr 2006,Fokker F-27 Friendship 400M,FAB-91,Transporte Aéreo Militar - TAM,1,Guayaramerín Airport (GYA),"The Fokker F-27 departed Riberalta (RIB) at 11:23 on a flight to GuayaramerÃ­n (GYA). It was raining when the airplane landed at GuayaramerÃ­n. The F-27 ran off the runway, causing substantial damage to the undercarriage and wings. An 80-year old woman died of a heart attack a few hours after the accident.",,Landing,Passenger - Scheduled,Riberalta-Gen Buech Airport (RIB/SLRI),GuayaramerÃ­n Airport (GYA/SLGY),,GuayaramerÃ­n Airport (GYA) -Bolivia,RE,Runway Excursion,0.95,"The aircraft ran off the runway during the landing phase, which is a clear indication of a runway excursion."
19 Apr 2006,Boeing 777-222ER,N216UA,United Airlines,0,near Shanghai,"A Boeing 777-222ER, N216UA, operated by United Airlines as flight number 835, was involved in a TCAS (Traffic Collision Avoidance System) event with a Scandinavian Airlines Airbus A340, at approximately 10,000 meters (33,000 feet) while on initial descent to Pudong Airport, Shanghai, China. The flight was a scheduled international flight, and had departed Chicago, O'Hare airport at 12:24 central daylight time. Two flight attendants and two passengers experienced minor injuries, and one passenger was seriously injured.",,En route,Passenger - Scheduled,"Chicago-O'Hare International Airport, IL (ORD/KORD)",Shanghai-Pudong International Airport (PVG/ZSPD),,near Shanghai -China,MAC,Airprox/TCAS Alert/Loss of Separation,0.95,"The report describes a TCAS event involving a near mid-air collision between two aircraft, which fits the definition of the MAC category."
20 Apr 2006,Rockwell Sabreliner 75A,JY-JAS,Jordan Aviation,0,Alexandria Airport (ALY),"The Sabreliner was high on the approach, but the captain decided to continue to land. Shortly before touchdown the speedbrakes were retracted and the airplane floated over the runway until it touched down far down the runway.Reportedly the pilot was advised three times to go around by the non flying pilot.",,Landing,Executive,Amman-Marka International Airport (ADJ/OJAM),Alexandria Airport (ALY/HEAX),,Alexandria Airport (ALY) -Egypt,USOS,Undershoot/Overshoot,0.95,"The aircraft touched down significantly beyond the intended touchdown zone, which aligns with the definition of an overshoot."
23 Apr 2006,Antonov An-2R,RF-00451,"ROSTO Shahty, lsf Yugavia",4,near Tersky,"According to press reports an intoxicated pilot took four passengers on a flight near Tersky in the Buddenovsk district, Stavropol territory. The airplane banked sharply and crashed. The gust locks of both ailerons and one flap had not been removed before the flight.The official registration, RF-00451, had been altered crudely as ""RF-30451"".",,Approach,Illegal Flight,Tersky,Tersky,,near Tersky -Russia,LOC-I,Loss of Control - In Flight,0.9,"The report describes a situation where the aircraft banked sharply and crashed during the approach phase, indicating a loss of control in flight. The presence of gust locks on the ailerons and flap not being removed before the flight further supports this classification."
23 Apr 2006,Antonov An-74TK-200,UR-74038,"**Libyan Air Force, lsf Kharkov State Acf. Man. Company",6,Kousséri,"An Antonov 74 cargo plane departed Sebha (SEB), Libya at 00:50 UTC. The airplane carried food aid to Chad. The landing at N'Djamena (NDJ) was abandoned and the airplane crashed and broke up near the village of KoussÃ©ri in neighbouring Cameroon. All six Ukrainian crew members were killed.",,Unknown,Military,Sebha Airport (SEB/HLLS),N'Djamena Airport (NDJ/FTTJ),,KoussÃ©ri -Cameroon,CFIT,Controlled Flight Into Terrain,0.9,"The aircraft crashed and broke up near a village, indicating an in-flight collision with terrain without indication of loss of control."
24 Apr 2006,Antonov An-32B,ZS-PDV,"United States Department of State, opb Air Million Cargo",2+3,Bost/Lashkar Gah Airport (BST),"The US Department of State had leased an Antonov 32 plane for duties in Afghanistan. It was carrying a team from the Bureau of International Narcotics and Law Enforcement Affairs when it landed at Lashkar Gah. Reportedly a truck crossed the runway when the airplane landed. The Antonov swerved off the runway, and slid headlong into a nearby nomad settlement.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Kandahar Airport (KDH/OAKN),Bost/Lashkar Gah Airport (BST/OABT),,Bost/Lashkar Gah Airport (BST) -Afghanistan,RI-VAP,"Runway Incursion - Vehicle, Aircraft or Person",0.95,"The report describes an incident where a truck crossed the runway during the landing phase, causing the aircraft to swerve off the runway. This fits the definition of a runway incursion involving a vehicle."
25 Apr 2006,Boeing 777-233ER,N789AN,American Airlines,0,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)","An airline passenger flight was descending into the airport terminal area from 36,000 feet, with the seat belt sign on.  Approximately 25,000 feet, the captain made a passenger announcement, and then told the flight attendants to prepare for landing.  Shortly after the announcement, the airplane experienced moderate turbulence, and a flight attendant who had not yet sat down fell into a closet door and sustained a fractured ankle.  Paramedics were called to meet the airplane at the gate, and the flight landed without further incidence.  There was no significant meteorological information (SIGMET) issued, and there was no damage to the airplane.Probable Cause: The in-flight encounter with turbulence in clouds resulting in a flight attendant being injured.",,Unknown,Passenger - Scheduled,"Miami International Airport, FL (MIA/KMIA)","Dallas/Fort Worth International Airport, TX (DFW/KDFW)",,"Dallas/Fort Worth International Airport, TX (DFW/KDFW) -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an in-flight encounter with moderate turbulence resulting in a flight attendant injury, which aligns with the definition of a turbulence encounter."
26 Apr 2006,Canadair CL-215-6B11 (CL-415),2039,Elleniki Polemikí Aeroporía,0,off Chalkis,"The aircraft was involved in a mishap on the water. While being towed to shore, the aircraft flipper over. It was recovered and subsequently withdrawn from use at Elefsis Air Base.",,Unknown,Fire fighting,,,,off Chalkis -Greece,LOC-G,Loss of Control - Ground,0.85,"The aircraft flipped over while being towed to shore, indicating a loss of control while on the ground (or water surface in this case)."
27 Apr 2006,Convair CV-580F,ZS-SKH,"Sun Air Services, lsf Skyhaul",8,Amisi Airport,"The flight from Goma to Amisi was uneventful and the touchdown for landing seemed normal. However, the aircraft bounced three times during the landing roll and the left-hand main undercarriage collapsed. Due to the friction caused by the collapsed left undercarriage, the aircraft began to veer to the left. It appeared as if the pilot was able to control the aircraft and recover to the right. However, the aircraft then veered to the left again and the left wing struck an embankment. The aircraft skidded for approximately 200 m before the left wing and left engine separated from the fuselage. The main fuselage structure collided with a water furrow and skidded for 40 m before coming to a rest in an inverted attitude. A post impact fire erupted, which destroyed the aircraft. All the occupants onboard the aircraft were fatally injured.The airplane carried telecom equipment on behalf of the Vodacom company.",,Approach,Cargo,Goma Airport (GOM/FZNA),Amisi Airport,,Amisi Airport -Congo (Democratic Republic),ARC,Abnormal Runway Contact,0.9,"The report describes multiple bounces during the landing roll, which led to the collapse of the left-hand main undercarriage. This indicates abnormal runway contact during the landing phase."
