Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
4 Mar 2000,Cessna 208B Grand Caravan,N407GV,Hageland Aviation Services,0,"Holy Cross, Alaska (4Z4)","The commercial certificated pilot departed on a scheduled flight.  During cruise, about fifteen minutes after takeoff, he heard a bang.  After landing at the destination airport, damage was discovered to the horizontal stabilizer.  The left mud flap, normally positioned at the aft side of the main landing gear tire, was missing.  The horizontal stabilizer was dented, and had damage to the auxiliary spar.Probable Cause: An in-flight separation of a main landing gear tire mud flap, and subsequent impact with the horizontal stabilizer.",,En route,Unknown,"Holy Cross, Alaska (4Z4)","Aniak, AK (PANI)",,"Holy Cross, Alaska (4Z4) -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The occurrence involved the in-flight separation of a main landing gear tire mud flap, which is a component failure not related to the powerplant, leading to damage to the horizontal stabilizer."
5 Mar 2000,Boeing 737-3T5,N668SW,Southwest Airlines,0,"Burbank/Glendale/Pasadena Airport, CA (BUR)","Flight 1455 was vectored for a visual approach to runway 08 with a restriction to remain at or above 3,000 feet amsl until passing the Van Nuys VOR beacon, located about 6 miles from the runway. Radar data suggest that the flight began its descent from 3,000 feet about 4 miles from the runway. FDR data suggest that the flight's descent angle from 3,000 feet to touchdown was in excess of 6 degrees. In comparison, the ILS flight path angle for runway 08 is 3 degrees. The crew was cleared to land by Burbank Tower and also advised that the wind was from 210 degrees at six knots. Touchdown speed was 182 knots. The aircraft could not be stopped on the remaining runway length and overran. It crashed through the perimeter fence at a speed of 32 knots and ended up on a highway. During the accident sequence, the forward service door (1R) escape slide inflated inside the airplane; the nose gear collapsed; and the forward dual flight attendant jumpseat, which was occupied by two flight attendants, partially collapsed.PROBABLE CAUSE: ""The flight crew's excessive airspeed and flightpath angle during the approach and landing and its failure to abort the approach when stabilized approach criteria were not met. Contributing to the accident was the controller's positioning of the airplane in such a manner as to leave no safe options for the flight crew other than a go-around maneuver.""",,Landing,Passenger - Scheduled,"Las Vegas-McCarran International Airport, NV (LAS/KLAS)","Burbank/Glendale/Pasadena Airport, CA (BUR/KBUR)",,"Burbank/Glendale/Pasadena Airport, CA (BUR) -United States of America",RE,Runway Excursion,0.95,"The aircraft overran the runway during landing and ended up off the runway surface, which fits the definition of a runway excursion."
9 Mar 2000,Yakovlev Yak-40D,RA-88170,Vologoda Air,9,Moskva-Sheremetyevo Airport (SVO),"It was snowing in Moscow as the Vologodskiye Airlines Yakovlev 40 was prepared for departure. It was to conduct a charter flight to Kiev for the company Aeroteks. Snow was removed from the fuselage, wings and tail section, but de-icing fluid was not applied to the airplane. Planned departure time was 08:00 but the passengers arrived late. At 08:28, just within the 30-minute time slot, the crew asked for permission to start the engines. The crew then apparently tried to leave in a hurry, starting to taxi without permission and taxiing at a speed of 60 km/h, despite the warning that the taxiways were slippery. When still turning onto the main runway the crew already reported ready for takeoff. Flaps were erroneously selected at 11 degrees instead of 20 degrees. At a speed of 165 km/h during takeoff the began to rotate the aircraft. It attained a 13-degree angle of attack and climbed to a height of 8-10 metres when it stalled. The airplane rolled left and struck the ground with a 60-65 degree bank angle and crashed.",,Initial climb,Passenger - Non-Scheduled/charter/Air Taxi,Moskva-Sheremetyevo Airport (SVO/UUEE),Kiev-Borispol Airport (KBP/UKBB),,Moskva-Sheremetyevo Airport (SVO) -Russia,LOC-I,Loss of Control - In Flight,0.9,"The aircraft lost control during the initial climb phase, resulting in a stall and subsequent crash. The narrative indicates that the aircraft attained a high angle of attack and then stalled, which is consistent with loss of control in flight."
10 Mar 2000,ATR 72-212,N636AS,Atlantic Southeast Airlines - ASA,0,"Athens, GA","According to the pilot, the flight was at cruise at 15,000 feet agl, with the seat belt sign illuminated, and no weather echo returns indicated on the weather radar, when he passed through the edge of a cloud. The aircraft received a hard jolt followed by moderate turbulence that caused an unseated cabin crewmember to lose her footing and fall against a seat armrest. She sustained a fracture of the great right toe and the left ankle.Probable Cause: The flight attendant's failure to seat and belt herself during an inflight encounter with turbulence in clouds resulting in her losing foothold and falling against a passenger seat, sustaining a fractured ankle.",,En route,Unknown,"Atlanta-William B. Hartsfield International Airport, GA (ATL/KATL)","Greenville, SC (KGSP)",,"Athens, GA -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an in-flight encounter with moderate turbulence that resulted in injuries to a cabin crewmember, which aligns with the definition of a turbulence encounter."
12 Mar 2000,Learjet 60,N240FX,Bombardier Aerospace Corp,0,"JACKSON, Wyoming","The airplane departed Provo, Utah, with its thrust reversers mechanically pinned in forward thrust.  The ILS approach to runway 18 (6,299 x 150 feet, contaminated with ice, and -.611% gradient) at Jackson Hole Airport was performed with a 6.5 knot tailwind.  During the landing roll, the captain used the emergency braking system, which deactivated the anti-skid protection.  At mid-field, the airplane slid left, then slid right, and then left back to the runway centerline where the captain said he continued braking.  The airplane continued beyond the end of the runway for 160 feet into snow approximately 2 feet deep.  The manufacturer's Airplane Flight Manual indicates that when emergency braking is utilized, the anti-skid protection is deactivated.  The CVR recorded a 'high pitch' sound at 0839:44, which was the high-pressure air of the emergency braking system being activated.  The Airplane Flight Manual also limits landing on contaminated runways to the following: A. Winds must be zero or a headwind of less than 30 knots (i.e. no tailwind); B. The runway gradient must be between -1% and  2.2%; and C. The anti-skid system must be operational.Probable Cause: The pilot not following the airplane manufacturer's recommended landing procedures for a contaminated runway by landing with a tailwind.  Factors were the pilot's inadvertent deactivation of the anti-skid protection, the ice contaminated runway, and the snow covered terrain beyond the runway.",,Unknown,Executive,"PROVO          , UT (KPVU)",(KJAC),,"JACKSON, Wyoming -United States of America",RE,Runway Excursion,0.95,"The aircraft continued beyond the end of the runway during landing, which is a clear indication of a runway excursion. Contributing factors included the ice-contaminated runway, tailwind, and deactivation of the anti-skid protection."
15 Mar 2000,Airbus A330-322,9M-MKB,Malaysia Airlines,0,Kuala Lumpur International Airport (KUL),"After arrival from a flight from Beijing, baggage handlers were unloading 80 canisters weighing 2,000 kg when they were hit by the strong toxic fumes. Five ground handlers became ill while unloading the canisters.A check by airport fire and rescue personnel revealed the canisters contained a chemical called oxalyl chloride. Several canisters had leaked, causing severe damage to the aircraft fuselage. The aircraft was considered damaged beyond repair.After a five-year lawsuit a Beijing court ordered Dalian, a Chinese state-run company, to pay USD65 million in compensation, plus interest, for destroying the Airbus A330 with falsely declared cargo with corrosive chemicals. The company had mis-identified the canisters as being a safe powder-type chemical.",,Standing,Passenger - Scheduled,Beijing-Capital International Airport (PEK/ZBAA),Kuala Lumpur International Airport (KUL/WMKK),,Kuala Lumpur International Airport (KUL) -Malaysia,RAMP,Ground Handling,0.95,"The incident occurred during the unloading of cargo, which is part of ground handling operations. The presence of toxic fumes and the subsequent damage to the aircraft are directly related to the handling of the canisters on the ground."
16 Mar 2000,McDonnell Douglas DC-9-83 (MD-83),,Alaska Airlines,0,"San Francisco International Airport, CA (SFO)","A male passenger on board an Alaska Airlines MD-83 aircraft en route to Portland, Oregon, via San Francisco, forced open the cockpit door, assaulted the co-pilot and attempted to take control of the aircraft. The co-pilot sustained injuries to his hand, but crew members and several passengers subdued the perpetrator, who was arrested when the aircraft landed in San Francisco.",,En route,Passenger - Scheduled,Puerto Vallarta-Gustavo D. Ordaz Airport (PVR/MMPR),"San Francisco International Airport, CA (SFO/KSFO)",,"San Francisco International Airport, CA (SFO) -United States of America",SEC,Security Related,0.95,"The report describes an incident involving unlawful interference where a passenger forced open the cockpit door, assaulted the co-pilot, and attempted to take control of the aircraft. This fits the description of security-related occurrences."
16 Mar 2000,Beechcraft 1900D,N858CA,Champlain Enterprises,0,"PLATTSBURGH, NY","All passengers except one had disembarked from the airplane.  As the last passenger approached the first step of the airstairs, he 'lost his balance,' and reached for the right side guide cable.  The top anchor bracket of the guide cable became disconnected and the passenger fell down the stairs, striking the pavement with his right side.  The anchor bracket was manufactured from an aluminum casting.  Five months after the accident, a service bulletin was issued which addressed replacement of the upper anchor brackets for the airstair door forward and aft handrail cables. The replacement was required due to reports of separations of the upper anchor brackets.  The bulletin also stated, 'Separation of these handrail cable upper anchor brackets can result in the airstair door becoming unstable in addition to loss of handrail support for crew, maintenance personnel or passengers when using the handrail.'  The new upper anchor bracket was an improved design machined from steel alloy.Probable Cause: The failure of the upper anchor bracket for the airstair door.",,Standing,Unknown,"BURLINGTON, VT (KBTU)",(KPLB),,"PLATTSBURGH, NY -United States of America",CABIN,Cabin Safety Events,0.95,"The incident involves a passenger injury related to the use of the airstair door handrail, which falls under cabin safety events."
17 Mar 2000,Airbus A330-202,C-GGWA,Canada 3000,0,"Vancouver International Airport, BC (YVR)","Canada 3000 flight 775 departed runway 08R at Vancouver International Airport, Canada. On the take-off rotation a passenger reported hearing a loud noise and seeing something fly off the aircraft. The pilot conducted a visual inspection and determined that the left engine cowling had blown off. ATC became aware of the problem when flight CDN513 departed one minute behind the A330 and reported running over debris on the runway in the vicinity of the intersection to runway 12. Both runway 12 and runway 08R were then closed for inspection and for removal of debris.The A330 returned to Vancouver and landed safely on runway 08L at 21:28.After landing it appeared that the cowling had struck several other parts of the aircraft causing a 5 foot gash in the upper wing skin; and a twisting of the engine pylon that required replacement.",,Take off,Passenger - Scheduled,"Vancouver International Airport, BC (YVR/CYVR)","Calgary International Airport, AB (YYC/CYYC)",,"Vancouver International Airport, BC (YVR) -Canada",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The incident involved the left engine cowling blowing off during takeoff, which is a failure or malfunction of a powerplant component."
17 Mar 2000,Dassault Falcon 900,N814M,BP Amoco Corporation,0,"Hyannis-Barnstable Airport, MA (HYA)","Touched down about 2,640 feet down the 5,425-foot long runway 24. The airplane impacted the localizer antenna, went through a fence, crossed a 2-lane road, struck 3 vehicles, continued into a parking lot, impacting concrete barriers.PROBABLE CAUSE: ""The flightcrew's inadequate coordination and improper weather evaluation. Also causal was the captain's improper decision to continue the approach to a runway with insufficient length and his failure to obtain the proper touch down point on the runway. A factor in the accident was the tailwind conditions and the ice and snow covered runway. """,,Landing,Executive,"New York-La Guardia Airport, NY (LGA/KLGA)","Hyannis-Barnstable Airport, MA (HYA/KHYA)",,"Hyannis-Barnstable Airport, MA (HYA) -United States of America",RE,Runway Excursion,0.95,"The aircraft departed the side or end of the runway surface during landing, impacting multiple obstacles beyond the runway. The narrative and probable cause indicate factors such as improper touchdown point, runway length, and environmental conditions contributing to the excursion."
17 Mar 2000,Embraer EMB-110P1A Bandeirante,5N-AXM,Skypower Express Airways,0,"1,2 km from Kaduna Airport (KAD)","On the day of the accident, the Embraer Bandeirante aircraft was engaged in a charter operation for the Central Bank of Nigeria. The first segment of the flight from Lagos (LOS) to Abuja (ABV) was flown by the Commander. The aircraft departed Lagos about 06:30 hours UTC and initially at cruise, the crew had a momentary problem setting power on the starboard engine after which the flight continued normally to Abuja.The aircraft which departed Abuja for Jos (JOS) at 09:00 hours UTC first officer at the controls. At FL 90 and about 30NM from Abuja, the crew again had problems with the cruise power setting on the starboard engine. The torque remained at 1400. The crew retarded the right power lever to the minimum with the aim of achieving a cruise setting of 1300 but the gear warning came on. The Commander at this stage took over the controls from the first officer. At 09:23 hours UTC, the aircraft contacted Kaduna Tower that it would be diverting to Kaduna (KAD) giving its flight level as 90 at a distance of 61 miles and estimating TMA at 24 miles, 'KC' at 41 miles, 6 souls on board and 5 hours endurance at departure. The tower then gave the aircraft an inbound clearance to 'KC' locator maintaining FL 90 and to expect no delay for a locator approach runway 05. Weather report at 09:00 hours UTC was also passed to the aircraft as wind 090/05 knots, QNH 1014 and temperature 30Â°C. At 09:28 hours UTC the airplane at about 42 miles, speed between 150-160 kts, requested descent and was cleared to 4,500ft, QNH 1014. At about 09:35 hours UTC, the pilots contacted tower that they would make a single engine approach because they were having problems controlling power on the starboard engine and it would be shut down.The commander then reviewed the single engine approach with the first officer estimating 4,500 ft at 8NM. Approaching 4,500 ft at 11 NM, the crew initiated right engine shut down after which the speed was decayed from 150 to 140 kts. At 09:46 hours UTC, the pilot reported 6nm final and field in sight while the tower requested him to report 4 miles final. The controller reported having the aircraft in sight and subsequently cleared it to land on runway 05 giving wind as north easterly 06 knots. Descending at 500ft/min, the commander requested for 25% of flap when the first officer selected full flap. When the aircraft was at 2,700 ft high, the speed had already decayed to between 100 - 110 kts. The crew applied full power on the port engine to arrest the speed decay but to no avail. The pilot was trying to correct the descent rate, speed decay and the asymmetry when the stall warning came on.The aircraft belly landed and struck the new VOR/DME site being constructed about 1175 m from the threshold of runway 05.PROBABLE CAUSE: ""The probable cause of this accident was the poor handling by the crew of the one-engine inoperative approach.""",,Approach,Passenger - Non-Scheduled/charter/Air Taxi,Abuja International Airport (ABV/DNAA),Jos Airport (JOS/DNJO),,"1,2 km from Kaduna Airport (KAD) -Nigeria",ARC,Abnormal Runway Contact,0.9,"The aircraft experienced a belly landing and struck an obstacle during the approach phase, which falls under abnormal runway or landing surface contact."
17 Mar 2000,Douglas C-47A-5-DK Dakota 3 (DC-3C),C-FNTF,Points North Air Services,2,"Ennadai Lake Airport, NU (YEI)","The DC-3 was chartered to transport building materials to Ennadai Lake and was on the second flight of the day. The ice strip on the lake was 2700 feet approximate in length, 150 feet wide. The aircraft was observed to touch down nearly halfway along the ice strip, the tail of the aircraft remained in the air, and the aircraft took off almost immediately. The main landing gear was seen to retract. The aircraft reached the end of the runway then abruptly entered a steep, nose-up attitude, banked sharply to the left, turned left, and descended into the ice. The left wing made first contact with the ice. The aircraft rotated around the left wing and struck the ice in a steep, nose-down attitude about 400 feet from the end of the ice strip.FINDINGS AS TO CAUSES AND CONTRIBUTING FACTORS:- The pilot lost control of the aircraft while conducting a go-around from a balked landing on an ice strip.- The aircraft's centre of gravity (C of G) on the accident flight was beyond the aft C of G limit.- The actual C of G of the aircraft at basic operating weight was 16.7 inches aft of the C of G provided in the weight and balance report.- The load sheet index number used by the crew was inaccurate.- The stack of 2x4 lumber was inadequately secured and may have shifted rearward during the go-around.- The crew did not recalculate the aircraft's weight and balance for the second flight.- Leaks in the heater shroud allowed carbon monoxide gas to contaminate cockpit and cabin air.- The captain's carboxyhaemoglobin level was 17.9 per cent, which may have adversely affected his performance, especially his decision making and his visual acuity.",,Landing,Cargo,"Points North Landing Airport, SK (YNL/CYNL)","Ennadai Lake Airport, NU (CWJC)",,"Ennadai Lake Airport, NU (YEI) -Canada",LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control during a go-around maneuver, which resulted in the aircraft entering a steep, nose-up attitude, banking sharply, and ultimately crashing. This fits the definition of 'Loss of Control - In Flight' as it involves loss of control while the aircraft is in flight."
17 Mar 2000,de Havilland Canada DHC-6 Twin Otter 300,HP-1267APP,AeroPerlas,10,near Carreto,The AeroPerlas Twin Otter departed Aeropuerto Marcos A. Gelabert at 08:46 for a flight of about 55 minutes to Puerto Obaldia. The aircraft disappeared some 20 minutes prior to the ETA. En route altitude was 7500 feet and weather conditions allowed VFR. At first the aircraft was thought to have been hijacked to Colombia. On March 22 however a search party aboard HP-1355 found the wreckage on a mountainside 12.5nm from Puerto Obaldia at 11:35. The wreckage was found at the 2500 feet level of a 2790 feet high mountain.,,En route,Passenger - Scheduled,Panama City Albrook-Marcos A. Gelabert International Airport (PAC/MPMG),Puerto Obaldia Airport (PUE/MPOA),,near Carreto -Panama,CFIT,Controlled Flight Into Terrain,0.95,"The aircraft was found crashed on a mountainside without any indication of loss of control, suggesting an in-flight collision with terrain."
18 Mar 2000,Beechcraft 1900,N199GA,Gulfstream International Airlines,0,"MIAMI, Florida","The crew stated they were receiving marshalling instructions while taxiing the aircraft to parking during heavy rain. They said the ramp area was dark and the aircraft's taxi, navigation and tail floodlights were illuminated, and the windshield wipers were operating. The captain said that during taxi, the yellow guideline into the ramp area was very difficult to see, but he was taxiing the aircraft within 10 feet of the line. Both crewmembers said they never saw the tug until after the collision, and when the aircraft door was opened, they realized that the baggage vehicle had collided with their aircraft. The police report showed that the pilot had said in his initial report, that he felt as if the left wing had been pushed hard and he had observed that the aircraft's left propeller and wing, as well as the rear baggage carts were damaged. The police report also showed that the baggage cart had been equipped with no lights, only reflectors, and that the distance from the center of the yellow taxi line to the impact point where the debris lay was about 30 feet. In addition, a ramp control incident report showed that in addition to the debris being located 30 feet from the yellow line, the debris was also located 73 feet from the aircraft containment line. The tug driver stated that he had been driving as close to the fuchsia (red) line as was possible, when the collision occurred. The ramp supervisor who was marshalling the aircraft and witnessed the collision stated that he was 100 feet away, and observed that the tug and cart was coming from the left side of the aircraft, trying to cross the taxiway from one side to the other, and the tug driver did not notice the aircraft taxiing in, and tried to avoid hitting the aircraft by making a turn to the left, but he hit the airplane with the cart, causing damage to the airplane's left wing and propeller.Probable Cause: Inadequate visual lookout by the driver of the vehicle.",,Unknown,Unknown,"NASSAU         , OF (MYNN)",(KMIA),,"MIAMI, Florida -United States of America",GCOL,Ground Collision,0.95,"The report describes a collision between an aircraft and a ground vehicle (baggage cart) while the aircraft was taxiing, which fits the definition of a ground collision."
19 Mar 2000,Airbus A320-211,CS-TNG,TAP Air Portugal,0,"Stand F8, Terminal 2, London Heathrow Airport","The aircraft had just arrived on Stand F8. The driver of a box van was trying to manoeuvre his vehicle along the interstandclearway, which was congested with other vehicles. The driver indicated that he was momentarily dazzled by a reflection of the sun from the windows of the terminal building, as he drove onto the stand area and the top left corner ofthe van struck the right wing tip fence from behind.Damages: Right wing tip fence damaged.",,Standing,Passenger - Scheduled,,London Heathrow Airport (LHR/EGLL),,"Stand F8, Terminal 2, London Heathrow Airport -United Kingdom",GCOL,Ground Collision,0.95,The incident involves a collision between a ground vehicle (box van) and the aircraft (Airbus A320-211) while the aircraft was stationary on the ground at a stand.
19 Mar 2000,Boeing 727-23,OB-1731,Aviandina,0,Tacna Airport (TCQ),"An Aviandina Airlines Boeing 727-23 landed with the right main landing gear retracted at Tacna Airport (TCQ), Peru. The aircraft sustained substantial damage but no injuries occurred.PROBABLE PRIMARY CAUSEThe rupture of the SHAFT LWR ASSY, caused by material fatigue, which is located inside the right main landing gear well (MLG, RH) in a very difficult to reach position and hidden within other components, which it passes through. The rupture of this part prevented the landing gear system from completing the secured gear down cycle, it also prevented the emergency manual landing gear lowering system from operating, with no other options the crew made the best decision to perform a forced landing.The part was within its inspection time limits.",,Landing,Passenger - Scheduled,Arequipa Airport (AQP),Juliaca Airport (JUL),,Tacna Airport (TCQ) -Peru,ARC,Abnormal Runway Contact,0.95,"The report describes an incident where the aircraft landed with the right main landing gear retracted, resulting in substantial damage. This fits the description of abnormal runway or landing surface contact, specifically a gear-up landing."
19 Mar 2000,Antonov An-26B,UR-26586,"United Nations - UN, lsf Air Urga",0,Goma Airport (GOM),"With about 1 km to go before touchdown at Goma, the Antonov encountered windshear. The pilot executed a go around procedure but the aircraft's descent could not be arrested. It belly landed left of the runway.",,Approach,Cargo,,Goma Airport (GOM/FZNA),,Goma Airport (GOM) -Congo (Democratic Republic),WSTRW,Windshear or Thunderstorm,0.95,"The report indicates that the aircraft encountered windshear during the approach phase, which directly affected the aircraft's ability to land properly, leading to a belly landing."
20 Mar 2000,Dornier 328-100,N329MX,Air Wisconsin,0,"Denver International Airport, CO (DEN/KDEN)","During the approach, the flight crew confirmed the landing gear was down and locked. The first officer landed the airplane on runway 35L in a slight left crosswind. When the airplane touched down, the landing gear warning horn sounded. The right main and nose landing gears retracted, and the airplane slid to a halt on the right side of the runway. According to the flight data recorder, the landing gear was extended and indicated down and locked (source data is the position of the nose landing gear). The nose landing gear became ""unlocked"" (i.e., unsafe) 2 seconds after the radio altitude reached 0 feet. Hydraulic pressure dropped to approximately 2,700 psi momentarily, then returned to normal (about 3,000 psi). The following items were subjected to various tests and no anomalies were noted: proximity switch electronics unit (PSEU), right main landing gear harness and proximity switches, landing gear selector valve, hydraulic pressure sensing valve, landing gear control assembly. Hydraulic fluid samples drawn from the filter pack, right main landing gear down lock assist actuator, and the return line for the landing gear selector valve were analyzed. No significant anomalies were noted. Partial systemic wiring tests were unremarkable.Probable Cause: uncommanded retraction of the nose and right main landing gears during landing roll for reasons undetermined.",,Unknown,Passenger - Scheduled,"BISMARCK       , ND (KBIS)","Denver International Airport, CO (DEN/KDEN)",,"Denver International Airport, CO (DEN/KDEN) -United States of America",ARC,Abnormal Runway Contact,0.9,"The occurrence involved the landing gear retracting during the landing roll, causing the aircraft to slide on the runway. This fits the description of abnormal runway contact, including gear-up landings."
21 Mar 2000,Saab 340B,N353SB,American Eagle Airlines,0,"Killeen Municipal Airport, TX (ILE)","The captain was the flying pilot for the night landing on runway 01 in IMC, with a right cross wind from 110 degrees at 14 gusting 18 knots, drizzle, and a wet runway. Prior to starting the approach, the flightcrew determined that the landing approach speed (Vref) and the approach speed (Vapp) were 122 and 128 knots, respectively. The airplane flying on autopilot passed the middle marker at 200 feet AGL at 130 knots on the ILS approach. Approximately 3 seconds after the first officer called ""runway in sight twelve o'clock,"" the captain disconnected the autopilot, while at a radio altitude of 132 feet and on a heading of approximately 18 degrees. Within approximately 11 seconds after the autopilot disconnect, the glideslope and localizer deviation increased. The first officer called ""runway over there."" Approximately 5 seconds before touchdown, the airplane rolled right, then left, then right. The airplane crossed the threshold at an altitude of 35 feet and 130 knots and touched down 2,802 feet from the approach end of the 5,495-foot runway (844-foot displaced threshold) at 125 knots. The Saab 340 overran the runway and struck a ditch 175 feet beyond the departure end of the runway. The aircraft was reportedly considered damaged beyond repair and used for spares.PROBABLE CAUSE: ""The captain's failure to follow standard operating procedure for landing on a contaminated ruway in that he touched down long, which combined with his delayed braking resulted in a runway overrun.  Contributing factors were the captain's failure to maintain runway alignment following his disconnect of the autopilot, the gusty crosswind and the wet runway.  In addition, the following were contributing factors: (1) the airport operator's failure to fill in a ditch in the runway safety area, (2) the FAA's granting of 14 CFR Part 139 approval to the airport when the runway safety area (RSA) did not meet the recommended length for a Part 139 airport, and (3) the FAA's continued lack of acknowledgement to the airport of the inadequate RSA following their annual airport inspection checks.""",,Landing,Passenger - Scheduled,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)","Killeen Municipal Airport, TX (ILE/KILE)",,"Killeen Municipal Airport, TX (ILE) -United States of America",RE,Runway Excursion,0.95,"The report describes an incident where the aircraft overran the runway during landing, which fits the definition of a runway excursion. Contributing factors such as the captain's failure to follow standard operating procedures, delayed braking, and environmental conditions like a wet runway and gusty crosswind further support this classification."
22 Mar 2000,IAI 1125 Astra SPX,C-FRJZ,Jetport Inc.,0,"Fox Harbour Airport, NS","IAI Astra C-FRJZ departed on a night-time flight to the private airstrip at Fox Harbour, NS.The departure and en route portions of the flight to Fox Harbour were unremarkable until preparation for the descent. The owner of the IAI Astra jet had made it clear to this crew, and to other crews on previous occasions, that he expected arrivals and approaches to be flown in minimum time. The operating crew and other employees confirmed this pressure, and aircrew therefore planned and conducted their operations accordingly. In preparation for the arrival and the approach to Fox Harbour, the crew inserted a series of waypoints in the flight management system to guide them for a straight-in approach and landing on runway 33.In general, the descent was flown at high speed on a track following the navigation waypoints programmed in the flight management system by the crew. Speed brakes were required to slow the aircraft during the descent. Example speeds show that the aircraft was at 340 knots indicated airspeed (KIAS) at 10 000 feet, 310 KIAS at 5000 feet, and 250 KIAS at 1000 feet. At 1000 feet, the aircraft was levelled and decelerated to configure for approach and landing. About this time, there was a slight quartering tailwind component, estimated to be about six knots. Because the speed was high throughout the descent, flaps and landing gear selections were delayed and, consequently, not fully extended until about three miles from the runway. At this time, the co-pilot went ""heads down"" to ensure that all checklist items were complete and to confirm that the aircraft was properly configured to land. When he next looked up, he observed that the aircraft was low in relationship to the runway and advised the captain, who corrected by levelling the aircraft. The aircraft altitude was recorded on radar to be between 200 and 300 feet above sea level while tracking inbound to the airport. A short distance before the tree line the aircraft began descending again. The co-pilot saw trees between the aircraft and the runway and called for an overshoot. The captain had begun the overshoot on the co-pilot's call; however, the action was not taken in time to avoid striking the trees.About 50 feet above ground level and 1300 feet from the threshold of runway 33, the aircraft struck the trees and descended 10 feet into the treetops, then climbed away. Damage to the aircraft comprised wing leading-edge dents, minor fuselage perforations, leading- and trailing-edge flap dents and perforations, nose and landing-gear door damage, and foreign object damage to both engines. Tree debris was entangled in the landing gear; some of this debris fell from the aircraft during the overshoot. Debris that entered the engines subsequently resulted in an odour of burning wood and some smoke in the cabin.Once the aircraft began climbing on the overshoot, the crew raised the landing gear and the trailing-edge flaps. Both systems functioned normally. The initial decision to raise the landing gear and the flaps was re-examined during the overshoot climb, resulting in the leading-edge flaps being left extended. The crew contacted air traffic control on the overshoot, declared an emergency, and requested clearance to Charlottetown. Charlottetown was chosen because it was nearby and clearly visible from Fox Harbour, had landing aids, and had airport emergency response services. The aircraft continued to Charlottetown for a straight-in approach and an uneventful landing and shutdown.FINDINGS AS TO CAUSES AND CONTRIBUTING FACTORS:1. Conditions conducive to black-hole illusion were present during the night approach to the runway.2. In this situation, the crew did not recognize the potential hazard of the black-hole illusion and therefore did not compensate for it.3. The crew did not adhere to the required standard operating procedures for the preparation and execution of the approach. Consequently, the crew were inadequately prepared for the visual conditions on final approach.FINDINGS AS TO RISK:1. The high descent and intermediate approach speeds caused cockpit pre-landing checks to be delayed. This delay resulted in the co-pilot's attention being diverted inside the cockpit when approach monitoring should have been done.2. The crew's decision to raise the landing gear and the flaps on the overshoot after hitting the trees increased the risk to the flight.",,Approach,Executive,,"Fox Harbour Airport, NS",,"Fox Harbour Airport, NS -Canada",CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The aircraft struck trees during the final approach phase, which is consistent with a collision with obstacles during landing."
22 Mar 2000,CASA C-212-DE Aviocar 200,TM.12D-73,Ejército del Aire,7,"near Cubillejo, Province of Guadalajara",,,En route,Military,MorÃ³n Air Base (OZP/LEMO),Zaragoza Airport (ZAZ/LEZG),,"near Cubillejo, Province of Guadalajara -Spain",UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify the occurrence into a specific ICAO category.
23 Mar 2000,Beechcraft C99 Airliner,C-FKCG,Prince Edward Air,0,"Montréal–Dorval International Airport, QC (YUL)","On final appropach to runway 24R, the crew noted that the three green signal lights indicated that the landing gear was deployed and locked.  The co-pilot, who was at the controls, landed the aircraft.  The aircraft touched down hard and it rose up to the maximum extension of the shock absorbers.  The nose wheel came down on the runway and then the main right landing gear collapsed, followed by the main left landing gear.  The aircraft came to a stop on the centre line.  The crew shut down the engines and notified the control tower that it was not able to clear the runway.",,Landing,Cargo,Moncton,"MontrÃ©alâDorval International Airport, QC (YUL)",,"MontrÃ©alâDorval International Airport, QC (YUL) -Canada",ARC,Abnormal Runway Contact,0.95,"The report describes a hard landing followed by the collapse of the landing gear, which fits the description of abnormal runway or landing surface contact."
23 Mar 2000,Beechcraft C99 Airliner,C-FKCG,Unknown,0,Montreal Intl (Dorval),"on final app to runway 24r, the crew noted that the three green signal lights indicated that the landing gear was deployed and locked.  the co-pilot, who was at the controls, landed the aircraft.  the aircraft touched down hard and it rose up to the maximum extension of the shock absorbers.  the nose wheel came down on the runway and then the main right landing gear collapsed, followed by the main left landing gear.  the aircraft came to a stop on the centre line.  the crew shut down the engines and notified the control tower that it was not able to clear the runway.",,Landing,Cargo,,,,Montreal Intl (Dorval) -Canada,ARC,Abnormal Runway Contact,0.95,"The report describes a hard landing followed by the collapse of the main landing gear, which fits the description of abnormal runway or landing surface contact."
