Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
28 Mar 2005,Airbus A330-203,B-16306,Eva Airways,0,passing MJE VOR near Japan,"EVA Airways flight BR2196, an Airbus A330-203, carrying 251 passengers and 16 crewmembers from Chiang Kai-Shek International Airport, Taipei, ROC to Narita International, Tokyo, Japan. The aircraft encountered with turbulence during descent at an altitude of 34,500 FT. The cabin ceiling of this airplane was damaged; also 46 people and 10 crewmembers were injured, included one with a broken neck.ãFindings related to the probable causes1. The severe Clear Air Turbulence the aircraft encountered at the occurrence location, causing the aircraft rapidly swayed, part of the cabin crew and passengers were injured due to the impacts to objects inside the cabin.",,En route,Passenger - Scheduled,Taipei-Taiwan Taoyuan International Airport (TPE/RCTP),Tokyo-Narita Airport (NRT/RJAA),,passing MJE VOR near Japan -Pacific Ocean,TURB,Turbulence Encounter,0.95,"The report describes an encounter with severe Clear Air Turbulence during descent, resulting in injuries to passengers and crew, as well as damage to the cabin ceiling."
29 Mar 2005,Antonov An-2R,YV-2447P,Unknown,0,Papelón,,,Landing,Unknown,La Paragua Airport (SVPU),PapelÃ³n,,PapelÃ³n -Venezuela,UNK,Unknown or Undetermined,0.8,"The report lacks sufficient details to classify it into a specific ICAO occurrence category. The narrative is missing, and only the aircraft type, phase of flight, and location are provided."
29 Mar 2005,Cessna 208B Grand Caravan,PT-MPA,Penta - Pena Transportes Aéreos,0,"Itaituba-Fazenda Vera Paz Airport, PA","On the landing run, the pilot lost directional control. The plane went off the left side of the runway and ran into a drainage ditch, where it caught fire. The pilot managed to escape unharmed, but the aircraft was destroyed by the fire.Contributing factors1 Human Factor1.1 Medical AspectNothing to report.1.2 Psychological Aspect1.2.1 Individual InformationNothing to report.1.2.2 Psychosocial InformationNothing to report.1.2.3 Organisational informationNothing to report.2 Operational Factor2.1 Concerning the operation of the aircraft(a) adverse weather conditions - undeterminedIt was not possible to determine whether the heavy rainfall that occurred in the region effectively contributed to the loss of control of the aircraft on the ground.b) Airport infrastructure - contributedIn addition to the narrowing of the runway, the position of the drainage ditch became an obstacle, which prevented the aircraft from decelerating safely, culminating in the collision of the front landing gear against it and the impact of the propeller on the ground.2.2 Concerning ATS unitsDidn't contribute.3 Material Factor3.1 For aircraftDidn't contribute.3.2 Concerning ATS technology equipment and systemsDidn't contribute.",,Landing,Cargo,"Itaituba-Mundico Coelho Airport, PA (SNMD)","Itaituba-Fazenda Vera Paz Airport, PA (SIJZ)",,"Itaituba-Fazenda Vera Paz Airport, PA -Brazil",LOC-G,Loss of Control - Ground,0.95,"The report describes a loss of directional control during the landing run, resulting in the aircraft going off the runway and into a drainage ditch."
30 Mar 2005,Swearingen SA227-AC Metro III,N811BC,IBC Airways,0,"Miami-Dade Collier Airport, FL (TNT)","The Metro III departed Miami International for a recurrency flight check. After flying the pattern and landing, during the landing rollout, while the engines were in reverse with the airplane at a speed of about 50 knots, the airplane's left propeller impacted a deer which had proceeded across the runway. The impact killed the deer, and detached the propeller, which punctured the fuselage.PROBABLE CAUSE: ""The airplane's inadvertent impact with one of several deer that had entered the airport property and crossed the runway during the landing rollout.""",,Landing,Training,"Miami International Airport, FL (MIA/KMIA)","Miami-Dade Collier Airport, FL (TNT/KTNT)",,"Miami-Dade Collier Airport, FL (TNT) -United States of America",RI-A,Runway Incursion - Animal,0.95,"The report describes an incident where the aircraft's propeller impacted a deer that had crossed the runway during the landing rollout, which fits the definition of a runway incursion involving an animal."
31 Mar 2005,Antonov An-28,3C-ZZY,Gran Propeller,3,near Kampene,The An-28 had been stored in the D.R. Congo for a considerable time as the engines needed maintenance. Nevertheless was sent to fetch some cargo from Kampene without having undergone the required maintenance. On the return flight from Kampene one engine failed shortly after takeoff. The aircraft lost altitude and crashed.,,Initial climb,Cargo,Kampene Airport (FZOE),,,near Kampene -Congo (Democratic Republic),SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes an engine failure shortly after takeoff, which is a malfunction of the aircraft's powerplant system."
31 Mar 2005,Antonov An-12B,UN-11007,"Air BAS Transportation, lsf Irbis",0,Mukalla-Al-Rayyan International Airport (MKX),"The Antonov had made a refueling stop at Mukalla and was bound for Sharjah, carrying 7 tons of fish.During takeoff from Mukalla's runway 06, at the speed 225 km/h, the nose landing gear retracted. The captain decided to abort the takeoff. He steered the plane to the left to avoid a collision with a radio-technical equipment car.The aircraft failed to stop on the runway and ran onto rugged sand terrain, 2 m below the runway level. The aircraft hit a hill and tilted to the right as it came to rest 400m from the runway end and 30m left from extended runway center line.Conclusions:The reason of this occurrence is early retraction of landing gears without order of the Captain before aircraft airborne.Actions of flight engineer in violation of technology of standard operating procedures, by fixing of landing gear switch to ""retract position"" after that to ""neutral"" without report to the Captain leaded to rise and development of occurrence.",,Take off,Cargo,Mukalla Airport (MKX),Sharjah Airport (SHJ/OMSJ),,Mukalla-Al-Rayyan International Airport (MKX) -Yemen,RE,Runway Excursion,0.95,"The aircraft departed the side or end of the runway surface during takeoff, which is consistent with the definition of a runway excursion."
31 Mar 2005,Lockheed MC-130H Combat Talon II,87-0127,United States Air Force - USAF,9,near Rovie,"Two C-130 Hercules planes, assigned to the 352nd Special Operations Group, RAF Mildenhall, departed Tirana for a night training mission to work on terrain-following and avoidance skills, airdrops and landing using night-vision goggles. The planes were flying 300 feet above the mountainous terrain when 87-0127 was approaching a ridge. The airplane was not able to clear the ridge and stalled as the crew attempted to climb away.The accident investigation board determined that the crew's loss of situational awareness placed the aircraft in too low a climb with respect to the surrounding mountainous terrain. Responding to the situation, the crew did not use all available power and stalled the aircraft during a turning climb. This resulted in a loss of aircraft control and almost immediate crash.",,En route,Military,Tirana-Rinas Airport (TIA/LATI),Tirana-Rinas Airport (TIA/LATI),,near Rovie -Albania,CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain without indication of loss of control until the aircraft stalled during a turning climb, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
2 Apr 2005,Canadair CL-600-2A12 Challenger 601,N169TA,Truman Arnold Companies,0,"Teterboro, New Jersey","The departure, climb, en route, and descent portions of the flight were conducted without incident.  The airplane was vectored onto the final approach course for the ILS 19 approach at Teterboro, New Jersey, and the captain configured the airplane to land.  He flew the approach at Vref plus 30 knots because of turbulence and reported wind gusts.  As he initiated a flare to land on runway 19, the airplane encountered windshear.  It touched down hard on the main landing gear, bounced, and then touched down again on the nose wheel.  The captain stabilized the airplane, slowed to taxi speed, and exited the runway.  Examination of the airplane revealed substantial damage to the pressure bulkhead in the vicinity of the nose gear box.  The wind 26 minutes prior to the accident was recorded as 150 degrees at 26 knots, gusting to 37 knots.Probable Cause: The captain's improper recovery from a bounced. A factor in the accident was windshear.",,Unknown,Executive,"Dallas-Love Field, TX (DAL/KDAL)","Teterboro Airport, NJ (TEB/KTEB)",,"Teterboro, New Jersey -United States of America",WSTRW,Windshear or Thunderstorm,0.95,"The report describes an encounter with windshear during the landing phase, which led to a hard landing and subsequent damage to the aircraft. Windshear is explicitly mentioned as a factor in the accident."
7 Apr 2005,Fokker F-28 Fellowship 4000,HC-CDA,Ícaro Air,0,Coca Airport (OCC),"ICARO Flight 504 departed Quito (UIO) at 09:35 on a domestic flight to Coca (OCC). At 09:50 the crew contacted the Coca controller, reported 20 miles out at FL60, requesting a visual approach to runway 15. The controller cleared them for the approach, reported wind calm, pressure 29.94 in. Hg, a temperature of 26 degrees and requested the crew to report on finals. At 09:54:29 the crew reported on finals and were cleared to land. The F-28 touched down 4,5 meters short of runway 15 and struck the raised lip of the runway threshold. It continued for 112 m before veering to the left off the runway. The airplane ran another 263 m before it skidded to a stop against the wall of a company building. Runway 15 is a 2000 m long asphalt runway.Investigation revealed that the pilots thought the Coca runway was short. To be able to stop the plane on the runway without excessive use of the brakes, they decided to touch down as close to the threshold as possible. The correct procedure would be to pass over the threshold at 50 feet (15 m). The AFM showed a landing distance of 930 m needed at maximum landing weight considering 42Â° of flaps, speed brakes out, lift dumpers armed, antiskid operative.CAUSA PROBABLE: ""La Junta Investigadora de Accidentes considera que la causa probable del accidente fue el uso durante la aproximaciÃ³n y el aterrizaje de una tÃ©cnica de vuelo que contradice lo establecido en el Pilot Operations Manual, Standar Operational Procedures Fokker F-28, pÃ¡gina 46, de la compaÃ±Ã­a operadora, que indica que el piloto debe prever realizar el tope de ruedas 1.000 pies dentro de la pistaFACTORES CONTRIBUYENTES: La no realizaciÃ³n del briefing para el aterrizaje.La inobservancia del concepto de cabina estÃ©ril en la fase final de aproximaciÃ³n.La idea equivocada de la tripulaciÃ³n de que la pista era corta para la operaciÃ³n de este tipo de aeronave y por lo tanto exigÃ­a la realizaciÃ³n de aterrizajes cortos, topando ruedas en los primeros metros de la pista, para no recalentar los frenos.""",,Landing,Passenger - Scheduled,Quito-Mariscal Sucre Airport (UIO/SEQU),Coca Airport (OCC/SECO),,Coca Airport (OCC) -Ecuador,USOS,Undershoot/Overshoot,0.95,"The aircraft touched down significantly before the intended touchdown zone, striking the raised lip of the runway threshold, which aligns with the definition of an undershoot occurrence."
12 Apr 2005,de Havilland Canada DHC-6 Twin Otter 100,PK-LTZ,GT Air,17,6 km from Enarotali,The Twin Otter plane left Timika at 11:50 and was expected to have arrived in Enarotali at 12:15. The wreckage was found April 17. Enarotali Airport is located at an elevation of 5500 feet.,,En route,Passenger - Scheduled,Timika-Moses Kilangin (Tembagapura) Airport (TIM/WABP),Enarotali Airport (EWI/WABT),,6 km from Enarotali -Indonesia,CFIT,Controlled Flight Into Terrain,0.9,"The aircraft was en route and the wreckage was found near the destination, suggesting an in-flight collision with terrain without indication of loss of control."
18 Apr 2005,Beechcraft B200 Catpass 250,OB-1700,Aero Condor,0,"3,5 km NNW of Lima-Jorge Chavez International Airport (LIM)","A Beechcraft 200 Catpass conversion sustained substantial damage in a forced landing near Lima-Jorge Chavez International Airport (LIM), Peru. There were no serious injuries among the ten passengers or two crew members.The flight departed Chagual Airport at 15:55 on a flight to Lima. At 25 miles from Lima the crew there was a low fuel pressure warning. Approximately 22 miles from Lima the left engine was shut down. Within 3 miles of Lima the right engine lost power, and was also shut down. The crew declared an emergency.The pilot perform a 180 degrees turn due to the presence of gas tanks nearby. They turned to an agricultural field where an emergency landing was performed. On touchdown the airplane swung, sustaining substantial damage.Causes and contributing factors (translated from original Spanish report):1. Operation with four consecutive flights made by the same crew to Chagual aerodrome (an aerodrome that demands a high alertness and situational awareness due to difficult topographical conditions), a long and exhausting day flying and working together with the multiple functions performed by the technical crew (dispatcher, payer, loader, cabin crew) probably decreased the performance and capacity of the technical crew and safety.2. Poor planning on the part of the Operations and Sales Management of the Aero Condor Company Charter, by not providing the NOTAM which showed the lack of JET A1 fuel in Trujillo causing programming, operational and logistic difficulties.",,Approach,Passenger - Scheduled,Chagual Airport (SPGL),Lima-Jorge ChÃ¡vez International Airport (LIM/SPIM),,"3,5 km NNW of Lima-Jorge Chavez International Airport (LIM) -Peru",FUEL,Fuel Related,0.95,"The report describes a forced landing due to low fuel pressure warnings and subsequent engine shutdowns, indicating issues related to fuel exhaustion or management."
20 Apr 2005,Lockheed P-3B Orion,N926AU,Aero Union,3,"22 km of Chico, CA","The tanker aircraft had taken off from Chico qualification check flight for pilots who were scheduled to conduct firefighting operations during the upcoming fire season. The accident flight involved conducting practice drops of water over an area of rugged mountainous terrain located north of the Chico Airport. Prior to departing on the flight, the airplane was loaded with 2,550 gallons of water.The Orion crashed and caught fire immediately following the training drop in the rugged terrain of the Lassen National Forest.PROBABLE CAUSE: ""Terrain clearance was not maintained while maneuvering for undetermined reasons. Mountainous terrain was a factor.""",,En route,Training,"Chico Airport, CA (CIC/KCIC)","Chico Airport, CA (CIC/KCIC)",,"22 km of Chico, CA -United States of America",CFIT,Controlled Flight Into Terrain,0.95,"The report describes an in-flight collision with terrain without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
20 Apr 2005,Boeing 707-3J9C,EP-SHE,Saha Air,3,Tehran-Mehrabad Airport (THR),After touchdown on runway 29L problems with the undercarriage (failure of a landing gear or tyre burst) caused the Boeing 707 to slide off the runway into the Kan River. Three passengers were killed after they fell in the river during the evacuation.,,Landing,Passenger - Scheduled,Kish Island Airport (KIH/OIBK),Tehran-Mehrabad Airport (THR/OIII),,Tehran-Mehrabad Airport (THR) -Iran,RE,Runway Excursion,0.95,"The aircraft departed the side of the runway surface during landing, which is consistent with the definition of a runway excursion."
21 Apr 2005,Embraer EMB-110P2 Bandeirante,DQ-AFP,Air Fiji,0,Savusavu Airport (SVU),"A Sun Air Pacific DHC-6 Twin Otter, DQ-FIE (msn 660), suffered a runway excursion after losing directional control on landing. The aircraft collided with a stationary Air Fiji Embraer EMB-110 Bandeirante, DQ-AFP (msn 110190) that was boarding passengers by the side.",,Standing,Passenger - Scheduled,Savusavu Airport (SVU/NFNS),,,Savusavu Airport (SVU) -Fiji,RE,Runway Excursion,0.95,"The report describes an aircraft departing the runway surface during landing, which is consistent with the definition of a runway excursion."
21 Apr 2005,de Havilland Canada DHC-6 Twin Otter 300,DQ-FIE,Sun Air Pacific,0,Savusavu Airport (SVU),"A DHC-6 Twin Otter, DQ-FIE, suffered a runway excursion after losing directional control on landing. The aircraft collided with a stationary Embraer EMB-110 Bandeirante (DQ-AFP) that was boarding passengers on the tarmac.  Both aicraft suffered extensive damage.",,Landing,Passenger - Scheduled,Nadi International Airport (NAN/NFFN),Savusavu Airport (SVU/NFNS),,Savusavu Airport (SVU) -Fiji,RE,Runway Excursion,0.95,"The report describes an incident where the aircraft departed the runway surface during landing, which aligns with the definition of a runway excursion."
23 Apr 2005,McDonnell Douglas MD-11,PP-VQG,Varig,0,"Ministro Pistarini -Ezeiza (SAEZ), BA",,,Landing,Passenger - Scheduled,,,,"Ministro Pistarini -Ezeiza (SAEZ), BA -Argentina",UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
23 Apr 2005,de Havilland Canada DHC-6 Twin Otter 100,N24HV,Skydive Deland,1,"Deland, Florida","The pilot stated that after the 14 jumpers left the airplane at 13,500 feet, southwest of the airport, he started his descent to the northeast. He approached the airport from the northeast overflew the airport, and made a left turn to enter the downwind leg for runway 23. He saw some parachutes on the ground and some in the air. He saw a tandem jumper toward the southwest and believed he had accounted for all jumpers.  As he turned left, he saw a flash of colors, felt an impact and drag from the left wing. He got the airplane on the ground as soon as possible. Radar data indicated that the airplane was about 1,300 feet msl when it was approaching runway 5/23 from the northeast. The airplane flew over runway 23, near mid field, about 1,100 feet msl and was between 900 to 800 feet msl during the left bank entering the downwind for runway 23; last capture was at 300 feet as it approached runway 23. One jumper stated the parachute landing zone was located on the airport adjacent to the left side of runway 30. The video equipment that was carried by the cinematographer captured the collision. The cinematographer jumps with the last tandem jumpers. The tandem chute deploys at 3 minutes and 7 seconds into the video, 13 seconds later the cinematographer's chute deploys. During his descent, he removes the helmet-mounted camera and looks into the view making a few remarks about the jump. He places the camera back to its original position and continues to capture; the sky is overcast and visibility is good. The view pans to the right and captures three skydivers with chutes deployed at an altitude above him. At approximately 4 minutes and 54 seconds into the video, a sound similar to an airplane engine can be heard at an increasing level for 5 seconds. At 4 minutes and 59 seconds, the view pans slightly left and a sound similar to an impact is heard. The view becomes blurry and pans rapidly. At 5 minutes and 2 seconds, three frames capture what appears to be an aircraft in close proximity banking away and to the right of the camera's view. The view continues to pan rapidly for about 6 seconds showing shots of the ground, sky, and parachute. The camera stabilizes and records until impact with the ground at 5 minutes and 46 seconds. One of the master tandem jumpers on that jump stated that the pilot did not give a briefing on which runway or approach he was going to use. The norm is for the jumpers to avoid crossing runways below 1,000 feet and to stay away about 300 feet from the runways, and the pilot to avoid jumpers at all time. Due to the amount of jumps that are performed per day there is no briefing before each flight. Approaches and runway selection depends on the individual pilot. A representative of the operator stated that only verbal guidance is given to the pilots to follow the FAA rules and it up to their discretion for approaches and runway selection. The acting airport manager stated that there is no agreement for airport operations between the skydive operator and the city, only the lease agreement. The city did develop a voluntary noise abatement procedure outlining areas to avoid. The several pilots at the airport stated that for several years they communicated with the city regarding safety concerns with approaches and runway selection by the skydive operator. They stated the city did not correct the situation.Probable Cause: The pilot's inadequate visual lookout.",,Unknown,Parachuting,"DeLand Municipal Airport, FL (KDED)","DeLand Municipal Airport, FL (KDED)",,"Deland, Florida -United States of America",MAC,Airprox/TCAS Alert/Loss of Separation,0.9,"The report describes a collision between an aircraft and a parachutist, indicating a loss of separation between the aircraft and the skydivers. This fits the definition of an Airprox or near mid-air collision."
24 Apr 2005,Antonov An-2,,Ulyanovsk ROSTO,0,Bagay-Baranovka Airport,,,Take off,Agricultural,Bagay-Baranovka Airport,,,Bagay-Baranovka Airport -Russia,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
25 Apr 2005,Antonov An-2R,RA-40490,Aviakhim,0,4 km N of Verkhnyaya Khava,"The Antonov 2 departed Kursk Airport (URS) on April 13 on a flight to Verkhnyaya Khava where it was to perform crop spraying missions during the following days. Because of delays in the payment of wages, planned crew members refused to fly. The airplane departed with a captain and copilot. On April 25 they left Verkhnyaya Khava and flew to an area 4 km north of the city for another crop spraying mission. The captain did not judge the wind direction adequately, so the airplane attempted to takeoff from the area with a tailwind component. Direction could not be maintained due to the wind. The pilot did not use the brakes to maintain directional control. The airplane did not achieve the speed necessary to lift off (99 km/h). The pilot pulled on the controls, but could not lift the An-2 off the ground. It ran onto a freshly ploughed field and overturned. A fire erupted in the engine but this was quickly contained by the crew with the aid of an onboard fire extinguisher.PROBABLE CAUSE: The attempt of the captain to carry out a takeoff with a tailwind, which led to the loss of directional on takeoff and the rolling of aircraft beyond the limits of the takeoff area, and incompetent actions on the continuation of takeoff.",,Take off,Agricultural,,,,4 km N of Verkhnyaya Khava -Russia,LOC-G,Loss of Control - Ground,0.95,"The report describes a loss of directional control during the takeoff roll, which resulted in the aircraft running onto a freshly ploughed field and overturning. This fits the definition of 'Loss of Control - Ground' as it involves loss of aircraft control while the aircraft is on the ground."
25 Apr 2005,Antonov An-12BP,UN-11003,ATMA Airlines,0,Kabul Airport (KBL),"The Antonov 12 cargo plane swerved off the runway at Kabul Airport. A tyre had burst on landing, causing the plane to run off the side of the runway. A small fire erupted near the undercarriage, but was quickly contained. Five of the six crew members were slightly injured.",,Landing,Cargo,Dubai Airport (DXB/OMDB),Kabul Airport (KBL/OAKB),,Kabul Airport (KBL) -Afghanistan,RE,Runway Excursion,0.95,"The aircraft swerved off the runway during the landing phase, which is a characteristic of a runway excursion."
28 Apr 2005,Let L-410UVP,EP-830,Ejército del Perú,13,near Pisco,The Let 410 departed Lima at 08:59. The aircraft landed at Pisco at 10:19 to refuel. The flight departed again at 11:21. Seven minutes later the airplane crashed out of control near a fractionation plant. Reportedly the captain was simulating a failure of the no. 1 engine when the accident happened.,,En route,Military,Pisco Airport (PIO/SPSO),,,near Pisco -Peru,LOC-I,Loss of Control - In Flight,0.95,"The report indicates that the aircraft crashed out of control during an en route phase, which aligns with the definition of Loss of Control - In Flight (LOC-I). The simulation of an engine failure likely contributed to the loss of control."
29 Apr 2005,Boeing 737-7H4,N727SW,Southwest Airlines,0,"Little Rock, AR","During cruise flight at FL410, the scheduled domestic passenger flight encountered moderate turbulence.  The passengers were seated and the fasten seatbelt sign was illuminated.  The flight attendants were instructed to take their seats ""if it gets bumpy.""  During the turbulence encounter, a flight attendant was injured by a beverage cart.  The flight continued to its intended destination and landed uneventfully.Probable Cause: An encounter with moderate turbulence during cruise flight.",,En route,Unknown,"Houston-William P. Hobby Airport, TX (HOU/KHOU)","Saint Louis-Lambert International Airport, MO (STL/KSTL)",,"Little Rock, AR -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an encounter with moderate turbulence during cruise flight, resulting in an injury to a flight attendant. This fits the definition of a turbulence encounter."
1 May 2005,de Havilland Canada DHC-8-103,LN-WIK,Widerøes Flyveselskap,0,Hammerfest Airport (HFT),"WiderÃ¸e flight WIF 921 took off from TromsÃ¸ airport (TOS) at 14:01 with an estimated landing time at Hammerfest Airport (HFT) of 14:42. On board the aircraft, a DHC-8-103 with registration LN-WIK, were a crew of two pilots and one cabin attendant, 26 passengers and one passive cabin attendant.During the approach to Hammerfest the crew was informed about variable and occasional gusty wind from south-east. The wind direction favoured runway 23 and the crew planned the landing accordingly. The copilot was Pilot Flying (PF) and the commander was Pilot Not Flying (PNF). The copilot was newly hired and was flying under supervision. The crew was kept updated on the wind conditions by the AFIS operator, and at times the gusty wind conditions favoured runway 05. The copilot left the control to the commander who continued the approach to runway 05. Just before landing the wind direction veered to the right and increased in strength, resulting in a significant tail wind component. This resulted in a marked increase in the descent rate which the commander tried to stop by advancing to full power. However, the altitude was too low and the airplane touched down hard just inside the runway edge on runway 05. At touch down the right main landing gear leg failed. The airplane slid on the belly, right partly retracted main wheel and wing tip for some 650 m, and stopped just after the second (TWY B) turnoff to the apron. The fire and rescue vehicles were quickly at the scene and sprayed foam on the plane to prevent fire. The cabin attendant calmed the passengers who wanted to get out of the plane quickly due to smoke and burned smell in the cabin. It took 33 seconds from the commander's order to evacuate until this was actually initiated. The delay was mainly caused by the fact that the order did not get through the cabinÂs Public Address (PA) system.The investigations show that WiderÃ¸e permitted landings in up to the maximum demonstrated cross wind component of 36 kt and in up to 10 kt tail wind during short field operations.",,Landing,Passenger - Scheduled,TromsÃ¸/Langnes Airport (TOS/ENTC),Hammerfest Airport (HFT/ENHF),,Hammerfest Airport (HFT) -Norway,ARC,Abnormal Runway Contact,0.95,"The report describes a hard landing with a significant tail wind component, resulting in a marked increase in descent rate and a hard touchdown that caused the right main landing gear leg to fail. This fits the description of abnormal runway or landing surface contact."
2 May 2005,Fairchild SA227-AC Metro III,ZK-POA,"Airwork, NZ",2,6 km E of Stratford,"Metro III ZK-POA was scheduled to depart from Auckland (AKL) at 21:00 on an NZ Post return flight to Blenheim (BHE). The payload comprised 1790 kilograms (kg) of courier packs and parcel mail. Loading of the freight was delayed, being completed at about 21:15. The crew ordered 570 litres (about 1000 pounds or 450 kg) of additional fuel and instructed the refueller to put it all into the left wing tank, rather than put half of the ordered amount into each tank, as was company practice. Refuelling was completed at 21:30. Two minutes later the flight taxied out to runway 23R. Takeoff was performed at 21:36. The aircraft climbed to an altitude of FL220 with the autopilot engaged for the climb and cruise. At cruise altitude the climb power remained set for about 15 minutes in order to make up some of the delay caused by the late departure. At about 22:12:28, after power was reduced to a cruise setting and the cruise checks had been completed, the captain noted some fuel imbalance and decided to carry out further fuel balancing. He said, ""WeÂll just open the crossflow again ..sit on left ball and trim it accordingly"". The captain repeated the instruction 5 times in a period of 19 seconds, by telling the first officer to, ""Step on the left pedal, and just trim it to take the pressure off"" and ""Get the ball out to the right as far as you can ..and just trim it"". The first officer sought confirmation of the procedure and said, ""I was being a bit cautious"" to which the captain replied, ""DonÂt be cautious mate, itÂll do it good"".These instructions resulted in the aircraft being flown at a large sideslip angle by the use of the rudder trim control while the autopilot was engaged. Forty-seven seconds after opening the crossflow, the captain said, ""DoesnÂt like that one mate.. youÂd better grab it."" Within one second there was the aural alert ""Bank angle"", followed by a chime tone, probably the selected altitude deviation warning. Both pilots exclaimed surprise.The autopilot had probably disengaged automatically because a servo reached its torque limit, allowing the aircraft to roll and dive abruptly as a result of the applied rudder trim. The crew was unable to recover control from the ensuing spiral dive before airspeed and g limits were grossly exceeded, resulting in the structural failure and in-flight break-up of the aircraft. The flying conditions of a dark night with cloud cover below probably made it more difficult to notice the developing upset at an early stage.The break-up probably started when the aircraft was quite high, perhaps FL199. The wreckage was scattered over a large area of at least two to three square km of rural farmland.PROBABLE CAUSE: The investigation report did not contain a probable cause paragraph as recommended in ICAO Annex 13.",,En route,Cargo,Auckland International Airport (AKL/NZAA),Blenheim-Woodbourne Airport (BHE/NZWB),,6 km E of Stratford -New Zealand,LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control in flight due to improper fuel balancing procedures and subsequent autopilot disengagement, leading to an uncontrollable spiral dive and in-flight break-up of the aircraft."
5 May 2005,McDonnell Douglas DC-9-31,N960N,Northwest Airlines,0,"Minneapolis-St Paul International Airport, MN (MSP)",,,Standing,-,-,-,,"Minneapolis-St Paul International Airport, MN (MSP) -United States of America",ADRM,Aerodrome,0.8,"The report involves an aircraft in the standing phase at an airport, which suggests potential issues related to the aerodrome environment."
5 May 2005,Antonov An-26B,EK-26060,"Kisangani Airlift, lsf Aeroworld",10,28 km N of Kisangani,"The aircraft reportedly departed Bangoka Airport at 12:48 bound for Isiro. Local media information suggest that the plane may have tried to return to the airport when it hit treetops and crashed.The owner Aeroworld has also been quoted as ""World Aero Airways"".",,Approach,Passenger,Kisangani-Bangoka International Airport (FKI/FZIC),Isiro-Matari Airport (IRP/FZJH),,28 km N of Kisangani -Congo (Democratic Republic),CFIT,Controlled Flight Into Terrain,0.9,"The aircraft hit treetops and crashed during the approach phase, indicating an in-flight collision with terrain without indication of loss of control."
6 May 2005,Fairchild SA227-AC Metro III,C6-REX,Western Air,0,Nassau International Airport (NAS),"A Swearingen SA227-AC Metro III sustained substantial damage in a landing accident.Western Air flight 503 departed Nassau, Bahamas on a passenger flight to San Andros, Bahamas. When the aircraft touched down at San Andros, the left main gear collapsed and the propeller struck the runway surface. The pilots were able to take off again and flew the aircraft back to Nassau Airport.Upon landing the left main gear collapsed completely and the airplane came to rest on the runway with the left hand wingtip contacting the runway. There were no reported injuries to passengers or crew.The Authorities determined the probable cause of this accident as:Failure of the left main drag brace.Additional Factor:C6-REX was overweight at the time of this flight",,Landing,Passenger - Scheduled,Nassau International Airport (NAS/MYNN),San Andros Airport (SAQ/MYAN),,Nassau International Airport (NAS) -Bahamas,ARC,Abnormal Runway Contact,0.9,"The report describes an incident where the aircraft experienced abnormal runway contact during landing, including the collapse of the left main gear and the propeller striking the runway surface."
