Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
2 Feb 2008,Fokker F-27 Friendship 500,TC-MBG,MNG Airlines,0,Edinburgh-Turnhouse Airport (EDI),"The F-27 cargo plane was scheduled to operate a night cargo flight from Edinburgh (EDI) to Coventry (CVT). The weather conditions at Edinburgh Airport were wintry with snowfall, which required the aircraft to be de-iced. Shortly after both engines had been started, the commander signalled to the marshaller to remove the Ground Power Unit (GPU) from the aircraft, which was facing nose out from its stand, down a slight slope. As the marshaller went to assist his colleague to remove the GPU to a safe distance prior to the aircraft taxiing off the stand, the aircraft started to move forward slowly, forcing them to run to safety. The flight crew, who were looking into the cockpit, were unaware that the aircraft was moving. It continued to move forward until its right propeller struck the GPU, causing substantial damage to the GPU, the propeller and the engine. The ground crew were uninjured.CONCLUSION: ""The aircraft moved forward inadvertently after engine start, causing its right propeller to strike a GPU. Possible explanations include that the parking brake was not set, the chocks had slipped from the nosewheel, or the chocks were removed prematurely. There was insufficient evidence to determine which of these scenarios was the most likely.Contributory factors were: the aircraft was facing down a slight downslope, the ramp was slippery due to the weather conditions and the flight crew increased engine speed to top up the pneumatic system pressure. The airport operatorÂs instructions contained in MDD 04/07 required aircraft facing nose-out on North Cargo Apron stands to be towed onto the taxiway centreline, prior to starting engines. Had these instructions been complied with, the accident would probably have been avoided.""",,Taxi,Cargo,Edinburgh-Turnhouse Airport (EDI/EGPH),Coventry-Baginton Airport (CVT/EGBE),,Edinburgh-Turnhouse Airport (EDI) -United Kingdom,LOC-G,Loss of Control - Ground,0.95,"The aircraft moved forward inadvertently after engine start while on the ground, leading to a collision with the Ground Power Unit. This indicates a loss of control while the aircraft was on the ground."
2 Feb 2008,Boeing 747-2D7B,N527MC,Atlas Air,0,Lome Airport (LFW),,,Take off,Cargo,Lome Airport (LFW/DXXX),Amsterdam-Schiphol International Airport (AMS/EHAM),,Lome Airport (LFW) -Togo,UNK,Unknown or Undetermined,0.6,The report lacks sufficient details to classify it into a specific ICAO occurrence category.
3 Feb 2008,de Havilland Canada DHC-8-202,N444YV,Mesa Airlines,0,"Denver International Airport, CO (DEN/KDEN)","The flight was descending from 14,000 feet to 13,000 feet when it encountered severe turbulence. The FASTEN SEATBELTS sign was reportedly illuminated. The captain called the flight attendant on the intercom, but she did not answer. An emergency medical technician (EMT), who was a passenger on the flight, answered and reported the flight attendant was lying on the floor unconscious. The EMT and an off-duty United flight attendant tended to the injured flight attendant. The captain declared an emergency and the airplane landed at its destination. The flight attendant was transported to a hospital with serious injuries.Probable Cause: The encounter with severe turbulence causing serious injury to the flight attendant.",,Approach,Passenger - Scheduled,"Casper, WY (CPR)","Denver International Airport, CO (DEN/KDEN)",,"Denver International Airport, CO (DEN/KDEN) -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an encounter with severe turbulence during the approach phase, resulting in serious injury to a flight attendant."
4 Feb 2008,Boeing 777-222,N772UA,United Airlines,0,Paris-Charles de Gaulle Airport (CDG/LFPG),"United Airlines flight UA915, a Boeing 777, began taxiing towards holding point Y11 of runway 27L via taxiways A, N, and B at Paris-Charles de Gaulle Airport (CDG).Around 10:59, a ground handler, stopped in a vehicle near parking area S31 to let the Boeing 777 pass, saw the fairing of the right main landing gear's nose wheel detach. The fairing fell off and rolled to the left of taxiway A. Sparks and smoke appeared from the right nose wheel of the right main landing gear. The ground handler, whose vehicle was not equipped with a radio, followed the aircraft and asked another agent to inform air traffic control services.At 11:02:59, while the aircraft was on taxiway B, the ground controller informed the crew that they had been informed about a metal part left at their parking area. The controller also instructed the crew to turn left and stop. The crew did not understand the meaning of the Ground controller's message.At 11:03:38, the SOL controller asked the crew to continue taxiing to holding point 27L and informed them that he would call them back to stop. The crew was uncertain whether they should continue taxiing to the 27L runway holding point or stop.At 11:04:11, as the aircraft turned left onto taxiway Y11 leading to the Y11 holding point of runway 27L, the SOL controller instructed the crew not to proceed to the holding point but to take the first taxiway. The PF then decided to turn onto taxiway Q.At 11:04:48, the co-pilot contacted the ground handling staff to try to gather more information.At 11:05:31, the crew of a Continental Air Lines B757, following the B777 during taxi, informed the Ground controller that a tire on one of the Boeing 777's wheels had caught fire and requested assistance from the fire brigade. They also informed the B777 crew on the Ground frequency.At 11:06:12, the captain of the Boeing 777 ordered the evacuation. The aircraft was then located on taxiway Q at Y12.The 125 passengers and crew members evacuated through the slide rafts of the eight aircraft doors. Two cabin crew members were injured during the evacuation through door 2L. The intervention of the firefighters successfully extinguished the fire.An examination of the wheel and its components was conducted by Boeing. It showed that two identical bearings had been installed in the internal and external positions on the right main landing gear's nose wheel. The wheel spindle of the Boeing 777 is conical, and the internal and external bearings are not interchangeable. The bearing installed in the external position was identified as an internal wheel bearing.It was not possible to identify how an internal bearing could have been installed in place of an external bearing.",,Taxi,Passenger - Scheduled,Paris-Charles de Gaulle Airport (CDG/LFPG),"Washington-Dulles International Airport, DC (IAD/KIAD)",,Paris-Charles de Gaulle Airport (CDG/LFPG) -France,EVAC,Evacuation,0.95,"The report describes an emergency evacuation of the aircraft due to a fire on the right nose wheel of the right main landing gear, which required immediate egress of passengers and crew."
4 Feb 2008,Boeing 737-683,LN-RCU,SAS Braathens,0,over Selbusjøen,"SAS Braathens flight 338 encountered turbulence, seriously injuring two crew members.During the descent to VÃ¦rnes, the aircraft encountered severe turbulence as it passed approximately 7 000 ft above SelbusjÃ¸en. The ""fasten seat belts"" sign had been routinely switched on at approximately 12,000 feet. The passengers were strapped in. The aircraft's speed had been reduced to 240 kt.The two cabin crew members at the rear of the cabin were about to take their seats when the turbulence occurred. The galley had been cleared and they had walked through the cabin, checking that the passengers were strapped in and everything was ready for landing. When the turbulence occurred, the two crew members were lifted from the floor and thrown sideways. Both were injured when they hit the floor. Cabin crew member 1 (CC 1) had difficulty breathing after the fall, while CC 2 managed to crawl out into the aisle and ask for help.The purser was in the toilet at the front of the aircraft when the turbulence occurred and did not experience it as very strong. She checked the condition of the cabin crew at the back of the aircraft and called for medical personnel among the passengers. A doctor and a nurse came to assist.",,En route,Passenger - Scheduled,Oslo-Gardermoen Airport (OSL/ENGM),Trondheim-VÃ¦rnes Airport (TRD/ENVA),,over SelbusjÃ¸en -Norway,TURB,Turbulence Encounter,0.95,"The report describes an encounter with severe turbulence during the descent phase, resulting in injuries to two crew members. This fits the definition of a turbulence encounter affecting aircraft operations."
5 Feb 2008,Swearingen SA226-AT Merlin IV,N120SC,McNeely Charter Service,0,"Ankeny Regional Airport, IA (IKV)","The pilot reported that it was snowing during his preflight activities and takeoff roll. A snowplough operator stated that he had cleared approximately four passes on either side of the runway centerline when the accident airplane taxied onto the runway. The pilot back-taxied on the departure runway to determine how much snow covered the runway. During the subsequent takeoff roll, at approximately 80 knots, the left main landing gear encountered some deeper snow that caused the airplane to swerve left off of the runway centerline. The pilot attempted to correct the left swerve with right rudder input, but the airplane continued off the left side of the runway. The airplane was substantially damaged when its nose landing gear impacted a snowbank.PROBABLE CAUSE: ""The pilot's failure to maintain directional control during the takeoff roll. Contributing to the accident was the snow on the runway and the snowbank.""",,Take off,Cargo,"Ankeny Regional Airport, IA (IKV/KIKV)","Miami International Airport, FL (MIA/KMIA)",,"Ankeny Regional Airport, IA (IKV) -United States of America",RE,Runway Excursion,0.95,The aircraft departed the side of the runway during the takeoff roll due to snow on the runway and the pilot's inability to maintain directional control.
7 Feb 2008,Boeing 717-23S,VH-NXE,"Qantas, opb National Jet Systems",0,"Darwin Airport, NT (DRW)","Boeing 717 VH-NXE, was being operated on a scheduled passenger service from Cairns, via Gove-Nhulunbuy (GOV) to Darwin (DRW).The copilot was the handling pilot for the descent, approach and landing at Darwin and the pilot in command was the monitoring pilot. The crew had received a weather briefing prior to the departure from Cairns, informing them that there were showers and thunderstorms in the Darwin area for their arrival.Air traffic control (ATC) cleared the crew to conduct the Darwin runway 29 ILS approach. The monitoring pilot stated that the runway was in sight prior to flying over the Howard Springs non-directional beacon (NDB).Information from the aircraftÂs flight data recorder (FDR) indicated that the aircraft flew over the Howard Springs NDB at about 3,000 ft above mean sea level (AMSL), with a computed air speed of 221 knots.The aircraft was configured for landing at the outer marker, where the handling pilot disconnected the autopilot and the approach was flown manually by reference to the ILS and visual reference with the runway lighting.During the approach and landing, the aircraft autothrottle remained engaged.At approximately 700 ft AMSL, the aircraft entered a rain shower. The monitoring pilot switched on the windscreen wipers and, as both pilots stated that they could see the runway lighting and PAPI, the approach was continued.At approximately 30 ft radio altitude, the FDR recorded a rate of descent of approximately 1,000 ft/min at the same time as an abrupt control column nose up command was applied. The copilot recalled hearing the synthesised calls of radio altitude from the aircraftÂs radar altimeter.At 21:14:50, the aircraft touched down with a rate of descent of about 1,000 ft/min, which resulted in a hard impact with the runway prior to the 300 m runway markings. The aircraft then bounced before settling onto the runway. The crew completed the landing rollout and taxied the aircraft to the terminal.CONTRIBUTING SAFETY FACTORS:- The aircraft was above the glideslope at the Howard Springs non-directional beacon and throughout the majority of the approach, resulting in high rates of descent on several occasions as attempts were made to capture the glideslope.- The copilot disconnected the autopilot at a time of high workload.- The aircraft's rate of descent below 400 ft above aerodrome level exceeded the operatorÂs stabilised approach criteria; however, because the pilot in command considered the exceedance to be momentary, a missed approach was not conducted.- The allowance of momentary excursions in the aircraft operatorÂs stabilised approach criteria that were caused by wind gusts or turbulence increased risk by permitting flight crew discretion to continue approaches at or beyond those criteria. [Minor safety issue]- The operatorÂs procedure for the use of the autothrottle in response to high rates of descent when below 30 ft during landing was not included in the operatorÂs standard operating procedures. [Minor safety issue]- At about 30 ft, the copilot made an abrupt rearward movement of the control column resulting in the main landing gear moving faster downwards than the aircraftÂs overall rate of descent.OTHER SAFETY FACTORS:- The operatorÂs process for reporting 717 pilot training issues to senior managers was not utilised by all flight crew, reducing the potential for the communication of fleet-wide issues to all 717 crews. [Minor safety issue]- There was no clear division of responsibilities between the aircraft operator and the third party training provider in regard to ensuring the standards of flight training met all of the operatorÂs requirements, which had the potential to reduce training effectiveness. [Minor safety issue]- There was no provision in the current Civil Aviation Safety Authority regulations or orders regarding third party flight crew training providers, with the effect that the responsibility for training outcomes was unclear. [Minor safety issue]- There was no aircraft operatorÂs or manufacturerÂs 717 pilot training manual that provided for the standardisation of instructional technique and provided a reference document for pilots during and following training. [Minor safety issue]- The control column moved forward after touchdown, resulting in excessive weight transfer to the nosewheel before the right mainwheel was correctly loaded.- After touchdown, the thrust levers were advanced, inadvertently cancelling the deployment of the ground spoilers and resulting in unstable conditions while transitioning from flight to the ground.- The aircraft operator's Route Manual did not include all relevant information on the potential for visual illusions during a night approach to runway 29 at Darwin Airport that would have improved the awareness of flight crews. [Minor safety issue]- The Jeppesen-Sanderson Inc. approach chart titled Darwin, NT Australia ILS-Z or LOC-Z Rwy 29 dated 21 SEP 07 incorrectly depicted a level flight segment after the Howard Springs non-directional beacon that could have been misinterpreted by flight crews. [Minor safety issue]- The lack of runway centreline lighting reduced the available visual cues during the latter stages of the approach and landing to runway 29 at Darwin Airport.",,Landing,Passenger - Scheduled,"Gove-Nhulunbuy Airport, NT (GOV/YPGV)","Darwin Airport, NT (DRW/YPDN)",,"Darwin Airport, NT (DRW) -Australia",ARC,Abnormal Runway Contact,0.95,"The report describes a hard landing with a high rate of descent, resulting in a hard impact with the runway and a subsequent bounce. These details align with the definition of abnormal runway contact, which includes hard/heavy landings."
7 Feb 2008,CASA C-212-M Aviocar 300,FAC-1258,Fuerza Aérea Colombiana,0,Nuquí-Reyes Murillo Airport (NQU),,,Landing,Military,MedellÃ­n (unknown airport),NuquÃ­-Reyes Murillo Airport (NQU/SKNQ),,NuquÃ­-Reyes Murillo Airport (NQU) -Colombia,UNK,Unknown or Undetermined,0.6,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
7 Feb 2008,Britten-Norman BN-2A-26 Islander,HI-653CA,"Caribair, S.A.",0,"El Prado, El Seybo","The aircraft was on a tourist excursion flight, which originated on the same day at 08:00, from Punta Cana International Airport, Dominican Republic. Destination was Santiago de Los Caballeros, with nine tourists on board. On the return flight, at approximately 70 miles northwest of the Punta Cana Airport, the captain decided to fly to the La Romana Airport (the alternate airport), to refuel because he did not perform this operation at the Cibao Airport and because the fuel quantity indicator in the left tank was inoperative. He had doubts about the remaining fuel in the tanks. On the way to the alternate airport, the no.1 engine failed. The captain attempt to restart the engine but this failed. Engine no. 2 was still running. The pilot, aware that the fault that turned off engine no.1 was the lack of fuel, made the decision to land in a sugarcane field near El Prado, located in the province of El Seybo, for fear that the remaining engine would also go out, perhaps without a suitable place to land later. Given these conditions, the captain chose a segment of a lane in the middle of two cane fields, where he made the emergency landing. The surface of this trail was not totally flat. After having a landing run of about 100 feet, the nose wheel collided with a stone, breaking the nose landing gear. Directional control was lost and the aircraft turned to the left, entering a cane field.Cause:- The accident occurred due to the fact that engine # 1 was turned off due to lack of fuel and when making the emergency landing the captain could not keep the aircraft in the correct path of the selected lane for said landing.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,Santiago de los Caballeros-Cibao International Airport (STI/MDST),Punta Cana International Airport (PUJ/MDPC),,"El Prado, El Seybo -Dominican Republic",FUEL,Fuel Related,0.95,"The primary cause of the accident was the failure of engine #1 due to lack of fuel, which led to an emergency landing."
8 Feb 2008,British Aerospace 3201 Jetstream 32EP,ZK-ECN,"Air New Zealand, lsf Air National",0,Christchurch International Airport (CHC),"Air New Zealand Link Flight 2279 departed Blenheim (BHE) about 07:00 on a domestic service to Christchurch (CHC). A Somali woman, sitting in seat 1A directly behind the forward bulkhead, pulled a knife and entered the flight deck. She demanded the pilots to take the flight to Australia. She reportedly also claimed to have bombs with her. Two of the passengers tried to calm the woman. When the plane came into land at Christchurch International Airport, the woman allegedly started moving the aircraft controls. The pilots made a turn and the hijacker lost balance. After landing at Christchurch the captain then confronted the woman and wrestled her to the floor. The co-pilot helped the captain to disarm the woman, who was then arrested by police.",,En route,Passenger - Scheduled,Blenheim-Woodbourne Airport (BHE/NZWB),Christchurch International Airport (CHC/NZCH),,Christchurch International Airport (CHC) -New Zealand,SEC,Security Related,1.0,"The report describes an occurrence involving unlawful interference, specifically a hijacking attempt where a passenger with a knife entered the flight deck, demanded a diversion, and claimed to have bombs."
10 Feb 2008,Boeing 737-33A,B-2906,Air China,0,over Matsue City,"Air China flight 161, a Boeing 737-300, took off from Beijing Capital International Airport (Peopleâs Republic of China) bound for Kansai International Airport (Japan).At about 19:19 JST while flying at an altitude of about 31,400 ft above Matsue City, Shimane Prefecture, the aircraft was shaken, and a passenger who was walking in the aisle in the aft cabin section was seriously injured.There were 73 people on board, consisting of the PIC, 10 other crewmembers, and 62 passengers.The aircraft was not damaged.",,En route,Passenger - Scheduled,Beijing-Capital International Airport (PEK/ZBAA),Osaka-Kansai International Airport (KIX/RJBB),,over Matsue City -Japan,TURB,Turbulence Encounter,0.95,"The report describes an incident where the aircraft was shaken during the en route phase, resulting in a serious injury to a passenger. This is indicative of a turbulence encounter."
12 Feb 2008,Raytheon 390 Premier I,N16DK,DEKA Research & Development Corp.,0,"Leesburg Executive Airport, VA (JYO)","According to the pilot, he made a normal approach to runway 17 at JYO, a 5,500-foot-long and 100-foot wide, asphalt runway. He stated the airplane touched down at the ""beginning"" of the runway and his speed at touchdown was approximately 100 knots. As the airplane touched down on the runway, the braking was ""adequate"" and the airplane decelerated ""normally."" At approximately the mid-field position of the runway, the braking became increasingly less effective until braking was ""near nil,"" and the airplane was no longer decelerating.The pilot maneuvered the airplane off the left side of the runway to gain traction from the grass area between the runway and the parallel taxiway. The airplane maintained its heading approximately parallel to the runway until it came to a stop past the end of runway 17. After exiting the airplane, the pilot noticed the left main landing gear had collapsed, and the left wing was resting on the grass. He also stepped onto the departure end of the runway and observed the runway covered in black ice, with a thin layer of water.Examination of the airplane revealed the left main landing gear punctured the wing, resulting in substantial damage to the wing.PROBABLE CAUSE: ""The airplane's runway excursion during landing roll following an encounter with ice. Contributing to the accident was the ice-covered runway, and the airport personnel's lack of knowledge regarding the runway condition.""",,Landing,Executive,"Wichita-Beech Airport, KS (BEC/KBEC)","Leesburg Executive Airport, VA (JYO/KJYO)",,"Leesburg Executive Airport, VA (JYO) -United States of America",RE,Runway Excursion,0.95,"The report describes an aircraft departing the side of the runway during the landing roll due to ice on the runway, which fits the definition of a runway excursion."
12 Feb 2008,McDonnell Douglas DC-9-31,YV298T,Aserca Airlines,0,Caracas-Simon Bolivar Airport (CCS),"After leaving the hangar at Simon Bolivar Airport (CCS), the DC-9 could not be stopped. It crossed a runway and came to rest next to runway 10L. It sustained substantial damage to the left hand wing and landing gear.",,Taxi,-,-,-,,Caracas-Simon Bolivar Airport (CCS) -Venezuela,RI-VAP,"Runway Incursion - Vehicle, Aircraft or Person",0.95,"The aircraft crossed a runway during taxiing and came to rest next to the runway, indicating an incorrect presence on a protected area designated for landing and takeoff."
13 Feb 2008,Canadair CL-600-2B19 Regional Jet CRJ-200ER,N651BR,Go,0,"near Hilo, Hawaii, HI","Go! flight 1002 departed for its destination about 0916 Hawaii standard time. About 0930, the captain transmitted to air traffic control (ATC) that the flight was climbing through 11,700 feet to its cruise altitude of flight level (FL) 210 (approximately 21,000 feet mean sea level.) The controller acknowledged the transmission and cleared the flight to proceed to an intersection along the flight route located about 29 miles north-northwest of the destination airport, and the flight crew acknowledged. At 0933, during cruise flight, the controller repeated the navigational clearance, which the flight crew acknowledged, and the airplane turned in accordance with the clearance. At 0940, the controller instructed the flight to change radio frequencies, and there was no response. The controller continued to try to contact the flight crew multiple times but received no reply. At 0951, the airplane crossed the intersection that was its clearance limit then turned southeast toward the destination airport without descending, which is consistent with the airplane being on autopilot. The controller handling the flight asked another controller to attempt to contact the flight crew on a different frequency, but there was still no response, and the flight proceeded on a southeasterly heading at FL 210. About 0955, the flight crossed over the destination airport and continued on a southeasterly course without changing altitude or heading. Two separate airline crews in the area attempted to contact the incident crew, but neither flight crews’ attempts were successful.About 0958, when the flight was about 26 nautical miles southeast of the destination airport, the captain contacted the controller with an abbreviated call sign (“Ah HCF ten zero two”), and the controller asked if the flight crew was experiencing an emergency. The captain responded, ""No, we must have missed a hand off or missed a call or something."" The controller then issued instructions for the flight to return to the destination airport, with which the flight crew complied. The flight arrived without further incident about 1015.The captain and first officer both reported to their company that they had unintentionally fallen asleep in flight. The fact that both pilots fell asleep during the midmorning hours, a time of day normally associated with wakefulness and rising alertness, indicates that both pilots were fatigued.The captain had undiagnosed severe obstructive sleep apnea, which was diagnosed during a medical evaluation shortly after this incident and for which symptoms (such as snoring) and risk factors (such as obesity) were present before the incident. This condition likely caused him to experience chronic daytime fatigue and contributed to his falling asleep during the incident flight.Probable Cause: The captain and first officer inadvertently falling asleep during the cruise phase of flight. Contributing to the incident were the captain's undiagnosed obstructive sleep apnea and the flight crew’s recent work schedules, which included several consecutive days of early-morning start times.",,En route,Passenger - Scheduled,"Honolulu-Daniel K. Inouye International Airport, HI (HNL/PHNL)","East Hampton Airport, NY (HTO/KHTO)",,"near Hilo, Hawaii, HI -United States of America",MED,Medical,0.9,"The incident involved the captain's undiagnosed severe obstructive sleep apnea, which is a medical condition that contributed to the crew's fatigue and inadvertent falling asleep during the flight."
13 Feb 2008,British Aerospace 3103 Jetstream 31,YV186T,SASCA Airlines,0,Los Roques Airport (LRV),,,Landing,Passenger,Porlamar-del Caribe Santiago MariÃ±o International Airport (PMV/SVMG),Los Roques Airport (LRV/SVRS),,Los Roques Airport (LRV) -Venezuela,UNK,Unknown or Undetermined,0.6,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
14 Feb 2008,Ilyushin Il-76TD,UN-76020,Asia Continental Airlines,0,Kandahar Airport (KDH),,,Landing,Unknown,,Kandahar Airport (KDH/OAKN),,Kandahar Airport (KDH) -Afghanistan,UNK,Unknown or Undetermined,0.7,"The report lacks sufficient information to classify the occurrence into a specific category. The narrative is missing, and there are no details about the nature of the incident during the landing phase."
14 Feb 2008,Canadair CL-600-2B19 Regional Jet CRJ-100ER,EW-101PJ,Belavia,0,Yerevan-Zvartnots Airport (EVN),"A Canadair CRJ100ER passenger jet, operated by Belavia, was destroyed when crashed and burned on takeoff from Yerevan-Zvartnots Airport (EVN), Armenia. All three crew members and eighteen passengers survived the accident.The airplane arrived as flight BRU1833 from Minsk-2 International Airport (MSQ), Belarus at 02:05.Refueling was carried out in preparation for the return flight and the crew conducted the flight planning. After refueling the pilot carried out a tactile and visual inspection of all critical surfaces of the wing and visual inspection of the tail assembly. All the planes were clean and dry.The weather reported for the 04:00 was: wind 110 degrees at the ground 1 m/sec, visibility 3500 meters, haze, small clouds, vertical visibility of 800 meters, scattered clouds at 3000 m, a temperature of minus 3Â° C, dew point minus 4Â° C, pressure 1019 hPa.At 04:08 both engines were started. The engine air intake heating (cowl anti-ice) was switched on but the wing anti-icing system was not switched on. The crew taxied to runway 27 and were cleared for departure.During takeoff the airplane progressively banked left until the left wing tip contacted runway. The airplane went off the side with the airplane rolling the right. The right hand wing broke off and spilled fuel caught fire. The airplane came to rest upside down.CONCLUSION (translated from Russian):The accident involving aircraft CRJ-100LR registration number EW-101PJ was the result of an asymmetric loss of lift of the wing during take-off, which led to the toppling of the aircraft immediately after liftoff from the runway, the left wing tip contacting the ground, the subsequent destruction and fire.The reason for the loss of lift of the wing at the actual weather conditions, was the formation of frost, which ""pollutes"" the surface of the wing. The cause of formation of frost, most likely, was the fuel icing, while the aircraft was parked at the airport and during taxiing for the return flight, resulting in a difference in temperature of the surrounding air and cold fuel in the tanks after the flight.The situation could be aggravated when exceeding the values recommended by the operations manual of the angular velocity when lifting the nose wheel during takeoff with ""contaminated"" wings when it is impossible to monitor this parameter instrumentally.Existing procedural methods of control of the aerodynamic surfaces of the aircraft before departure, along with the inefficiency, during takeoff, the existing system of protection from stalling due to increased sensitivity of the wing, even to a slight contamination of the leading edge, can not fully guarantee the prevention of similar accidents in future.An Airworthiness Directive on the need to include anti-icing systems on the wing in the final stage of taxiing at the actual weather conditions was issued by Transport Canada after the accident. This probably could have prevented the accident.",,Take off,Passenger - Scheduled,Yerevan-Zvartnots Airport (EVN/UDYZ),Minsk-2 International Airport (MSQ/UMMS),,Yerevan-Zvartnots Airport (EVN) -Armenia,ICE,Icing,0.95,"The report indicates that the accident was caused by the formation of frost on the wing surfaces, which led to an asymmetric loss of lift during takeoff. This is directly related to the accumulation of ice on the aircraft surfaces."
15 Feb 2008,Embraer EMB-145LR,N569RP,Chautauqua Airlines,0,"Covington, KY","According to the Captain, ""at about 11,000 feet, we received a call from our flight attendant, who stated that she was injured. She said that when she stood up from her flight attendant seat after 10,000 feet and was making her way back to the galley she slipped and fell. I inquired if she could still perform her duties, at which point she said that she could not. I proceeded to call dispatch and notified him of the incident and told him that we would return to the airport and he concurred. I requested medical assistance and after [I] did a passenger briefing about the incident and that we were returning to CVG."" According to the Flight Attendant, she got out of her jumpseat after 10,000 feet to begin service. As she proceeded to the galley, she slipped and fell. The flight attendant said there was glycol on the floor, and she must have slipped on it. She had difficulty getting up. A passenger seated in 2A was able to assist her into seat 1A. Another passenger came forward and identified himself as a family physician and offered assistance. He had her apply ice to her ankle and got the interphone for her so she could notify the Captain. The flight attendant informed the Captain that she could not continue to work the flight. The captain made the decision to turn around and go back to CVG instead of continuing onto GSP. The captain made an announcement advising the passengers that she was injured and unable to continue and they would be returning to CVG.  After landing, the Emergency Medical Service met the aircraft and carried her off the airplane. The passengers then deplaned back into the terminal. At the hospital, the flight attendant said the doctor informed her that her leg was broken in three places.Probable Cause: The flight attendant's inadvertent slip on the galley's contaminated floor and falling during climb to cruise.",,En route,Passenger - Scheduled,"Cincinnati/Northern Kentucky Airport, KY (CVG/KCVG)","Greenville-Spartanburg Airport, SC (GSP/KGSP)",,"Covington, KY -United States of America",CABIN,Cabin Safety Events,0.95,"The report describes an incident involving a flight attendant's injury due to slipping on a contaminated floor in the galley, which is directly related to cabin safety and not to aircraft control or systems."
17 Feb 2008,Airbus A319-111,N752US,US Airways,0,"Washington-Ronald Reagan National Airport, DC (DCA)","An Embraer ERJ-170, N828MD, operated by Republic Airlines as flight 3416 destined to Rochester, NY, collided during taxi in the runup area of taxiway J at the north end of runway 19 of Washington-National Airport, DC (DCA), with an Airbus A319, N752US, operated by US Airways as flight US2166 destined to New York-LaGuardia Airport. The right aileron of the Airbus was substantially damaged, the left winglet of the Embraer had minor damage. There were no injuries. Visual meteorological conditions prevailed.The pilot of the ERJ-170 reported that he was positioned to the right of the Airbus, and observed a B737 approaching the runup area from taxiway J to his right. ATC cleared the Republic flight for departure, which required them to taxi past the Airbus. The captain stated that he checked the proximity of the Airbus, and it looked like he could clear it and then felt the impact. The captain notified ATC of the collision. Airport fire crews responded, but there was no fuel leak or fire. The crew of the Airbus reported that they were stationary with the parking brake applied while awaiting ATC clearance.Inadequate ground separation maintained by the pilot of the Embraer E170.",,Taxi,Passenger - Scheduled,"Washington-Ronald Reagan National Airport, DC (DCA/KDCA)","New York-La Guardia Airport, NY (LGA/KLGA)",,"Washington-Ronald Reagan National Airport, DC (DCA) -United States of America",GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft while taxiing on the ground, which fits the definition of a ground collision."
17 Feb 2008,Embraer ERJ 170-100 SU (ERJ-170SU),N828MD,"US Airways Express, opb Republic Airways",0,"Washington-Ronald Reagan National Airport, DC (DCA)","An Embraer ERJ-170, N828MD, operated by Republic Airlines as flight 3416 destined to Rochester, NY, collided during taxi in the runup area of taxiway J at the north end of runway 19 of Washington-National Airport, DC (DCA), with an Airbus A319, N752US, operated by US Airways as flight US2166 destined to New York-LaGuardia Airport. The right aileron of the Airbus was substantially damaged, the left winglet of the Embraer had minor damage. There were no injuries. Visual meteorological conditions prevailed.The pilot of the ERJ-170 reported that he was positioned to the right of the Airbus, and observed a B737 approaching the runup area from taxiway J to his right. ATC cleared the Republic flight for departure, which required them to taxi past the Airbus. The captain stated that he checked the proximity of the Airbus, and it looked like he could clear it and then felt the impact. The captain notified ATC of the collision. Airport fire crews responded, but there was no fuel leak or fire. The crew of the Airbus reported that they were stationary with the parking brake applied while awaiting ATC clearance.Inadequate ground separation maintained by the pilot of the Embraer E170.",,Taxi,Passenger - Scheduled,"Washington-Ronald Reagan National Airport, DC (DCA/KDCA)","Rochester-Monroe County Airport, NY (ROC/KROC)",,"Washington-Ronald Reagan National Airport, DC (DCA) -United States of America",GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft while on a surface other than the runway used for landing or intended for takeoff, which fits the definition of a ground collision."
18 Feb 2008,Ilyushin Il-76TD,RA-76366,Volga-Dnepr Airlines,0,Ras Al Khaimah International Airport (RKT),,,Standing,Test,-,-,,Ras Al Khaimah International Airport (RKT) -United Arab Emirates,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
