Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
18 Feb 2009,Basler BT-67 Turbo 67 (DC-3T),PNC-0211,Servicio Aéreo de Policia,0,Medellín-Enrique Olaya Herrera Airport (EOH),"The Douglas DC-3C Basler turbo-conversion aircraft was operated by the Colombian National Police. It was positioned from its base in BogotÃ¡ (BOG) to MedellÃ­n (EOH). At MedellÃ­n the airplane was to pick up 27 policemen of the EscuadrÃ³n MÃ³vil Antidisturbios (ESMAD), the anti-riot squad to QuibdÃ³ (UIB).An explosion occurred as the policemen were boarding the plane. The fuselage ruptured and the airplane broke in two.Media reports suggest the explosion was caused by the inadvertent detonation of one or more gas grenades used by ESMAD.The remains of the airplane were used rebuild BT-67 C-GEAI which suffered an accident in Antarctica in December 2012.",,Standing,Military,MedellÃ­n-Enrique Olaya Herrera Airport (EOH/SKMD),QuibdÃ³-El CaraÃ±o Airport (UIB/SKUI),,MedellÃ­n-Enrique Olaya Herrera Airport (EOH) -Colombia,SEC,Security Related,0.95,"The explosion occurred due to the inadvertent detonation of gas grenades, which is related to unlawful interference or security threats."
18 Feb 2009,Basler BT-67 Turbo 67 (DC-3T),FAC-1670,Fuerza Aérea Colombiana,5,8 km from Palanquero-German Olano Air Base (PQE),The Douglas DC-3C Basler turbo-conversion aircraft was on a training flight out of Palanquero-German Olano Air Base (PQE). The airplane crashed in the vicinity of the air base.,,Unknown,Military,Palanquero-German Olano Air Base (PAL/SKPQ),Palanquero-German Olano Air Base (PAL/SKPQ),,8 km from Palanquero-German Olano Air Base (PQE) -Colombia,CFIT,Controlled Flight Into Terrain,0.9,"The aircraft crashed in the vicinity of the air base without any indication of loss of control, suggesting an in-flight collision with terrain."
20 Feb 2009,Boeing 747-451,N676NW,Northwest Airlines,0,Chiba (near Tokyo),"The flight NW-2 was in a holding near Chiba (40nm south of Narita) about 30 minutes before landing with seatbelt signs turned on, when the airplane encountered severe turbulence and suddenly departed its assigned altitude of 15000 feet. A number of passengers, who had not fastened their seatbelts, were thrown out of their seats and hit the ceiling. The crew reported about 2-3 injuries via radio, but did not declare emergency. The landing, 30 minutes later, was safe. A total of 43 passengers were injured in the upset and were brought to hospitals. Initially reported two serious injuries turned out less severe. However, Japanese officials reported later, that one passenger received a serious injury (neck fracture). Northwest Airlines said, no crew got injured in the accident.",,Approach,Passenger - Scheduled,Manila-Ninoy Aquino International Airport (MNL/RPLL),Tokyo-NRT,,Chiba (near Tokyo) -Japan,TURB,Turbulence Encounter,0.95,"The report describes an encounter with severe turbulence during the approach phase, resulting in injuries to passengers who were not wearing seatbelts. This fits the definition of a turbulence encounter resulting in injuries or control difficulties."
20 Feb 2009,Antonov An-12B,S9-SVN,Aerolift Company,5,Luxor Airport (LXR),"The Antonov An-12 cargo plane, registered S9-SVN, crashed on takeoff from Luxor Airport, Egypt, killing all five crew members.The aircraft was previously owned by the Moldovian operator Aeriantur-M Airlines as ER-AXI. The airline ceased operations in January 2007 following an accident with one of its aircraft. It was subsequently sold to a private person and underwent C-check maintenance in the United Arab Emirates between March and May 2007. Meanwhile, in April. the Certificate of Airworthiness expired. There was information that the aircraft kept on flying in D.R. Congo.In 2008 Antonov was contacted to perform additional maintenance on the aircraft, which resulted in an agreement and a planned ferry flight in 2009. The aircraft certificate of temporary register in the state of Sao Tome as S9-SVN valid from 21 January 2009 until 20 February. A special flight permit was issued for a ferry flight valid till 20 February between Kisangani Airport, D.R. Congo Nikolaev Airport, Ukraine. The permit and the registration were for Aerolift Company Limited.The aircraft departed Kisangani and proceeded to Entebbe Airport, Uganda, and Luxor Airport in Egypt.After refuelling, the engines were started and the flight was cleared to taxi to runway 02 for departure. At 04:18 local time the aircraft began the takeoff roll. The aircraft failed to become airborne and continued rolling past the end of the runway into the sand. It crossed a service road and crashed into buildings in a military zone 500 meters from the runway end.After the accident numerous safety violations were discovered. The service life of the aircraft had expired and the Sao Tome authorities did not inspect the aircraft prior to issuing a temporary Certificate of Airworthiness and ferry permit.The engines and propellers had reprinted numbers plates without documentation to confirm their service life or airworthiness. Additionally, the engines on the aircraft were of different types (AI-20M and AI-20K).The crew did not have enough time for rest. The decision of the crew to fly was influenced by the fact that the temporary certificate of airworthiness expired on 20 February, 2009.PROBABLE CAUSES OF THE ACCIDENT:- Lack of available thrust which corresponded to the power of only two engines running during take off run- Lack of authorized maintenance of the aircraft.- The uncoordinated crew actions in the critical situation (both pilots had previously flown as captains). The lack of coordination is confirmed by the braking trails left by the main landing gear at the end of RWY -02, based on FCOM instructions, and in case of rejected takeoff attempt, the crew had to set the throttles to idle, lower the nose gear to reach the runway and then use the propellers for braking (releasing them from the stops). Also, to reduce the roll and to maintain the direction they were to use the nose wheel steering and wheel brakes as well as emergency braking if needed.Actually the crew did neither of the above procedures, except using the main wheel brakes.",,Take off,Ferry/positioning,Luxor Airport (LXR/HELX),Nikolaev Airport (NLV/UKON),,Luxor Airport (LXR) -Egypt,RE,Runway Excursion,0.95,"The aircraft failed to become airborne during takeoff and continued rolling past the end of the runway into the sand, crossing a service road and crashing into buildings. This fits the definition of a runway excursion."
22 Feb 2009,Antonov An-2SX,EX-68039,Golden Rule Airlines,0,"1,5 km SE of Bishkek District Airport","Before departure from a local airfield near Bishkek, Kyrgyzstan the An-2 was fueled with 900 kg (1200 liters) unleaded gasoline ""Premium Euro-95"". On board the aircraft was some cargo (a spare wheel, tools, etc.), with a total mass of 415 kg. The takeoff weight (5120 kg) and centre of gravity (26,3% MAC) were within limits.The airplane took off at 12:47 local time. About one minute after takeoff the crew reported that they were returning to the aerodrome of departure due to loss of engine power. The power was then lost almost completely, forcing the crew to carry out a forced landing in an agricultural field. This field contained deep slots, perpendicular to the direction of flight. On touchdown the left hand landing gear collapsed, along with the left hand wings.The reason for the loss of engine power in flight, most likely, was a reduction in the filing of the gasoline due to clogging of fuel filters. The appearance, structure and nature of the impurities found in the fuel on the aircraft were not characteristic of impurities accumulated in the fuel supply system in normal operating conditions. The source of the impurities in aircraft fuel system could not be found.",,En route,Unknown,Bishkek District Airport,Bukhara Airport (BHK/UTSB),,"1,5 km SE of Bishkek District Airport -Kyrgyzstan",FUEL,Fuel Related,0.95,"The report describes a loss of engine power due to fuel contamination, which aligns with issues related to fuel exhaustion, fuel starvation, fuel contamination, or wrong fuel."
24 Feb 2009,McDonnell Douglas MD-90-30,PK-LIO,Lion Air,0,Batam (WIDD),"An MD-90 aircraft, registered PK-LIO, operated by Lion Air as flight number LNI-972, was scheduled to depart Polonial Airport Medan at 16.35 LT (09.35 UTC) for Hang Nadim Airport - Batam (Kepulauan Riau).After takeoff, during the landing gear up procedure, the pilot noted one red light illuminate (nose gear) on the landing gear panel. During the investigation the pilots reported that they recycled the landing gear and the subsequent cockpit indication was that the landing gear was in the up and locked position. The pilots continued the flight to the planned destination Hang Nadim Aiport, Batam.During final approach at Batam, the pilots noted that the red light nose gear indicator was illuminated. The pilot in command (PIC) decided to conduct a go around and hold to perform the emergency checklist to attempt to extend the nose landing gear. After many attempts to extend the landing gear, the nose landing gear red indicator light remain illuminated. The PIC decided to make an emergency landing on runway 04 without the nose landing gear extended. The aircraft subsequently stopped on the runway 04 on the centre line.Emergency personnel and vehicles from Hang Nadim Airport prepared for the emergency, and laid foam on the runway before the aircraft landed, to eliminate fire hazard.The passengers and crew evacuated via the front left door escape slide. None of the occupants were injured.CausesThe nose gear water deflector was broken and moved out to the nose wheel well structure.",,Landing,Passenger - Scheduled,Medan,Batam-Hang Nadim Airport (BTH/WIDD),,Batam (WIDD) -Indonesia,ARC,Abnormal Runway Contact,0.95,"The report describes an emergency landing without the nose landing gear extended, resulting in abnormal runway contact."
24 Feb 2009,Learjet 35A,N465NW,Bankair Inc,0,"Kansas City, Missouri","The copilot, who was the flying pilot, inadvertently lined up to land on the wrong runway.  When approximately one mile from the runway, the copilot decided to change the flight path to line up with the correct runway.  The pilot-in-command (PIC) reported that when the copilot rolled out on final approach, the airplane drifted to the right of the runway centerline.  The copilot began to correct the alignment; however, the airplane continued to drift right.  At 10 feet above the runway, the PIC instructed the co-pilot to perform a go-around.  The PIC stated that the right wing dropped and the right main tires settled on the runway during the go-around.  The copilot reported that the turn onto final approach was normal and that the airplane drifted slightly right of centerline when they crossed the airport boundary. The copilot reported that the winds were gusting out of the east (left side) during the landing.  The tower informed the flight crew that there was a white mist coming from their right tip tank.  Upon inspection the flight crew noticed fuel leaking from the right wing tip tank.  The airplane remained in the traffic pattern and then completed an uneventful landing.  The airplane sustained substantial damage to the outboard portion of the right wing.  Local winds reported 11 minutes prior to the accident were from 150 degrees at 6 knots, and 49 minutes after the accident the local winds were reported as being from 160 degrees at 5 knots.Probable Cause: The copilot's failure to maintain control of the airplane during the go-around.  Contributing to the accident was the flight crew's delayed decision to perform a go-around.",,Approach,Unknown,"Dallas-Love Field, TX (DAL/KDAL)","Kansas City-Charles B. Wheeler Downtown Airport, MO (MKC/KMKC)",,"Kansas City, Missouri -United States of America",ARC,Abnormal Runway Contact,0.9,"The report describes an incident where the aircraft made abnormal contact with the runway during a go-around, resulting in damage to the right wing. This fits the description of abnormal runway or landing surface contact."
24 Feb 2009,Lockheed C-130H Hercules,SU-BAC/1272,Egyptian Air Force,4,Aswan AFB,"A Lockheed C-130 transport plane, operated by the Egyptian Air Force, sustained substantial damage when it crashed following an engine failure during a night-time touch-and-go.",,Landing,Military,,Aswan AFB,,Aswan AFB -Egypt,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.9,"The report indicates that the aircraft crashed following an engine failure during landing, which is a powerplant system/component malfunction."
25 Feb 2009,Boeing 737-8F2,TC-JGE,THY Turkish Airlines,9,"1,5 km N of Amsterdam-Schiphol International Airport (AMS)","THY Turkish Airlines flight 1951, a Boeing 737-800, crashed while on approach to Amsterdam-Schiphol Airport, Netherlands, killing 9 occupants; 126 survived the accident.Flight TK1951 departed Istanbul-AtatÃ¼rk International Airport (IST) for a flight to Amsterdam-Schiphol International Airport (AMS), The Netherlands. The flight crew consisted of three pilots: a line training captain who occupied the left seat, a first officer under line training in the right seat and an additional first officer who occupied the flight deck jump seat. The first officer under line training was the pilot flying. The en route part of the flight was uneventful.The flight was descending for Schiphol and passed overhead Flevoland at about 8500 ft. At that time the aural landing gear warning sounded.The aircraft continued and was then directed by Air Traffic Control towards runway 18R for an ILS approach and landing. The standard procedure for runway 18R prescribes that the aircraft is lined up at least 8 NM from the runway threshold at an altitude of 2000 feet. The glidepath is then approached and intercepted from below. Lining up at a distance between 5 and 8 NM is allowed when permitted by ATC.Flight 1951 was vectored for a line up at approximately 6 NM at an altitude of 2000 feet. The glide slope was now approached from above.The crew performed the approach with one of the two autopilot and autothrottle engaged.The landing gear was selected down and flaps 15 were set. While descending through 1950 feet, the radio altimeter value suddenly changed to -8 feet. And again the aural landing gear warning sounded.This could be seen on the captainÂs (left-hand) primary flight display. The first officerÂs (right-hand) primary flight display, by contrast, indicated the correct height, as provided by the right-hand system. The left hand radio altimeter system, however, categorised the erroneous altitude reading as a correct one, and did not record any error. In turn, this meant that it was the erroneous altitude reading that was used by various aircraft systems, including the autothrottle. The crew were unaware of this, and could not have known about it. The manuals for use during the flight did not contain any procedures for errors in the radio altimeter system. In addition, the training that the pilots had undergone did not include any detailed system information that would have allowed them to understand the significance of the problem.When the aircraft started to follow the glidepath because of the incorrect altitude reading, the autothrottle moved into the Âretard flareÂ mode. This mode is normally only activated in the final phase of the landing, below 27 feet. This was possible because the other preconditions had also been met, including flaps at (minimum) position 15. The thrust from both engines was accordingly reduced to a minimum value (approach idle). This mode was shown on the primary flight displays as ÂRETARDÂ. However, the right-hand autopilot, which was activated, was receiving the correct altitude from the right-hand radio altimeter system. Thus the autopilot attempted to keep the aircraft flying on the glide path for as long as possible. This meant that the aircraftÂs nose continued to rise, creating an increasing angle of attack of the wings. This was necessary in order to maintain the same lift as the airspeed reduced.In the first instance, the pilotsÂ only indication that the autothrottle would no longer maintain the pre-selected speed of 144 knots was the RETARD display. When the speed fell below this value at a height of 750 feet, they would have been able to see this on the airspeed indicator on the primary flight displays. When subsequently, the airspeed reached 126 knots, the frame of the airspeed indicator also changed colour and started to flash. The artificial horizon also showed that the nose attitude of the aircraft was becoming far too high. The cockpit crew did not respond to these indications and warnings. The reduction in speed and excessively high pitch attitude of the aircraft were not recognised until the approach to stall warning (stick shaker) went off at an altitude of 460 feet.The first officer responded immediately to the stick shaker by pushing the control column forward and also pushing the throttle levers forward. The captain however, also responded to the stick shaker commencing by taking over control. Assumingly the result of this was that the first officerÂs selection of thrust was interrupted. The result of this was that the autothrottle, which was not yet switched off, immediately pulled the throttle levers back again to the position where the engines were not providing any significant thrust. Once the captain had taken over control, the autothrottle was disconnected, but no thrust was selected at that point. Nine seconds after the commencement of the first approach to stall warning, the throttle levers were pushed fully forward, but at that point the aircraft had already stalled and the height remaining, of about 350 feet, was insufficient for a recovery.According to the last recorded data of the digital flight data recorder the aircraft was in a 22Â° ANU and 10Â° Left Wing Down (LWD) position at the moment of impact.The airplane impacted farmland. The horizontal stabilizer and both main landing gear legs were separated from the aircraft and located near the initial impact point. The left and right engines had detached from the aircraft.The aft fuselage, with vertical stabilizer, was broken circumferentially forward of the aft passenger doors and had sustained significant damage. The fuselage had ruptured at the right side forward of the wings. The forward fuselage section, which contained the cockpit and seat rows 1 to 7, had been significantly disrupted. The rear fuselage section was broken circumferentially around row 28.The Dutch Safety Board has reached the following main conclusion:During the accident flight, while executing the approach by means of the instrument landing system with the right autopilot engaged, the left radio altimeter system showed an incorrect height of -8 feet on the left primary flight display. This incorrect value of -8 feet resulted in activation of the Âretard flareÂ mode of the autothrottle, whereby the thrust of both engines was reduced to a minimal value (approach idle) in preparation for the last phase of the landing. Due to the approach heading and altitude provided to the crew by air traffic control, the localizer signal was intercepted at 5.5 NM from the runway threshold with the result that the glide slope had to be intercepted from above. This obscured the fact that the autothrottle had entered the retard flare mode. In addition, it increased the crewÂs workload. When the aircraft passed 1000 feet height, the approach was not stabilised so the crew should have initiated a go around. The right autopilot (using data from the right radio altimeter) followed the glide slope signal. As the airspeed continued to drop, the aircraftÂs pitch attitude kept increasing. The crew failed to recognise the airspeed decay and the pitch increase until the moment the stick shaker was activated. Subsequently the approach to stall recovery procedure was not executed properly, causing the aircraft to stall and crash.",,Approach,Passenger - Scheduled,Istanbul-AtatÃ¼rk Airport (ISL/LTBA),Amsterdam-Schiphol International Airport (AMS/EHAM),,"1,5 km N of Amsterdam-Schiphol International Airport (AMS) -Netherlands",LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control during the approach phase due to an incorrect radio altimeter reading, which led to the autothrottle reducing thrust to a minimal value. The crew failed to recognize the airspeed decay and pitch increase, resulting in a stall and crash. This fits the definition of 'Loss of Control - In Flight' as it involves the loss of aircraft control while in flight."
28 Feb 2009,Bombardier CRJ-200ER,N830AS,Atlantic Southeast Airlines - ASA,0,"Tallahassee International Airport, FL (TLH/KTLH)","A fire initiated in the top portion of the JB-1 junction box, which contains components associated with the distribution of electrical power from the APU or an external AC power supply. The fire ignited combustible materials, including insulation blankets and spread upwards toward a flexible oxygen line mounted above the JB-1 junction box. The flexible oxygen line ignited when exposed to the fire, and the fire burned through the aircraft's fuselage. Evidence suggests that the fire initiated as a result of an electrical anomaly in the top portion of the JB-1 junction box, near bus bar and contactor components. This evidence includes melting of one side of the bus bar along the periphery of its connection to a terminal stud and severe thermal damage to the internal and, to a lesser degree, external surfaces of the K1XB contactor case. Despite the damage to the contactor case, the internal contacts did not appear to be stuck or exhibit signs of melting or excessive pitting. There were no other signs of arcing near any of these components. Numerous maintenance difficulties had occurred on the aircraft involving the external AC power supply system beginning approximately 10-weeks before the accident. To attempt to remedy the anomalies, several relays, electrical contactors, the AC power switch, the external ground power receptacle, and other electrical components were removed and replaced with new components. Several of these components were located in the upper section of the JB-1 junction box. The last of these actions occurred about 5-weeks before the accident. Probable Cause: An electrical anomaly in the top portion of the JB-1 junction box resulting in ignition of adjacent combustible materials, including insulation blankets, and a flexible oxygen line.",,Standing,Unknown,"Tallahassee International Airport, FL (TLH/KTLH)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",,"Tallahassee International Airport, FL (TLH/KTLH) -United States of America",F-NI,Fire/Smoke (Non-Impact),0.95,"The report describes a fire that initiated in the JB-1 junction box due to an electrical anomaly, which spread to combustible materials and a flexible oxygen line, causing significant damage. This fire was not the result of an impact, fitting the description of the 'Fire/Smoke (Non-Impact)' category."
28 Feb 2009,Saab 2000,YR-SBI,Carpatair,0,Timisoara Airport (TSR),"A Saab 2000 aircraft belonging to Carpatair was involved in a landing accident at Timisoara Airport, Romania.During approach to Timisoara Airport (TSR), the crew of the aircraft noticed that the nose landing gear did not come to the extended down position. A missed approach was performed and the air traffic controllers were informed accordingly. Having enough fuel on board, the aircraft entered a holding pattern. Several attempts to release the nose gear were made and a low pass over the runway was performed to check the nose landing gear position. This was confirmed from the ground to be in the up position and therefore an emergency landing was decided.The landing was done successfully. The aircraft stopped on the centerline axis shortly after the nose of the aircraft had touched the runway surface.Passengers disembarked through the front passenger door. No passenger or crew member was injured.Causes of the accident:(1) The accident was caused by blocking of the front landing gear of the plane in retracted position.(2) Damage to the securing pin of the the piston damper of the front landing gear determined the blockage of the front wheel at a position rotated clockwise 10Â° of the axis of the aircraft.",,Landing,Passenger - Scheduled,Chisinau Airport (KIV/LUKK),Timisoara Airport (TSR/LRTR),,Timisoara Airport (TSR) -Romania,ARC,Abnormal Runway Contact,0.9,"The report describes an incident involving abnormal runway contact during landing due to the nose landing gear not extending properly, resulting in an emergency landing with the nose of the aircraft touching the runway surface."
1 Mar 2009,Beechcraft 100 King Air,YV2129,Command Air,6,"near San Miguel, Trujillo","A Beechcraft 100 King Air, YV2129, operated by Command Air C.A., was destroyed when it impacted mountainous terrain near San Miguel, Trujillo, Venezuela. The two pilots and four passengers, all Venezuelan citizens, were fatally injured. Instrument meteorological conditions prevailed. The flight was operating on a visual flight rules flight plan from Charallave to Valera.The airplane impacted terrain at around 9.650 feet during initial descent into Valera airport and was completely destroyed.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,Charallave-Ãscar Machado Zuloaga Airport (SVCS),Valera-Carvajal Airport (VLV/SVVL),,"near San Miguel, Trujillo -Venezuela",CFIT,Controlled Flight Into Terrain,0.95,The aircraft impacted mountainous terrain during descent under instrument meteorological conditions without indication of loss of control.
2 Mar 2009,Avro RJ85,EI-RJF,CityJet,0,Dublin Airport (DUB/EIDW),"During the EI-RJF pushback from Stand C4 in preparation for departure to London City Airport (LCY), while the tug operator carried out a minor realignment of the aircraft on the taxi-line, the tug was turned through 180 degrees, shearing the end off the tow bar at the tug end. With the engines running at idle power, the aircraft continued to move forward under its own inertia, colliding with the tug and came to rest with the tug wedged against the right hand side of the fuselage below the cockpit. This impact caused serious structural damage to the aircraft. There were no injuries.",,Pushback / towing,Passenger - Scheduled,Dublin Airport (DUB/EIDW),London City Airport (LCY/EGLC),,Dublin Airport (DUB/EIDW) -Ireland,RAMP,Ground Handling,0.95,"The incident occurred during pushback/towing operations and involved a collision with ground equipment, which falls under ground handling occurrences."
3 Mar 2009,Swearingen SA226-TC Metro II,C-FSLZ,Perimeter Airlines (Inland),0,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG)","Perimeter Flight PAG 640, a Metro II with 2 crew and 8 passengers, was on approach to runway 18 at Winnipeg after a flight from St. Theresa Point when the crew carried out a missed approach due to landing gear problems. The right main gear would not extend in the down and locked position. The crew attempted a landing with the right main gear up and possibly hoped to free the gear to extend, however, this was unsuccessful and they subsequently elected to land gear up on their second approach. The aircraft landed successfully on its belly and came to a stop on the runway. The aircraft landed between Taxiways P and Q and all 10 occupants were evacuated and were transported to the hospital as a precaution. There were no obvious injuries and there was no fire after landing. The aircraft sustained substantial damage to its propellers, flaps and aft belly area. Inspection by TSB indicated that the inboard right main landing gear door partially hung up on the wheel well structure, preventing the extension of the landing gear. The reason for the gear door interference is under investigation.This aircraft was involved in an unsafe gear incident the previous day at Winnipeg.FINDINGS AS TO CAUSES AND CONTRIBUTING FACTORS:1. The right inboard landing gear door was incorrectly rigged, which reduced the clearance between the tire and gear door during gear extension. The mis-rigged landing gear door likely went unnoticed through four separate inspections.2. The combined effect of the mis-rigged gear door, the installation of a new re-capped tire with large dimensions, growing free play in the gear door bushings/linkage arrangement, and air loading on the gear door reduced clearances sufficiently that the number three tire caught on a ledge on the inboard door skin, preventing the right main gear from extending.",,Landing,Passenger - Scheduled,"Ste ThÃ©rÃ¨se Point Airport, MB (YST/CYST)","Winnipeg-James Armstrong Richardson International Airport, MB (YWG/CYWG)",,"Winnipeg-James Armstrong Richardson International Airport, MB (YWG) -Canada",ARC,Abnormal Runway Contact,0.95,"The report describes an incident involving a landing with the right main gear up, resulting in the aircraft landing on its belly and sustaining damage. This fits the description of abnormal runway or landing surface contact."
4 Mar 2009,Cessna 208 Caravan I,5X-ASI,Air Serv Limited,0,Maridi Airport,"The pilot had to perform a forced landing shortly after take off from Maridi, Sudan, when it suffered engine failure. The airplane landed back on the runway before eventually coming to a stop off the end of the landing strip. Reports indicate that the wing struck a tree during the forced landing.",,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Maridi Airport (HSMD),,,Maridi Airport -South Sudan,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes an engine failure shortly after takeoff, which is a malfunction of the aircraft's powerplant system."
6 Mar 2009,GAF Nomad N.22B,L9-5/25,Royal Thai Air Force - RTAF,1,Khok Katiam Air Force Base Lop Buri Province,"Crashed shortly after takeoff from the Khok Katiam Air Force Base Khaoprangam Subdistrict Mueang Lop Buri District Lopburi Province. Local media report the airplane suffered engine problems. The airplane crashed, shearing off the entire left hand wing.",,Initial climb,Military,Khok Katiam Air Force Base,Phitsanulok Airport (PHS/VTPP),,Khok Katiam Air Force Base Lop Buri Province  -Thailand,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that the aircraft suffered engine problems shortly after takeoff, leading to a crash. This aligns with the category for powerplant system or component failure or malfunction."
6 Mar 2009,National Aerospace Laboratories (NAL) Saras,VT-XRM,National Aerospace Laboratories - NAL,3,near Bidadi,"A National Aeronautical Laboratories Saras prototype, an Indian designed light civilian transport aircraft, registered VT-XRM, was destroyed in a accident during a test flight. All three crew members were killed.The Saras airplane was scheduled for carrying out test flight no 49, which would include inflight engine shut down and relight procedure at 10000 feet AMSL.The aircraft took-off from Bangalore-Hindustan Airport (BLR) at 14:55. The flight was cleared to flight level 100. After completing general handling checks at 9000ÂAMSL without any events, a single engine simulated approach was carried out on runway 09. At about 15:11 the crew were cleared to perform an overshoot.The crew contacted the Bangalore Radar controller, who cleared them back to FL100 and proceed to sector Southwest 2 for carrying out the engine relight test procedure. The crew reported reaching 9000ÂAMSL in sector Southwest at about 15:18.The no. 1 engine was then shut down and secured following the test procedure at about 15:31. After about 47 seconds, the no. 1 engine relight procedure was initiated at around 9200ÂAMSL.After a successful left engine shut down and its securing procedure, at about 15:31 left engine relight procedure was initiated at about 9200ÂAMSL. The propeller blade pitch was selected from feathered to fine. This led to an increased in propeller rpm from 5 to 55%. Side slip increased up to 28 degrees and bank angle changed from 8 deg right to 70 degrees left. The pitch attitude was seen reaching -42 degrees. Propeller rpm continued to increase to 91%. Then the aircraft went into a sudden dive from 9200Â to 7300Â for about 13 secs. The aircraft was brought under control at this altitude. The crew continued their attempt to relight the engine but this was not successful. Meanwhile the side slip remained at 22 degrees with a pitch attitude of about -15 deg. The speed remained at 130 kt and altitude reduced from 7000 feet to 5200 feet.A second relight attempt was successful but the airplane was still in a rapid descent passing 4800 feet. Rudder pedal forcesincreased to as high as 90 kg with aileron forces raising to 40 kg. The crew were not able to fully control the airplane and arrest the descent. It impacted the ground. The aircraft was completely destroyed due impact and fire.PROBABLE CAUSE(S):Incorrect relight procedure devised by the designer and adopted by the crew at insufficient height leading to rapid loss of altitude and abnormal behavior of aircraft resulted into accident.Contributory factors:a) Lack of crew coordination and cockpit proceduresb) Handling of the controlsc) Non-aborting of flight by the crew in coordination with the flight test Director after failure of first relight attempt.d) Devising engine relight procedures by NAL without consulting the propeller manufacturer.",,En route,Test,Bangalore-Hindustan Airport (BLR/VOBG),Bangalore-Hindustan Airport (BLR/VOBG),,near Bidadi -India,LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control during an engine relight procedure in flight, leading to a rapid descent and eventual crash. The aircraft's abnormal behavior and the crew's inability to control the airplane are indicative of a loss of control in flight."
9 Mar 2009,McDonnell Douglas MD-90-30,PK-LIL,Lion Air,0,Jakarta-Soekarno-Hatta International Airport (CGK),"Lion Air Flight JT 793 departed from Makasar Airport (Ujung Pandang), Sulawesi at 06:36 bound for Jakarta (CGK). The co-pilot was the handling pilot for the sector.During the approach to runway 25L, the weather conditions at the airport were reported as wind 200 degrees at 20 knots, visibility 1,500 meters, and rain. Based on this information, the captain decided to take over control from the co-pilot for the landing.The captain later reported that he had the runway in sight passing through 1,000 feet on descent, so disengaged the auto pilot at 400 feet. At about 50 feet the aircraft drifted to the right and the captain initiated corrective action to regain the centreline. The aircraft touched down to the left of the runway 25 centerline and then commenced to drift to the right. The captain reported that he immediately commenced corrective action by using thrust reverser, but the aircraft increasingly crabbed along the runway with the tail to the right of runway heading.The aircraft stopped at 08:35 on the right side of runway 25L, 1,095 meters from the departure end of the runway on a heading of 152 degrees; 90 degrees from the runway 25L track. The main landing gear was off the sealed runway surface and the nose gear was on the runway.The aircraftÂs right landing light was found at 45 meters from the runway 25L threshold mark, and the right outer wing had scratches that indicated that it had contacted the runway surface.The passengers and crew evacuated via the front left door escape slide. None of the occupants were injured.CAUSES: ""The aircraft was not stabilized approach at 100 feet above the runway.""",,Landing,Passenger - Scheduled,Ujung Pandang-Hasanudin Airport (UPG/WAAA),Jakarta-Soekarno-Hatta International Airport (CGK/WIII),,Jakarta-Soekarno-Hatta International Airport (CGK) -Indonesia,RE,Runway Excursion,0.95,The aircraft departed the side of the runway surface during landing and came to a stop with the main landing gear off the sealed runway surface.
