Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
27 Feb 2011,Boeing 757-232,N684DA,Delta Air Lines,0,"Naches, Washington","The flight crew of the scheduled domestic air carrier passenger flight was advised by the air route traffic control center that, due to a pilot report associated with the area of their routing, they should expect light-to-moderate chop during their descent between 20,000 feet and 16,000 feet. The flight crew, therefore, advised the passengers and the flight attendants that the descent would be bumpy and then advised the flight attendants that all descent and before-landing cabin securing activities should be completed about 10 minutes earlier than normal. Before the descent, the flight crew turned on the seatbelt sign and upon reaching 25,000 feet, the flying pilot began reducing the airspeed to that prescribed for turbulence penetration. As the airplane passed through 24,000 feet (4,000 feet higher than the altitude of the turbulence noted in the pilot report), three flight attendants were just finishing their activities, and the airplane suddenly encountered moderate turbulence for about 30 seconds. Due to the sudden movement of the airplane, the one remaining standing passenger and two of the flight attendants were thrown to the floor, one of whom sustained multiple bone fractures in her right foot.Probable Cause: The airplane's encounter with moderate turbulence at a higher altitude than the flight crew expected, resulting in an injury to a cabin crewmember.",,En route,Passenger - Scheduled,"Salt Lake City International Airport, UT (SLC/KSLC)","Seattle/Tacoma International Airport, WA (SEA/KSEA)",,"Naches, Washington -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an encounter with moderate turbulence during descent, resulting in injuries to cabin crew members. This fits the definition of a turbulence encounter."
27 Feb 2011,Fairchild SA227-DC Metro 23,CP-2473,Línea Aérea Amaszonas,0,La Paz-El Alto Airport (LPB),"A Swearingen Metro 23, registered CP-2473, was damaged during a forced landing at La Paz-El Alto Airport (LPB), Bolivia.The airplane operated on a domestic flight from San Borja (SRJ) to Rurrenabaque (RBQ) when the undercarriage failed to lock down while on approach. The crew decided to divert to La Paz for a forced landing. The left main landing failed to lock down and the airplane landed with nose gear and right hand main gear extended.",,Landing,Passenger - Scheduled,San Borja Airport (SRJ/SLSB),Rurrenabaque Airport (RBQ/SLRQ),,La Paz-El Alto Airport (LPB) -Bolivia,ARC,Abnormal Runway Contact,0.95,"The report describes a forced landing with the left main landing gear failing to lock down, resulting in an abnormal runway contact during landing."
2 Mar 2011,Cessna S550 Citation S/II,S5-BAX,GIO Business Aviation,0,Forli Airport (FRL),"A Cessna S550 Citation S/II corporate jet, S5-BAX, sustained substantial damage in a takeoff accident at Forli Airport (FRL), Italy. The two pilots and flight nurse were not injured.The Citation was en route to Turin, operating an ambulance flight with a heart for transplant on board.The airplane yawed left during takeoff, close to rotation speed. Takeoff was aborted and the airplane came to rest in the snow next to runway 12.",,Take off,Ambulance,Forli-Luigi Ridolfi Airport (FRL/LIPK),Torino-Citta Di Torino Airport (TRN/LIMF),,Forli Airport (FRL) -Italy,RE,Runway Excursion,0.95,The aircraft departed the side of the runway during the takeoff phase and came to rest in the snow next to the runway.
2 Mar 2011,Swearingen SA227-AC Metro III,OY-NPB,"Air Norway, lsf North Flying",0,Oslo-Gardermoen Airport (OSL),"A Swearingen SA.227AC Metro III, OY-NPB, sustained substantial damage in a runway excursion accident at Oslo-Gardermoen (OSL), Norway. None of the eleven occupants were injured.The airplane operated on scheduled flight M3990 from OLA (Ãrland) to OSL. During roll-out following a normal landing, when the aircraft's speed had decreased to less than 60 kt, the aircraft started an uncommanded turn to the right. The nose wheel steering system was activated. The course could not be corrected, and the aircraft veered off the side of the runway where it became stuck in hard-packed snow one meter deep.The investigation has shown that the loss of control was most likely caused by a fault in the nose wheel steering. The same problem had occurred six days earlier, but the commander then managed to disconnect the nose wheel steering in time and regained control. The fault could not be reproduced, and the aircraft was released to service after inspection and testing without remarks.The nose wheel steering system on this aircraft type is relatively complex, and over time several improvements have been made to improve its reliability. The Flight Manual has a caution related to activation of nose wheel steering at speeds higher than normal taxi speed.There was some freezing rain/freezing fog at the time of the accident.Comprehensive technical examination of the nose wheel steering on OY-NPB uncovered no single causal factor, but some indications of unsatisfactory maintenance. Irregularities that alone or in combination could have caused a temporary fault with the steering were present. The Accident Investigation Board believes that a temporary fault caused the nose wheel to unintentionally lock itself in a position towards the right. No other defects or irregularities that could explain why the aircraft veered off the runway were found.",,Landing,Passenger - Scheduled,Ãrland Airport (OLA/ENOL),Oslo-Gardermoen Airport (OSL/ENGM),,Oslo-Gardermoen Airport (OSL) -Norway,RE,Runway Excursion,0.95,"The report describes an incident where the aircraft veered off the side of the runway during landing roll-out, which is consistent with the definition of a runway excursion."
4 Mar 2011,McDonnell Douglas MD-82,8P-ARB,REDjet,0,Bridgetown,"The Boeing MD-82 aircraft, 8P-ARB, was conducting a high speed taxi on Runway 09 to perform some system checks on the airplane. As the airplane reached 80 knots, the airplane experienced an inadvertent rotation, and the nose wheel left the runway. The tail and rear section of the airplane impacted the runway during the rotation. The pilot completed a full takeoff with the tail in contact with the runway, and was airborne at 1436 UTC. The pilot returned to the airport and landed safely at 1446 UTC. The aircraft sustained damage to the tail and rear of the airplane, and Runway 09 sustained a 2 inch wide, 2000 foot long groove on the surface.",,Taxi,Test,-,-,,Bridgetown -Barbados,ARC,Abnormal Runway Contact,0.95,"The report describes an incident where the aircraft's tail and rear section impacted the runway during a high-speed taxi, resulting in damage to both the aircraft and the runway surface. This fits the description of abnormal runway or landing surface contact."
4 Mar 2011,Learjet 25D,XA-TWH,USMX AirLink,0,"Houston-Intercontinental Airport, TX (IAH)","During an instrument landing in night instrument meteorological conditions, the airplane exited the far end of the runway and struck the instrument landing system localizer antenna system. The pilot and the co-pilot both reported that, due to fog and low visibility, the pilot flared the airplane too high and landed too long on the runway. The pilot applied maximum braking and reverse thrust, but could not stop the airplane before exiting the runway. The reported weather was visibility of 3/4 mile in mist and an indefinite ceiling at 200 feet. The operator reported that there was no mechanical malfunction or failure of the airplane that would have precluded normal operation. Both pilots were likely influenced by the mission pressure to land because of medical considerations for a passenger on board.Probable Cause: The flying pilot's failure to attain the proper touchdown point in low-visibility conditions, which resulted in a runway overrun. Contributing to the accident was mission pressure to land at that airport.",,Landing,Ambulance,Tuxtla GutiÃ©rrez-Ãngel Albino Corzo International Airport (TGZ/MMTG),"Houston-Intercontinental Airport, TX (IAH/KIAH)",,"Houston-Intercontinental Airport, TX (IAH) -United States of America",RE,Runway Excursion,0.95,"The report describes an incident where the aircraft exited the far end of the runway during landing, which is consistent with the definition of a runway excursion."
4 Mar 2011,de Havilland Canada DHC-8-106,TF-JMB,Flugfélag Íslands - Air Iceland,0,Nuuk Airport (GOH),"A DHC-8 passenger plane, registered TF-JMB, sustained substantial damage in a landing accident at GodthÃ¥b/Nuuk Airport (GOH), Greenland. All 31 passengers and three crew members survived. The airplane operated on a flight from ReykjavÃ­k Domestic Airport (RKV), Iceland to GodthÃ¥b/Nuuk Airport (GOH), Greenland with an enroute stop at Kulusuk.At 12:58, the flight crew of TF-JMB made radio contact with Nuuk AFIS and were informed that the runway in use was 23.The weather was reported to be: wind direction from 170Â° at a speed of 24 kts with a maximum of 43 kts, the visibility was 4,000 meters in light snow, moderate blowing snow, a few clouds at 1,800 feet, broken clouds at 3,500 feet, the temperature was zero, the dew point was minus four Celsius and the QNH was 1014 hPa.The flight crew made visual contact with the runway and decided to deviate to the right (west) of the offset Localizer (LLZ) to runway 23. The flight continued towards the runway from a position right of the runway centerline. The flight crew was aiming to land the aircraft at a point between the runway threshold and the touchdown zone.As the aircraft approached runway 23 it was still in the final right turn over the landing threshold.The aircraft touched down on runway 23 between the runway threshold and the touchdown zone and to the left of the runway centerline. The Flight Data Recorder (FDR) data indicated that the aircraft was banking more than 11Â° to the right as the aircraft touched down. At the same time the vertical acceleration was approximately 3.9 G and the rate of descent was greater than 13 feet per second.The right main landing gear (MLG) shock strut fuse pin sheared and the right MLG collapsed, the aircraft skidded down the runway and departed the runway to the right.The nose landing gear was separated from the aircraft as the aircraft was entering the unpaved surface. The aircraft came to rest in the rocky area to the right of runway 23.Adverse wind and turbulence conditions at BGGH led to flight crew task saturation on final approach and a breakdown of optimum cockpit resource management (CRM) resulting in a divergence from the operatorÂs stabilized approach policy.The divergence from the operatorÂs stabilized approach policy caused an unstabilized approach and a hard landing leading to an excess load of the right MLG at touchdown.According to its design, the right MLG fuse pin sheared as a result of stress",,Landing,Passenger - Scheduled,Kulusuk Airport (KUS/BGKK),Nuuk Airport (GOH/BGGH),,Nuuk Airport (GOH) -Greenland,ARC,Abnormal Runway Contact,0.95,"The report describes a hard landing with abnormal runway contact, including a high vertical acceleration and a collapse of the right main landing gear, which fits the description of the ARC category."
5 Mar 2011,Beechcraft 200 Super King Air,YV196T,Vuecorp,0,Union Island Airport (UNI),"The Beechcraft 200 Super King Air aircraft suffered a runway excursion after landing with a tailwind at Union Island Airport (UNI), Saint Vincent and the Grenadines.The intended destination of the flight was Canouan (TVSC) in the Grenadine Islands but the pilot landed instead at Union Island (TVSU), some eight miles to the south of Canouan Island.In his report, the pilot stated that the ADF (Automatic Direction Finder) on board the aircraft was unserviceable and that they were navigating using the GPS and visual reference. On seeing Union Island, he assumed that it was Canouan and did not confirm this with the GPS distance.On seeing the high terrain to the west of the airport in Union Island the pilot decided to land from the east; hence his request to the Canouan ATC (STSC) to land on Runway 31. It was not until the aircraft was on short final approach that the pilots observed that the runway was 26 (the runway heading in Union Island (TVSU)) and not Runway 31 (the runway heading in Canouan TVSC)). The captain stated in his report that at this point, he did not believe that it was possible to execute a go-around due to the hills in his flight path.As a result of landing on the reduced runway length available at Union Island (TVSU), in addition to the tailwind component of approximately 10 kts, the aircraft was unable to stop and having veered off to the left, came to rest on the southern side of the end of Runway 26 striking the perimeter fence.CONCLUSIONS:Although the incorrect call sign (YV-192T instead of YV-196T) was consistently used by all of the Air Traffic Controllers, it does not appear to have contributed to the aircraft landing at the incorrect airport.The captain of the aircraft was not fluent in English and did not have an endorsement for English Language Proficiency on his licence. The Co-pilot had a level 4 endorsement. This lack of English Language Proficiency by the crew, particularly by the captain was, in the opinion of the investigators, a significant contributing factor in the aircraft landing at the wrong destination and therefore a major contributor to the accident.The Air Traffic Controller at Canouan (TVSC) issued landing clearance to the aircraft in spite of the fact that he did not observe the aircraft on when the pilot reported on final approach. The controller, in his report, stated that he found it strange that the pilot was requesting Runway 31 although the wind was favouring Runway 13. This coupled with the poor English Language Proficiency of the pilot should have caused him to be more vigilant prior to issuing landing clearance.The captain stated in his report that he did not observe the numbers on Runway 26 in Union Island until he was on short final. At that point, he decided that it was possible to execute a go- around due to the high terrain to the west of the runway and landed. The investigation revealed that the aircraftÂs performance was such that it could have executed a go-around up to the point of the threshold of Runway 26 in Union Island, by executing a turn to the south.",,Landing,Private,Porlamar Airport (PMV/SVMG),Canouan Island Airport (CIW/TVSC),,Union Island Airport (UNI) -Saint Vincent and the Grenadines,RE,Runway Excursion,0.95,"The report describes an incident where the aircraft departed the side or end of the runway surface during landing, which fits the definition of a runway excursion."
5 Mar 2011,Antonov An-148-100E,61708,Voronezh Aircraft Production Association - VASO,6,"Garbuzovo, Belgorod region","An Antonov 148-100E jet, registered 61708, was destroyed in an accident near Garbuzovo, Belgorod Region, Russia, killing all six crew members.The airplane, operating on its 32nd flight, was used to train pilots of the Myanmar Air Force. The AN-148 was due to be delivered to Myanmar later that year.Around 10:40 the aircraft broke up in flight. Parts of the aircraft, including part of the horizontal stabilizer with elevator, were found 2-3 km from the main crash site.The cause of the accident was the inadvertently permitted the aircraft to accelerate 110 km/h above the design limit speed during an emergency descent.This led to low-frequency vibrations on the aircraft in all axes, an increase of alternating accelerations exceeding the margin of safety. The result was the break  up of the aircraft in the air, followed by its collision with the earth.The main factors contributing to the accident were:1) untimely and inadequate actions of the crew to control the emergency decent;2) lack of proper coordination among the members of the crew;3) deviations from recommendations in the flight manual in executing the emergency descent ;4) misleading indications on basic instruments when outside characteristic operating conditions",,En route,Test,Voronezh-Pridacha Airport (UUOD),Voronezh-Pridacha Airport (UUOD),,"Garbuzovo, Belgorod region -Russia",LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control in flight due to excessive speed during an emergency descent, leading to structural failure and breakup of the aircraft."
8 Mar 2011,de Havilland Canada DHC-6 Twin Otter 100,N157KM,Desert Sand Aircraft Leasing,2,"1,3 km SW of Clayton County Airport-Tara Field, GA","A DHC-6 Twin Otter skydiving plane was destroyed when it crashed during a local post-maintenance test flight from Clayton County Airport-Tara Field, GA.The airplane came down in trees and broke up, killing both occupants.The accident flight was the first flight after both of the airplane's Pratt & Whitney Canada PT6A-20, 550-horsepower engines, were replaced with PT6A-27, 680-horsepower engines. The airplane took off with a pilot and a pilot-rated mechanic on board. Two uneventful touch-and-go landings were completed.The airplane was then observed flying in the traffic pattern for runway 6. An eyewitness reported that the airplane was ""struggling to gain altitude and airspeed."" As the airplane turned to line-up with the runway, it ""stalled"" and descended nose first toward the ground.The airplane impacted trees in a wooded marsh area, short of the threshold, near the extended centerline of runway 6. The airplane came to rest about 80-degrees vertically and canted about 25-degrees on the right wing.PROBABLE CAUSE: ""The pilot did not maintain airspeed while maneuvering, which resulted in an aerodynamic stall.""",,Approach,Test,"Clayton County Airport-Tara Field, GA","Clayton County Airport-Tara Field, GA",,"1,3 km SW of Clayton County Airport-Tara Field, GA -United States of America",LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control in flight due to the pilot not maintaining airspeed while maneuvering, resulting in an aerodynamic stall and subsequent crash."
10 Mar 2011,Cessna 208B Grand Caravan,N930FE,"FedEx Feeder, opb West Air, Inc.",0,"Meadows Field Airport, Bakersfield, California","The pilot of the cargo flight reported that, after landing at the destination airport, he taxied about 1.9 miles using the customary route toward the assigned cargo unloading area. The airplane turned right and then left without experiencing any anomalies. The pilot then applied full right rudder and brake pressure to negotiate the last 90-degree turn; however, the airplane did not turn as expected and subsequently impacted two trucks and a van. A witness reported that the airplane's taxi speed appeared normal throughout its approach and final turn.The examination of the accident master brake cylinders and the cylinders from two other airplanes that had reportedly failed revealed several anomalies that could have caused or contributed to the airplane's failure to turn as expected. The examination revealed that the right pedal assembly may interfere with the adjacent floorboard when the brake pedal is compressed to or near the full-internal cylinder travel stop, which may cause an additional stop and limit the overall travel of the cylinder. The examination also revealed that numerous components or items may prevent the master brake cylinders from fully extending after the brakes are released and adequate travel (reduced pressure) when the brakes are subsequently actuated. Additionally, the examination revealed that the brake fluid may bypass the piston O-ring or Stat-O-Seal if parts are damaged or excessively worn. The cylinder manufacturer, in conjunction with the FAA, published Service Bulletin CAB-32-01, Revision 1, to address the noted mechanical anomalies.Probable Cause: The malfunction of a master brake cylinder, which resulted in a loss of braking action and subsequent loss of directional control and collision with three vehicles during taxi. Contributing to the accident was the inappropriate design and manufacture of the master brake cylinders.",,Taxi,Cargo,"Ontario, CA (ONT)","Bakersfield, CA (BFL)",,"Meadows Field Airport, Bakersfield, California -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The report describes a malfunction of the master brake cylinder, which is a non-powerplant component, leading to a loss of braking action and subsequent collision during taxi."
10 Mar 2011,Fairchild SA227-AC Metro III,N671AV,Ameriflight,0,"Seattle-Boeing Field International Airport, WA (BFI)","The Fairchild Metro III, N671AV, sustained substantial damage during a gear-up landing at the Seattle-Boeing Field King International Airport, Washington, USA. The commercial pilot, the sole occupant of the airplane, was not injured.The pilot reported that following two attempts to land in crosswind conditions, he was cleared to land and was instructed by the air traffic control tower controller to follow another airplane on final approach. For spacing considerations, the controller instructed the pilot to conduct ""S"" turns behind the traffic landing ahead of him. As the airplane descended to an altitude of about 200 feet above ground level, the controller instructed the pilot to go around and maintain altitude. The pilot executed a go-around procedure, which included retracting the landing gear and reducing the flap setting to one-half flaps. Shortly after, the pilot was issued a clearance to land. The pilot proceeded with the landing clearance and subsequently landed with the gear in the retracted position, which resulted in structural damage to the airframe. Postaccident examination of the airplane revealed no mechanical anomalies or failures with the landing gear or landing gear warning system.PROBABLE CAUSE: ""The National Transportation Safety Board determines the probable cause(s) of this accident to be:The pilot's failure to extend the landing gear, which resulted in a gear-up landing.""",,Landing,Cargo,"Lewiston-Nez Perce County Regional Airport, ID (LWS/KLWS)","Seattle-Boeing Field International Airport, WA (BFI/KBFI)",,"Seattle-Boeing Field International Airport, WA (BFI) -United States of America",ARC,Abnormal Runway Contact,0.95,"The report describes a gear-up landing, which is a type of abnormal runway contact involving the aircraft landing with the landing gear retracted, resulting in structural damage to the airframe."
11 Mar 2011,Beechcraft 300LW Super King Air,JA8881,Japan Digital Laboratory,0,Sendai Airport (SDJ/RJSS),,,Standing,-,-,-,,Sendai Airport (SDJ/RJSS) -Japan,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
11 Mar 2011,Cessna 208B Grand Caravan,PK-MAD,Mission Aviation Fellowship - MAF,0,Mulia Airport (LII),"A Cessna 208B Grand Caravan operated by Missionary Aviation Fellowship sustained substantial damage in a landing accident at Mulia Airport (LII), Indonesia.The pilot lost directional control and the aircraft veered off the side of the runway. The propeller and left hand wing were damaged. A spokesman for the Papua Police stated that the left hand main wheel tyre may have deflated during landing.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Jayapura-Sentani Airport (DJJ/WAJJ),Mulia Airport (LII/WABQ),,Mulia Airport (LII) -Indonesia,RE,Runway Excursion,0.95,"The aircraft veered off the side of the runway during landing, which is consistent with the definition of a runway excursion."
11 Mar 2011,Cessna 208 Caravan I,JA889B,Tokyo Century Lease,0,Sendai Airport (SDJ/RJSS),,,Standing,-,-,-,,Sendai Airport (SDJ/RJSS) -Japan,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
11 Mar 2011,Cessna 208 Caravan I,JA8897,Kyoritsu Air Survey,0,Sendai Airport (SDJ/RJSS),,,Standing,-,-,-,,Sendai Airport (SDJ/RJSS) -Japan,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
11 Mar 2011,Beechcraft B300 King Air 350,JA869A,Japan Coast Guard,0,Sendai Airport (SDJ/RJSS),,,Standing,-,-,-,,Sendai Airport (SDJ/RJSS) -Japan,UNK,Unknown or Undetermined,0.7,"The report lacks sufficient information to classify it into a specific ICAO occurrence category. The narrative is missing, and the phase of flight is 'Standing,' which does not provide enough context."
12 Mar 2011,Bombardier BD-100-1A10 Challenger 300,N818RC,Tri Marine Management Company LLC,0,"Iqaluit Airport, NU (YFB)","A Bombardier Challenger 300 corporate jet sustained damage in a runway excursion accident at Iqaluit Airport, NU (YFB), Canada. There were no injuries, and aircraft damage was limited to the nose and main landing gear, which was subsequently replaced.The flight departed Long Beach, CA (LGB) en route to Milan, Italy, with a planned fuel stop in Iqaluit (YFB), Canada. The flight time to Iqaluit was 5 hours and 36 minutes at a cruise altitude of 41 000 feet. The flight en route was uneventful; the outside temperature at the cruising altitude was approximately -60Â°C.The first officer was the pilot flying. An ILS/DME approach to runway 35 at Iqaluit was carried out with the autopilot on. The reported surface winds were within the aircraft limitations for a right crosswind with a light tailwind component. A reference speed (VREF) of 114 knots was calculated. The before-landing checklist items were completed 3 miles prior to the final approach fix. The autopilot was disconnected, and the aircraft crossed the threshold at a speed of about 118 knots.The aircraft touched down approximately 10 feet to the right of the centreline at 21:00. Once the nose wheel contacted the runway, the aircraft veered to the right. The crew applied full left rudder and left brake while selecting left nose steering with the tiller. Thrust reversers were also selected, but the aircraft continued to pull to the right. The aircraft departed the runway 4300 feet from the threshold and came to rest in packed snow 100 feet from the runway edge lights. The nose landing gear (NLG) came to rest in snow reaching the top of the wheel height, and the main landing gear (MLG) came to rest in snow reaching half the wheel height.Findings as to causes and contributing factors:1. On touchdown, the nose wheel veered to the right, and the crewÂs attempt to control the uncommanded veer was not successful.2. The electro hydraulic servo valve did not respond to steering commands, and the steering control unit logic commanded the steering selector valve to close. The steering selector valve did not close, and this condition prevented the nose-wheel steering system from free castering with the steering pointing to the right.3. The electro hydraulic servo valve likely failed due to contamination, internal corrosion and exposure to cold temperatures.Findings as to risk:1. If aircraft components have a lengthy time limit of operation without an accompanying periodic maintenance schedule, and component service history is not regularly reviewed, there is an increased risk of an unexpected component failure.2. If cockpit voice recordings are not available to an investigation, this may preclude the identification and communication of safety deficiencies to advance transportation safety.",,Landing,Private,"Long Beach Municipal Airport, CA (LGB/KLGB)","Iqaluit Airport, NU (YFB/CYFB)",,"Iqaluit Airport, NU (YFB) -Canada",RE,Runway Excursion,0.95,"The report describes an incident where the aircraft departed the side of the runway during landing, which aligns with the definition of a runway excursion."
14 Mar 2011,Eclipse 500,N177EA,Liebherr-Geschäftsreiseflugzeug,0,Saanen Airfield,"The aircraft landed on runway 26 at Saanen aerodrome. During roll-out the aircraft collided with a de-icing truck parked on the runway, in front of the displaced threshold 08.Causes:The accident is attributable to the fact that a landing was carried out even though at that time a vehicle was still on the runway. This meant that the aircraft, in the course of its landing roll, collided with this vehicle.The following factors contributed to the accident:- The excessively high approach speed on final approach led to an increased landing distance.- The pilot had had little actual training on the aircraft type involved in the accident and in operation on short runways.The identified systemic cause was a runway occupancy concept which had safety deficiencies in various respects.",,Landing,Private,Innsbruck-Kranebitten Airport (INN/LOWI),Saanen Airfield (LSGK),,Saanen Airfield -Switzerland,RI-VAP,"Runway Incursion - Vehicle, Aircraft or Person",0.95,"The report describes a collision with a de-icing truck parked on the runway during the landing roll-out, which fits the definition of a runway incursion involving a vehicle."
16 Mar 2011,Beechcraft 200 Super King Air,N849BM,Carde Equipment Sales LLC,5,"Long Beach Municipal Airport, CA (LGB)","A Beech Super King Air 200, N849BM, impacted terrain following a loss of control during takeoff from Long Beach Airport, CA. The commercial pilot and four passengers were fatally injured; a fifth passenger was seriously injured. The airplane was destroyed.Witnesses reported that the airplane's takeoff ground roll appeared to be normal. Shortly after the airplane lifted off, it stopped climbing and yawed to the left. Several witnesses heard abnormal sounds, which they attributed to propeller blade angle changes. The airplane's flight path deteriorated to a left skid and its airspeed began to slow. The airplane's left bank angle increased to between 45 and 90 degrees, and its nose dropped to a nearly vertical attitude. Just before impact, the airplane's bank angle and pitch began to flatten out. The airplane had turned left about 100 degrees when it impacted the ground about 1,500 feet from the midpoint of the 10,000-foot runway. A fire then erupted, which consumed the fuselage.PROBABLE CAUSE: ""The pilot's failure to maintain directional control of the airplane during a momentary interruption of power from the left engine during the initial takeoff climb. Contributing to the accident was the power interruption due to water contamination of the fuel, which was likely not drained from the fuel tanks by the pilot during preflight inspection as required in the POH.""",,Initial climb,Executive,"Long Beach Airport, CA (LGB/KLGB)","Salt Lake City International Airport, UT (SLC/KSLC)",,"Long Beach Municipal Airport, CA (LGB) -United States of America",LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control during the initial climb phase, which led to the aircraft impacting terrain. The primary cause was the pilot's failure to maintain directional control following a power interruption."
17 Mar 2011,Ilyushin Il-76TD,5A-DNA,Buraq Air,0,Tripoli Aiport (TIP),,,Standing,-,-,-,,Tripoli Aiport (TIP) -Libya,UNK,Unknown or Undetermined,0.7,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
17 Mar 2011,Boeing 737-2D6,5A-DKY,Air Libya,0,Benghazi-Benina International Airport (BEN),"During the 2011 Libyan civil war several aircraft parked at Benghazi-Benina International Airport (BEN) were damaged. These included:5A-DKG Yak-40 Air Libya5A-DKM Yak-40 Air Libya5A-DKY Boeing 737-2D6 Air LibyaThe date of the attack has not been confirmed. Pro-Gaddafi elements of the air force reportedly carried out attacks on Benghazi Airport on March 17, 2011. On February 19, 2011, anti-government demonstrators had reportedly taken control of the airport.",,Standing,-,-,-,,Benghazi-Benina International Airport (BEN) -Libya,SEC,Security Related,0.95,"The report describes damage to aircraft due to attacks during the Libyan civil war, which is related to unlawful interference and security threats."
17 Mar 2011,Yakovlev Yak-40KD,5A-DKM,Air Libya,0,Benghazi-Benina International Airport (BEN),"During the 2011 Libyan civil war several aircraft parked at Benghazi-Benina International Airport (BEN) were damaged. These included:5A-DKG Yak-40 Air Libya5A-DKM Yak-40 Air Libya5A-DKY Boeing 737-2D6 Air LibyaThe date of the attack has not been confirmed. Pro-Gaddafi elements of the air force reportedly carried out attacks on Benghazi Airport on March 17, 2011. On February 19, 2011, anti-government demonstrators had reportedly taken control of the airport.",,Standing,-,-,-,,Benghazi-Benina International Airport (BEN) -Libya,SEC,Security Related,0.95,"The report describes damage to aircraft during the 2011 Libyan civil war, which involves unlawful interference and sabotage, fitting the 'Security Related' category."
17 Mar 2011,Yakovlev Yak-40,5A-DKG,Air Libya,0,Benghazi-Benina International Airport (BEN),"During the 2011 Libyan civil war several aircraft parked at Benghazi-Benina International Airport (BEN) were damaged. These included:5A-DKG Yak-40 Air Libya5A-DKM Yak-40 Air Libya5A-DKY Boeing 737-2D6 Air LibyaThe date of the attack has not been confirmed. Pro-Gaddafi elements of the air force reportedly carried out attacks on Benghazi Airport on March 17, 2011. On February 19, 2011, anti-government demonstrators had reportedly taken control of the airport.",,Standing,-,-,-,,Benghazi-Benina International Airport (BEN) -Libya,SEC,Security Related,0.95,"The report describes damage to aircraft due to attacks during the Libyan civil war, which falls under occurrences related to unlawful interference, sabotage, or security threats."
20 Mar 2011,Convair CV-580F,C-GNRL,Nolinor Aviation,0,"Seattle-Boeing Field International Airport, WA (BFI)","A Convair CV-580 cargo plane sustained substantial damage in a ground accident at Seattle-Boeing Field International Airport, WA (BFI). The airplane was preparing for departure to Calgary (YYC), Canada when it ran into a fence. It sustained damage to the nose and one of the propellers separated.",,Taxi,Cargo,"Seattle-Boeing Field International Airport, WA (BFI/KBFI)","Calgary International Airport, AB (YYC/CYYC)",,"Seattle-Boeing Field International Airport, WA (BFI) -United States of America",GCOL,Ground Collision,0.95,The incident involved a collision with a fence while the aircraft was on the ground during the taxi phase.
21 Mar 2011,Antonov An-12BP,TN-AGK,Trans Air Congo,9+14,near Pointe Noire Airport (PNR),"An Antonov 12 cargo plane was destroyed when it crashed in the Mvoumvou residential area of Pointe-Noire, Congo. The airplane was turning to final approach for runway 17 when it veered off the approach path. The pilot attempted a right curve to align the airplane with the runway. At that moment the An-12 rolled over to the right and came down inverted. It struck several houses and burst into flames.AFP quoted a local official who reported that there were four crew members and five passengers on the plane. A spokesman of the Russian embassy in Brazzaville reported that three crew members were Russians. The copilot was a citizen of Kazakhstan.",,Approach,Cargo,Brazzaville-Maya Maya Airport (BZV/FCBB),Pointe-Noire Airport (PNR/FCPP),,near Pointe Noire Airport (PNR) -Congo,LOC-I,Loss of Control - In Flight,0.95,"The report describes the aircraft veering off the approach path and rolling over to the right, resulting in a crash. This indicates a loss of control while the aircraft was in flight."
