Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
1 Apr 2002,Cessna 551 Citation II/SP,N502CL,Northern Illinois Flight Center Inc,0,"Lake in Hills, Illinois","The airplane struck a deer during an aborted takeoff.  The pilot stated that, during the takeoff roll, he and the second pilot saw five deer on the north side of the runway.  He said that they aborted the takeoff but during roll out, at 60 kts, another deer, that was on the south side of the runway, ran into the path of the airplane.  The pilot stated that the takeoff was was being performed at early dawn.Probable Cause: The deer on the runway.",,Unknown,Ferry/positioning,"Lake in Hills, IL (3CK)","Wichita Dwight D. Eisenhower National Airport, KS (ICT/KICT)",,"Lake in Hills, Illinois -United States of America",RI-A,Runway Incursion - Animal,0.95,"The report describes an incident where the aircraft struck a deer on the runway during an aborted takeoff, which fits the definition of a runway incursion involving an animal."
1 Apr 2002,Boeing 747-436,G-BNLS,British Airways,0,Atlantic Ocean,"About 20 minutes after departure, the airplane encountered ""moderate turbulence"" while climbing through Flight Level (FL) 350.  During the turbulence encounter, a passenger was returning to her seat when she fell and broke her right ankle.  The flight crew returned to the airport, and the airplane landed without further incident.  Turbulence was not forecast for the route of flight, and the seat belt sign was illuminated for the entire fight.Probable Cause: The airplane's encounter with turbulence, while climbing to an assigned altitude.",,En route,Passenger - Scheduled,"Boston-Logan International Airport, MA (BOS/KBOS)",London-Heathrow Airport (LHR/EGLL),,Atlantic Ocean -Atlantic Ocean,TURB,Turbulence Encounter,0.95,"The report describes an encounter with moderate turbulence during the en route phase, resulting in a passenger injury. This fits the definition of a turbulence encounter leading to injuries."
2 Apr 2002,Antonov An-32,ER-AEQ,Renan,0,Cafunfo Airport (CFF),"Following a visual approach, the Antonov touched down just short of the runway. The airplane sustained substantial damage to the landing gear, fuselage and left wing.",,Landing,Cargo,Luanda-4 de Fevereiro Airport (LAD/FNLU),Cafunfo Airport (CFF/FNCF),,Cafunfo Airport (CFF) -Angola,USOS,Undershoot/Overshoot,0.95,"The aircraft touched down just short of the runway, which is indicative of an undershoot occurrence."
3 Apr 2002,Antonov An-2R,LZ-1113,Bulair,0,Tervel,"During aerial work at an altitude of 4-6 m, the engine stopped. A forced landing was made but the airplane stalled and impacted a tree.Engine failure resulted from a malfunction of the fuel-feed system, most probably due to incorrect installation of the altitude regulator of the carburetor and incorrect actions by the pilot.",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,Tervel Airstrip,Tervel Airstrip,,Tervel -Bulgaria,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes an engine failure due to a malfunction of the fuel-feed system, which is a powerplant component."
5 Apr 2002,Boeing 767-332ER,N1608,Delta Air Lines,0,"Atlanta, Georgia","The Boeing 767-332ER, experienced an in-flight separation of the auxiliary power unit  doors while climbing to the assigned cruise altitude. According to the Captain, as the airplane climbed through 15, 000 feet, and  accelerated through 320 knots,  he heard a loud bang.   He elected to reduce the airspeed to 270 knots and return to Atlanta.  The flight landed in Atlanta without further incident. A review of maintenance records showed that the auxiliary power unit (APU) had been serviced by ground maintenance personnel about one hour before the airplane departed. The examination of the airframe revealed that both APU doors were missing from their normally installed positions. Examination of the APU door assembly failed to disclose a mechanical problem with the door latching assemblies.Probable Cause: Company maintenance personnel inadequate maintenance inspection that resulted  in the in-flight separation of the APU inspection doors.",,En route,Passenger - Scheduled,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)",Milan (MXP),,"Atlanta, Georgia -United States of America",SCF-NP,System/Component Failure or Malfunction (Non-Powerplant),0.95,"The occurrence involved the in-flight separation of the auxiliary power unit (APU) doors, which is a failure or malfunction of an aircraft system or component other than the powerplant."
5 Apr 2002,Basler BT-67 Turbo 67 (DC-3T),N115Z,United States Forest Service,0,"Casper/Natrona County International Airport, WY (CPR)","A Basler BT-67, N115Z, was substantially damaged when its left main landing gear collapsed while standing at Casper-Natrona County International Airport, Wyoming, USA. There were no injuries.The pilot said that the airplane had taxied out for departure on runway 3. He said that he and his copilot were completing the checklist for departure when the copilot noticed high hydraulic pressure on the landing gear system. The copilot began the landing gear pressure relief procedure, but instead performed the landing gear retraction procedure. The pilot called out to the copilot to intervene, but the left main landing gear had already commenced retracting. The airplane settled onto its left wing damaging several intercostal ribs and wrinkling the left wing's skin.The copilot said that he had taken two capsules of an over-the-counter Federal Aviation Administration non-approved medication (Benadryl Allergy) on the morning of the accident. This medication, known as Diphenhydramine, commonly results in drowsiness, and has measurable effects on performance of complex cognitive and motor tasks.PROBABLE CAUSE: ""The copilot's inadvertent retraction of the landing gear. A contributing factor was the use of inappropriate medication by the copilot.""",,Taxi,Unknown,"Casper/Natrona County International Airport, WY (CPR/KCPR)","Missoula-Johnson-Bell Field, MT (MSO/KMSO)",,"Casper/Natrona County International Airport, WY (CPR) -United States of America",LOC-G,Loss of Control - Ground,0.9,The incident involved the loss of control of the aircraft while it was on the ground due to the inadvertent retraction of the landing gear during taxiing.
11 Apr 2002,CASA/Nurtanio NC-212 Aviocar 100,PK-ZAI,Sabang Merauke Raya Air Charter,0+1,Sabang-Maimun Saleh Airport (SBG),"A person was hit by the left hand propeller when the Aviocar aircraft was holding for takeoff at Sabang-Maimun Saleh Airport (SBG), Indonesia. The person was supposed to aboard the aircraft but he was late and tried to catch the aircraft. Apparently the person entered the apron via a VIP room that was not guarded at the time.",,Taxi,Passenger - Scheduled,Sabang-Maimun Saleh Airport (SBG/WITB),,,Sabang-Maimun Saleh Airport (SBG) -Indonesia,RI-VAP,"Runway Incursion - Vehicle, Aircraft or Person",0.95,The occurrence involved a person entering the protected area of the apron and being hit by the aircraft's propeller while it was holding for takeoff.
11 Apr 2002,Hawker Siddeley HS-748-225 Srs. 2A,G-ATMJ,Emerald Airways,0,Isle of Man-Ronaldsway Airport (IOM),,,Standing,-,-,-,,Isle of Man-Ronaldsway Airport (IOM) -United Kingdom,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
12 Apr 2002,Fairchild SA227-AC Metro III,EC-GKR,Tadair,2,Palma de Mallorca Airport (PMI),"Tadair flight 306 departed Madrid at 03:38 on a cargo flight to Palma de Mallorca. The flight was uneventful and the crew were cleared to land on runway 24L. The aircraft crashed near the runway threshold, slid to the right, colliding with the PAPI light support structure.CAUSES: (translated from Spanish report): ""The accident is considered to have occurred as a result of the aircraft performing a very close turn maneuver performed at night, at low altitude and descending in a non-standard approach, not in accordance with normal procedures and company procedures.The crew could not control the descending aircraft due to a possible start of loss of lift, slip on the turn, or both.""",,Landing,Cargo,Madrid-Barajas Airport (MAD/LEMD),Palma de Mallorca Airport (PMI/LEPA),,Palma de Mallorca Airport (PMI) -Spain,ARC,Abnormal Runway Contact,0.9,"The aircraft crashed near the runway threshold during landing, indicating abnormal runway contact. The narrative describes a non-standard approach and loss of control, which aligns with the ARC category."
13 Apr 2002,GAF Nomad N.24A,OY-JRW,Nomad Fleet Vamdrup,0,Weston-on-the-Green RAF Station,"A series of parachute flights had been planned from Weston-on-the-Green. The first flight was uneventful. Thirteen parachutists boarded for the second flight and the aircraft was cleared to take off from the dry surface of grass runway 01 (take off run available 3,194 feet). At approximately 80 to 83 kt (scheduled rotation speed 71 kt) the pilot pulled back on the control column. The aircraft felt nose heavy and the nose did not rise. He decided to abort the take off, commenced braking and set the condition levers to the full reverse position. As the aircraft decelerated he turned it to the right in order to avoid trees and bushes ahead. The aircraft struck a small earth mound, whilst still travelling at about 15-20 kt, and came to an abrupt halt.The AAIB did not conduct a full investigation into the accident. In their analysis of the accident it was considered ""that for the second takeoff of the day the aircraft CG was significantly forward of the forward CG limit.""",,Take off,Parachuting,Weston-on-the-Green RAF Station,Weston-on-the-Green RAF Station,,Weston-on-the-Green RAF Station -United Kingdom,RE,Runway Excursion,0.9,"The aircraft departed the runway surface during the takeoff phase, which aligns with the definition of a runway excursion."
15 Apr 2002,Boeing 767-2J6ER,B-2552,Air China,129,"4,6 km N of Pusan-Kimhae Airport (PUS)","Air China flight 129, a Boeing 767-200, impacted a mountain while on approach to Busan-Gimhae, South Korea, killing 129 occupants; 37 survived the accident.Air China flight 129 departed Beijing at 08:37 on a scheduled flight to Pusan-Gimhae in South Korea. The en route part of the flight was uneventful. At 11:06 the second officer contacted Gimhae Approach. At that moment the airplane was 32 nm from the airport at an altitude of FL170. The approach controller cleared the flight to descend to 6000 feet. Runway 36L was in use and the crew could expect a straight-in approach. at 11:09 the controller notified the crew that the runway was changed to 18R, with winds 210 degrees at 17 kts. This meant a circling approach which none of the crew members had flown yet at Pusan. The captain and first officer then discussed the approach to be flown. The captain cautioned: ""We won't enlarge the traffic pattern, the mountains areall over that side."" At 11:13 the flight was further cleared down to 2600 feet. Two minutes later the approach controller radioed: ""Air China 129, turn left heading 030 cleared for ILS DME runway 36L, then circle to runway 18 right, report field in sight."" At 11:17 they captured the ILS and were cleared further down to the circling altitude of 700 feet. The landing gear was extended and flaps set at 20 degrees. Then the controller instructed the flight to contact Gimhae Tower and to circle west. The second officer responded but did not read back the frequency change. The captain then instructed the first officer to disconnect the autopilot and turn left. From his position in the right hand seat the first officer was able to observe the runway. As the aircraft passed abeam therunway the autopilot was reengaged with heading select. At that moment the approach controller again contacted flight 129 instructing them to contactthe tower. The crew were busy looking outside to see when they passed abeam the end of the runway. Simultaneously the Gimhae Tower controller contactedthe flight using the emergency frequency. As they passed abeam the threshold at 11:20:02 they started timing to measure the commencement f turning tobase. Eleven seconds after the call on the emergency frequency, the second officer reported to the Tower controller that they were on the circle approach. At 11:20:17 the captain took over control from the first officer and said he was going to turn base. He slowly began a widening turn, causing the first officer to urge him: ""turn quickly, not too late."" Meanwhile the flight was cleared to land . At 11:20:32 the captain disconnected the autopilot and banked the plane to the right. Twenty-two seconds later the first officer cautioned: ""Pay attention to the altitude keeping,"" and the captain asked him to help him get a visual on the runway. Due to the limited visibility they were not able to see the runway. The first officer then advised the captain to initiate a go around, but the captain didnot respond. At 11:21:15 the first officer said, ""Pull up! Pull up!"" Pitch attitude was increased to 11.4 degrees but thrust was not increased. Two seconds later the aircraft impacted a mountain, about 4.6 km from the runway.FINDINGS RELATED TO PROBABLE CAUSES:1. The flight crew of flight 129 performed the circling approach, not being aware of the weather minima of wide-body aircraft (B767-200) for landing, and in the approach briefing, did not include the missed approach, etc., among the items specified in Air ChinaÂs operations and training manuals.2. The flight crew exercised poor crew resource management and lost situational awareness during the circling approach to runway 18R, which led them to fly outside of the circling approach area, delaying the base turn, contrary to the captainÂs intention to make a timely base turn.3. The flight crew did not execute a missed approach when they lost sight of the runway during the circling approach to runway 18R, which led them to strike high terrain (mountain) near the airport.4. When the first officer advised the captain to execute a missed approach about 5 seconds before impact, the captain did not react, nor did the first officer initiate the missed approach himself.",,Approach,Passenger - Scheduled,Beijing-Capital International Airport (PEK/ZBAA),Busan-Gimhae (Pusan) International Airport (PUS/RKPK),,"4,6 km N of Pusan-Kimhae Airport (PUS) -South Korea",CFIT,Controlled Flight Into Terrain,0.95,"The aircraft impacted a mountain while on approach without indication of loss of control, which aligns with the definition of Controlled Flight Into Terrain (CFIT)."
15 Apr 2002,Airbus A319-114,N325NB,Northwest Airlines,0,"Reno, NV","The airplane encountered moderate turbulence while descending for the approach into the airport and one flight attendant sustained serious injuries.  The captain briefed the lead flight attendant on the expected turbulence encounter and asked that the cabin be secured early with everyone, including the flight attendants, in their seats and secured.  A prearranged chime signal would notify the lead flight attendant that everyone should be in their seats.  After the chime signal, everyone was seated and secured; however, a flight attendant seated in the rear of the airplane noticed that a galley upper door compartment had come open.  This compartment was in line with both her head and another attendant's head, and she was concerned about objects coming out of the compartment during landing and injuring either one of them.  She unfastened her restraints, got up, and secured the door.  As she was returning to her seat, the airplane encountered a severe jolt, which violently slammed her into the ceiling, then the floor.Probable Cause: The failure of an undetermined cabin crewmember to securely close an aft galley compartment door, which necessitated the injured crewmember leaving her seat to secure the compartment door.",,Approach,Passenger - Scheduled,"Minneapolis-St. Paul International Airport, MN (MSP/KMSP)","Reno/Tahoe International Airport, NV (RNO/KRNO)",,"Reno, NV -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an incident where the aircraft encountered moderate turbulence during the approach phase, resulting in a serious injury to a flight attendant. The turbulence encounter is the primary factor leading to the injury, fitting the definition of the 'Turbulence Encounter' category."
16 Apr 2002,British Aerospace BAe-748-400 Srs. 2B,ZS-OLE,Airquarius Aviation,0,Sun City-Pilansberg Airport (NTY),"During the flight from Skukuza to Pilanesberg the HS-738 developed a hydraulic problem, resulting in a complete hydraulic failure. The flight continued to Pilanesberg were a safe landing was carried out on runway 23. Shortly after the landing the pilot shut down both engines, but maintained the runway heading for approximately 2000 m, until the aircraft veered off to the left of the runway where it entered a ditch, 75 m from the runway edge, where it finally stopped.PROBABLE CAUSE: ""The accident resulted from a complete hydraulic failure, probably as a result of a leak on the L/H engine pump, which was not dealt with properly. Contributing to this was an incomplete emergency checklist.""",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Skukuza Airport (SZK/FASZ),Sun City-Pilanesberg Airport (NTY/FAPN),,Sun City-Pilansberg Airport (NTY) -South Africa,RE,Runway Excursion,0.95,"The aircraft veered off the runway after landing, which is consistent with the definition of a runway excursion."
16 Apr 2002,Swearingen SA226-TC Metro II,C-GIQF,Perimeter Airlines (Inland),0,"Winnipeg, Manitoba","Perimeter 610, a Swearingen SA226-TC Metro II, C-GIQF, serial number TC279, was on a scheduled flight, under instrument flight rules, from St. Theresa Point to Winnipeg, Manitoba, with 2 pilots and 13 passengers on board. The crew was anticipating a visual approach to Runway 36 at Winnipeg International Airport but, because of conflicting traffic, accepted vectors for the instrument landing system (ILS) approach to Runway 13. At approximately 1908 central daylight time, the aircraft landed to the right of the runway centreline, then drifted further right and departed the runway surface, damaging a runway edge light, a taxiway edge light, and a runway identification sign. It then travelled 1150 feet through the infield and came to rest near the intersection of Runways 13/31 and 18/36. There were no reported injuries. The aircraft's left engine (Garrett TPE 33) sustained damage from ingested mud and vegetation. The right wing, left wing, and fuselage were damaged when the aircraft struck the edge lights and the runway identification sign. After the aircraft stopped, the crew shut down the engines and advised the Winnipeg Airport air traffic controller of their position. The airport crash alarm was activated and emergency response personnel responded.",,Landing,Passenger - Scheduled,,,,"Winnipeg, Manitoba -Canada",RE,Runway Excursion,0.95,"The aircraft departed the runway surface during landing, damaging runway and taxiway edge lights and a runway identification sign, which is consistent with the definition of a runway excursion."
17 Apr 2002,McDonnell Douglas DC-9-82 (MD-82),,China Northern Airlines,0,Shenyang Airport (SHE),"A man attempted to hijack the domestic flight from Dalian to Shenyang, nine minutes after takeoff. A male passenger seated at seat 16B stood up, then hijacked a cabin crew nearby with a knife and demanded to be taken to the United States. In-flight security personnel and passengers managed to overpower the man immediately. At 17:58 local time, the flight landed safely at Shenyang.",,En route,Passenger - Scheduled,Dalian Airport (DLC/ZYTL),Shenyang Airport (SHE/ZYTK),,Shenyang Airport (SHE) -China,SEC,Security Related,0.95,"The report describes an attempted hijacking involving unlawful interference and a security threat, which falls under the 'Security Related' category."
17 Apr 2002,Let L-410UVP-E9,5Y-UAS,United Airlines Ltd.,0,Mara Ngerende Airstrip,"During takeoff from an airstrip in the Masai Mara Park, an impala ran across the runway. To avoid a collision the pilot got the plane airborne. Because the airspeed was too low to climb away, the Let nearly stalled. The pilot put the nose down to gain speed, but the airplane struck the ground.",,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Mara Ngerende Airstrip,Nairobi (unknown airport),,Mara Ngerende Airstrip -Kenya,RI-A,Runway Incursion - Animal,0.95,"The incident involved an animal (impala) running across the runway during takeoff, leading to an emergency maneuver by the pilot."
18 Apr 2002,Antonov An-2R,LZ-1147,Bulair,0,Kostandenetz,"The pilot started the aerial application without a work plan. With speed reduced, the pilot attempted a 90 degree turn. The co-pilot cautioned about a tree 8 m high. When the co-pilot intervened, the pilot pushed his hands off the controls. The aircraft struck the tree and crashed. A breathalyser test of the pilot indicated presence of alcohol.",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,Svalenik Airstrip,Svalenik Airstrip,,Kostandenetz -Bulgaria,CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.9,"The aircraft struck a tree during a low altitude maneuver, which is consistent with a collision with an obstacle during takeoff or landing phases."
18 Apr 2002,CASA/Nurtanio NC-212-CC4 Aviocar 200,PK-NCU,Merpati Nusantara Airlines,0,Wetar Island,,,Unknown,Passenger - Scheduled,,,,Wetar Island -Indonesia,UNK,Unknown or Undetermined,0.9,The report lacks sufficient information to classify the occurrence into a specific category.
18 Apr 2002,Boeing 757-23N,N516AT,American Trans Air,0,"Springfield, MO","The air carrier passenger flight encountered severe turbulence while in cruise flight.  Three passengers were seriously injured and nine passengers and three flight attendants received minor injuries during the turbulence encounter.  The remaining passengers and crew were not injured.  The airplane was traveling in a predominately northern direction at 37,000 feet altitude during the encounter.   Weather products obtained showed that extreme intensity thunderstorms existed in the area where the turbulence was encountered.  Weather data and aircraft position radar data show that the airplane was 9 miles south-southwest of a cloud buildup that extended to 39,000 feet.  Additionally, the airplane was 5 miles west of an extreme intensity radar echo associated with the thunderstorms in the area.  The airline's General Operations Manual states that thunderstorms that are identified as severe, or giving a intense radar echo should be avoided by at least 20 miles.  No National Weather Service aviation weather advisories were in effect for the location and time of the turbulence encounter.  Communications transcripts show that the flight crew requested and were granted a course deviation for weather about 10 minutes prior to the upset. However, the Digital Flight Data Recorder shows that the seat belt sign was illuminated only 10 seconds prior to the encounter.Probable Cause: The flightcrew's failure to follow weather avoidance prcedures and their delay in activating the seat belt sign.   Factors were the turbulent thunderstorm weather conditions, and the failure of the National Weather Service to issue an applicable in-flight weather advisory.",,En route,Passenger - Scheduled,GUADALAJARA (KGDL),"Chicago-Midway Airport, IL (MDW/KMDW)",,"Springfield, MO -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an encounter with severe turbulence during cruise flight, resulting in injuries to passengers and crew. The presence of thunderstorms and the turbulence encounter are key factors in this classification."
19 Apr 2002,Antonov An-32A,HK-4171-X,SELVA Colombia,3,Popayán-Guillermo Leon Valencia Airport (PPN),"Antonov 32 HK-4171X was being used by the Instituto Nacional Penitenciario y Carcelario (Inpec) to fly prisoners from MedellÃ­n to PopayÃ¡n. The aircraft had just flown 50 prisoners to PopayÃ¡n when it departed for a ferry flight to get another 50 prisoners. PopayÃ¡n is an airfield located at an elevation of 1733 m and has a single asphalt runway, 1906 metres in length. The aircraft entered the runway at the intersection and the crew requested permission to commence takeoff from this position. Permission was granted and flaps were set at 25 degrees, instead of the usual 15 degrees. Takeoff power was set at 95% instead of 100%, as stipulated for airports at an elevation over 1400 metres. With 910 metres of runway length remaining the crew commenced takeoff, but the Antonov did not attain the rotation speed. The pilot decided to abort the takeoff with 150 metres of runway length remaining. The airplane crashed nose-down into a clearing between trees, just past the runway threshold.CAUSA: ""EjecuciÃ³n indebida por parte de la tripulaciÃ³n al no seguir los procedimientos, instrucciones y manuales del fabricante del aviÃ³n y aprobados a la empresa SELVA por la UAEAC, especÃ­ficamente al intentar realizar un decolaje con una configuraciÃ³n no autorizada, con un ajuste de potencia reducido y en una longitud remanente de pista insuficiente para la ejecuciÃ³n del mismo.""",,Take off,Ferry/positioning,PopayÃ¡n-Guillermo LeÃ³n Valencia Airport (PPN/SKPP),MedellÃ­n-Enrique Olaya Herrera Airport (EOH/SKMD),,PopayÃ¡n-Guillermo Leon Valencia Airport (PPN) -Colombia,RE,Runway Excursion,0.95,"The aircraft departed the side or end of the runway surface during takeoff, which is consistent with the definition of a runway excursion."
21 Apr 2002,Antonov An-72-100,ES-NOP,"Trigana Air Service, lsf Enimex",0,Wamena Airport (WMX),"The Antonov 72, chartered by Trigana and flown by an Estonian crew, departed Jayapura at 08:40 for a flight to Wamena. The flight was the third flight of eight flights planned for the day between Jayapura and Wamena. The en route part of the flight was uneventful and the pilot carried out an S-approach pattern for runway 15. Because the crew misjudged their distance to the runway they ended up being unable to decrease speed and extend flaps to landing configuration. With a high rate of descent the aircraft touched down. On touchdown the airplane bounced twice, the second and last bounce was reported to be more severe than the first one, causing the nose gear to collapse. The hydraulic system sustained damage, causing fluid to leak, which caught fire due to the friction of the aircraft on the runway. The captain applied reverse power and brakes, controlling the aircraft by using rudder inputs. The airplane decelerated with smoke emitting from the forward cargo compartment. After coming to a standstill, the loadmaster opened the airplane door taking the extinguisher, attempting to extinguish the fire. The airport fire truck could not be started, so the fire fighting personnel ran to the airplane carrying portable fire extinguishers. After twenty minutes the truck's battery had been recharged. The fire truck then drove to the scene and extinguished the fire.The Indonesian investigation report did not contain a Probable Cause.",,Landing,Cargo,Jayapura-Sentani Airport (DJJ/WAJJ),Wamena Airport (WMX/WAJW),,Wamena Airport (WMX) -Indonesia,ARC,Abnormal Runway Contact,0.95,"The report describes an incident involving abnormal runway contact during landing, including a bounced landing and subsequent nose gear collapse, which fits the definition of the ARC category."
22 Apr 2002,Boeing 767-224,N68160,Continental Airlines,0,"75 miles N of San Juan, Puerto Rico","The airplane was in cruise flight at flight level 360, over the Atlantic Ocean, about 75 miles north of San Juan, Puerto Rico, when it encountered turbulence.  One flight attendant sustained a serious injury, and one flight attendant and one passenger sustained minor injuries.  The flight continued to its destination and landed without further incident.  Review of National Weather Service Weather Surveillance Radar revealed echoes along the airway where the turbulence event occurred; which implied that the turbulent event was likely associated with a Convective Induced Turbulence (CIT) encounter related to the airflow associated with cumulonimbus activity, and possibly above and downwind of the cumulonimbus cloud tops.Probable Cause: The airplane's inadvertent encounter which clear air turbulence during cruise flight.",,En route,Passenger - Scheduled,"SÃ£o Paulo-Guarulhos International Airport, SP (GRU/SBGR)","Newark-Liberty International Airport, NJ (EWR/KEWR)",,"75 miles N of San Juan, Puerto Rico -Atlantic Ocean",TURB,Turbulence Encounter,0.95,"The report describes an encounter with turbulence during cruise flight, resulting in injuries to crew and passengers. The turbulence was associated with convective activity, which aligns with the definition of a turbulence encounter."
25 Apr 2002,Cessna 560 Citation V,N560RP,Executive Jet Managemant,0,"Lake In The Hil, Illinois","The on-demand air-taxi positioning flight sustained substantial damage when the nose gear collapsed during landing.   The flightcrew changed seat positions so that the first officer would be able to accumulate additional pilot-in-command time by sitting in the left seat.  The captain advised the first officer that he would be on the controls during the copilot's first landing attempt at the accident airport.  When the airplane touched down, the first officer deployed the thrust reversers, the airplane lifted up, and then bounced 3-4 times down the runway.  The captain stated that the first bounce was not severe enough to warrant a go-around.  After the second or third bounce, the captain took the controls but could not control the airplane.  He added that the airplane was too slow to attempt a go-around.Probable Cause: The flightcrew's delay in executing a go-around..",,Unknown,Ferry/positioning,"San Angelo-Mathis Field, TX (SJT/KSJT)","LAKE IN THE HIL, IL (3CK)",,"Lake In The Hil, Illinois -United States of America",ARC,Abnormal Runway Contact,0.95,"The report describes an incident involving abnormal runway contact during landing, including multiple bounces and a nose gear collapse."
26 Apr 2002,Boeing 707-366C,9Q-CKB,Hewa Bora Airways,0,Kinshasa-N'Djili Airport (FIH),Weather at Kinshasa-NDjili Airport was stormy as the 707 landed on runway 24. Directional control was lost and the plane ran off the side of the runway causing the right main undercarriage to collapse.,,Landing,Cargo,Johannesburg International Airport (JNB/FAJS),Kinshasa-N'Djili Airport (FIH/FZAA),,Kinshasa-N'Djili Airport (FIH) -Congo (Democratic Republic),RE,Runway Excursion,0.95,"The aircraft departed the side of the runway during landing, which is consistent with the definition of a runway excursion."
27 Apr 2002,McDonnell Douglas DC-10-40F,N141WE,Centurion Air Cargo,0,San Salvador-Comalapa International Airport (SAL),"At rotation, the flightcrew heard a sound described as a 'thump' or 'bang'. After becoming airborne, hydraulic pressure was lost on the nos. 1 and 2 systems. The flightcrew lowered the landing gear and returned to a landing on the takeoff runway. The airplane was brought to a stop and shut down. Examination found extensive damage in the left wing, above the left main landing gear, that included fractured nos. 1 and 2 hydraulic lines, and fractures or damaged mechanical control cables, pulleys, push rods, and electrical wiring. The no. 5 tire was found blown, and tread on the no. 1 tire damaged, both on the left main mount. Marks of a reverser cascade, identified as coming from a Boeing 727 engine, were found impressed into the runway, and a cascade was recovered in a search of the takeoff runway. Pieces of what appeared to be aluminum and other aircraft debris were also found on and near the takeoff runway.",,Take off,Cargo,San Salvador-Comalapa International Airport (SAL/MSLP),Guatemala City-La Aurora Airport (GUA/MGGT),,San Salvador-Comalapa International Airport (SAL) -El Salvador,RI-VAP,"Runway Incursion - Vehicle, Aircraft or Person",0.95,"The presence of debris from another aircraft (Boeing 727 engine reverser cascade) on the runway indicates an incursion by another aircraft or its components, leading to the damage and subsequent hydraulic failure experienced by the McDonnell Douglas DC-10-40F."
30 Apr 2002,Antonov An-12,ST-AQP,Aerovista Airlines,0,Heglig,The Antonov was approaching Heglig. When descending through a height of 60 ft a flock of birds rose from the right hand side of the plane. The no. 4 engine failed and the airplane yawed to that side. It descended and undershot the runway. The right main undercarriage was torn off.,,Approach,Cargo,Khartoum-Civil Airport (KRT/HSSS),Heglig Airport (HEG/HSHG),,Heglig -Sudan,BIRD,Bird Strike,0.9,"The report describes a flock of birds causing the failure of the no. 4 engine during approach, leading to the aircraft undershooting the runway. The primary event initiating the sequence was the bird strike."
1 May 2002,Beechcraft 400A Beechjet,N498CW,"Flight Options, Inc.",0,"Baltimore, Maryland","While on a visual approach, the captain had difficulty with the flight management system.  He and the first officer exchanged words about it, and argued as to whether they were cleared for the approach.  During that timeframe, with the airplane about 5 miles from the airport, 238 knots and 3,000 feet, the controller also asked the crew if they were ""going to be able to get down, "" to which the first officer responded, ""ah, we're looking.""  About 30 seconds later, the first officer confirmed that the airport was in sight, and, ""we'll be able to get down.""  After switching over to the tower frequency, the airplane was cleared to land, and about 20 seconds later, the first officer asked the captain, ""You gonna be able to make it?""  The captain did not respond, but 20 seconds later asked about the runway length, which the first officer gave him.  The first officer then told the captain that the airplane was Vref plus forty, and twice said, ""There's no way.""  He then said twice, ""Go around.""  The airplane crossed the landing threshold about 150 feet agl, 166 knots, and the captain landed.  The airplane subsequently overran the end of the runway, and went through some lights and antennas.  A review of company standard operating procedures revealed that the crew missed numerous required callouts and checklist items, that the captain was trying to program the FMS when the first officer should have been doing it, that the captain should have initiated a go-around when advised that the airplane was not within the ""visual approach window,"" and that after the captain did not respond to the first officer's calls, the first officer should have announced that he was assuming control, and ""taken the necessary actions to return the aircraft to a safe flight condition.""Probable Cause: The captain's failure to go around.  Factors included the captain's preoccupation with the flight management system, the crew's failure to adhere to company standard operating procedures, and the lack of proper crew coordination.",,Unknown,Executive,"Reading Regional Airport/Spaatz Field, PA (RDG/KRDG)","Baltimore/Washington International Thurgood Marshall Airport, MD (BWI/KBWI)",,"Baltimore, Maryland -United States of America",RE,Runway Excursion,0.95,"The aircraft overran the end of the runway during landing, which is a clear indication of a runway excursion. The narrative details the sequence of events leading to the overrun, including the captain's failure to go around and the crew's failure to adhere to standard operating procedures."
