Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
15 Feb 2007,Boeing 737-7Q8,,Air Mauritanie,0,Las Palmas-Gando Air Base (LPA),"A man armed with two hand guns seized the 737 shortly after takeoff from Mauritania's capital, Nouakchott. He reportedly demanded to be flown to France. It tried to land at Dakhla, in Western Sahara, but Moroccan authorities refused permission. The plane continued to Las Palmas where it landed safely. Passengers and crew overpowered the man and he was arrested by Spanish police.",,En route,Passenger - Scheduled,Nouakchott Airport (NKC/GQNN),Nouadhibou Airport (NDB/GQPP),,Las Palmas-Gando Air Base (LPA) -Spain,SEC,Security Related,1.0,"The report describes an occurrence involving unlawful interference, specifically a hijacking incident where a man armed with handguns seized control of the aircraft and demanded to be flown to a different location."
18 Feb 2007,Embraer ERJ 170-100 SE (ERJ-170SE),N862RW,"Shuttle America, opf Delta Connection",0,"Cleveland-Hopkins International Airport, OH (CLE)","Flight 6448 departed Atlanta (ATL) at 13:31. The first officer was flying the airplane. The captain reported they were cleared for the ILS runway 24R approach. Approximately 10 minutes prior to landing, air traffic control changed the landing runway to runway 28. The captain stated they were informed that the runway visual range (RVR) was 6,000 feet and that the braking action was fair. Also, the glideslope for the ILS runway 28 approach was unusable at the time of the accident due to the snow. After passing the final approach fix, they were informed that the RVR had decreased to 2,000 feet. The captain had the approach lights in sight and at 50 feet above the ground, he had the runway in sight. The first officer then turned off the autopilot to land. At 30 feet above the ground the captain momentarily lost sight of the runway. He then regained sight of the runway and the airplane was landed. They encountered strong gusty winds during the landing flare and after touchdown they could barely see the runway lights and taxiway turn-offs. Despite the use of full reverse and braking, the airplane did not seem to slow down. The airplane traveled off the runway and into the snow covered grass and went partially through the fence before coming to a stop more than 150 feet past the end of the runway. Runway 28 is 6017 feet long.PROBABLE CAUSE: ""The National Transportation Safety Board determines that the probable cause of this accident was the failure of the flight crew to execute a missed approach when visual cues for the runway were not distinct and identifiable. Contributing to the accident were (1) the crewÂs decision to descend to the instrument landing system decision height instead of the localizer (glideslope out) minimum descent altitude; (2) the first officerÂs long landing on a short contaminated runway and the crewÂs failure to use reverse thrust and braking to their maximum effectiveness; (3) the captainÂs fatigue, which affected his ability to effectively plan for and monitor the approach and landing; and (4) Shuttle AmericaÂs failure to administer an attendance policy that permitted flight crewmembers to call in as fatigued without fear of reprisals.""",,Landing,Passenger - Scheduled,"Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)","Cleveland-Hopkins International Airport, OH (CLE/KCLE)",,"Cleveland-Hopkins International Airport, OH (CLE) -United States of America",RE,Runway Excursion,0.95,"The aircraft departed the end of the runway surface during landing, which is consistent with the definition of a runway excursion."
21 Feb 2007,Boeing 737-33A,PK-KKV,AdamAir,0,Surabaya-Juanda Airport (SUB),"The Boeing 737-300, registered PK-KKV, operated on AdamAir flight 172 from Jakarta (CGK) to Surabaya (SUB).Weather at Surabaya included thunderstorm and rain, wind 240/7 knots with a visibility of 8,000 meters. The cockpit voice recorder (CVR) revealed that there was a conversation in the cockpit that was not related to the progress of the flight. The conversation during the descent was relating to the company fuel policy and training program until 2000 feet. The CVR did not reveal an approach briefing nor a checklist reading.On final approach to runway 28, while passing 800 feet, the approach lights were in sight and a landing clearance was received.Prior to touchdown, control of the aircraft was transferred from co-pilot to captain. The CVR recorded that the Ground Proximity Warning Systems (GPWS) warned ""Sink Rate"" and ""Pull Up"".The right wheel touched down some 4 meters outside the runway but the airplane was steered back onto the runway. The aircraft stopped about 100 meters from taxiway N3. After the 5g touch down, the fuselage aft of passenger seat row 16 was severely buckled and bended down. There was panic among the passengers. Flight attendants evacuated the passengers via all exits available and all door slides were inflated. Two passengers sustained minor injuries, and the aircraft suffered substantial damage.CAUSES: ""From the findings, it is concluded that the aircraft experienced excessive sink rate upon the touch-down. The aircraft was in unstable approach even at below 200 feet. The high vertical acceleration caused severe damage to the aircraft structure. The flight crew did not comply to several procedures published by the Boeing company. The flight crew did not respond to the GPWS alert and warnings.""",,Landing,Passenger - Scheduled,Jakarta-Soekarno-Hatta International Airport (CGK/WIII),Surabaya-Juanda Airport (SUB/WARR),,Surabaya-Juanda Airport (SUB) -Indonesia,ARC,Abnormal Runway Contact,0.95,"The report describes an incident involving abnormal runway contact during landing, including a hard landing, off-center touchdown, and subsequent structural damage to the aircraft."
23 Feb 2007,Boeing 777-223ER,N779AN,American Airlines,0,"Chicago, IL","A flight attendant was seriously injured during an in-flight encounter with unforecast moderate to severe turbulence.  The international air carrier flight was in cruise flight at the time of the accident.  The captain stated the flight ""encountered a brief (2-3 second) but very intense moderate-to-severe turbulence event"" at flight level 340.  He noted that continuous moderate turbulence continued for approximately 30 seconds, and periods of occasional-to-continuous moderate chop continued for about 10 minutes after the initial encounter.  He added that there were no returns on the weather radar, and no pilot reports or adverse ride reports received from air traffic control.  The fasten seat belt sign was on at the time of the encounter because the flight had encountered light chop after leveling off at cruise altitude.  He reported that the ride had been smooth for approximately 10 minutes prior to the turbulence event.  The injured flight attendant stated that she was working in the aft galley when the turbulence began.  She reported that she hit her head on the ceiling and landed on the galley floor with her leg bent under her.  The Flight Data Recorder (FDR) revealed that the airplane encountered a vertical acceleration ranging from 0.245 G to 1.246 G.  The data also indicated that the autopilot was engaged, and no pitch inputs were made from the cockpit at the time of the encounter.  Postaccident inspections did not reveal any damage to the airplane.Probable Cause: An in-flight encounter with turbulence during cruise flight.",,En route,Passenger - Scheduled,"Norfolk-Hampton Roads Executive Airport, VA (KPVG)","Chicago-O'Hare International Airport, IL (ORD/KORD)",,"Chicago, IL -United States of America",TURB,Turbulence Encounter,0.95,The report describes an in-flight encounter with moderate to severe turbulence that resulted in a serious injury to a flight attendant. The narrative specifically mentions turbulence as the cause of the incident.
24 Feb 2007,Antonov An-12BP,ST-AQE,"AZZA Transport, lsf United Arabian Airlines",0,Geneina Airport (EGN),,,Landing,Cargo,Khartoum-Civil Airport (KRT/HSSS),Geneina Airport (EGN/HSCN),,Geneina Airport (EGN) -Sudan,UNK,Unknown or Undetermined,0.6,The report lacks sufficient details to classify it into a specific ICAO occurrence category.
26 Feb 2007,Boeing 777-222ER,N786UA,United Airlines,0,London-Heathrow Airport (LHR),"The accident occurred during engine start after pushback from the stand. After the right generator came online an electrical failure occurred in the right main bus. The failure resulted in severe internal arcing and short circuits inside the two main power contactors of the right main bus. The heat generated during the failure resulted in the contactor casings becoming compromised, causing molten metal droplets to fall down onto the insulation blankets below. The insulation blankets ignited and a fire spread underneath a floor panel to the opposite electrical panel (P205), causing heat and fire damage to structure, cooling ducts and wiring. The flight crew responded to the bus failure and a burning smell by shutting down the right engine and taxiing to a nearby stand. The Airfield Fire Service attended the aircraft when it arrived on stand and entered the Main Equipment Centre where they discovered significant smoke but no fire. The passengers were evacuated uneventfully via steps.CAUSAL FACTORS:1. An internal failure of the Right Generator Circuit Breaker or Right Bus Tie Breaker contactor on the P200 power panel inside the Main Equipment Centre resulted in severe internal arcing and short-circuits which melted the contactor casings. The root cause of contactor failure could not be determined.2. The open base of the P200 power panel allowed molten metal droplets from the failed contactors to drop down onto the insulation blankets and ignite them.3. The aircraftÂs electrical protection system was not designed to detect and rapidly remove power from a contactor suffering from severe internal arcing and short-circuits.4. The contactors had internal design features that probably contributed to the uncontained failures.",,Standing,Passenger - Scheduled,London-Heathrow Airport (LHR/EGLL),,,London-Heathrow Airport (LHR) -United Kingdom,F-NI,Fire/Smoke (Non-Impact),0.95,"The report describes a fire that occurred due to an electrical failure and arcing in the aircraft's power system, which is not the result of an impact."
28 Feb 2007,Rockwell Sabreliner 75A,YV265T,Unknown,0,Valencia Airport (VLN),,,Landing,Unknown,Barcelona-Gen J A Anzoategui Airport (BLA/SVBC),Valencia Airport (VLN/SVVA),,Valencia Airport (VLN) -Venezuela,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
3 Mar 2007,Britten-Norman BN-2B-26 Islander,D-ILFB,LFH Luftverkehr Friesland Harle,0,"0,4 km NE of Ruhnu Airport","LFH Luftverkehr Friesland Harle was engaged in scheduled operations between PÃ¤rnu and Ruhnu Airport in Estonia, using BN-2 Islander aircraft.The flight that had been initially planned for 26th February 2007, was postponed several times due to adverse meteorological conditions, causing problems with provision supply on Ruhnu island. On Friday, 3rd March, pilot checked the weather at 15:00 and at 16:00. Based on the received information the pilot decided to depart for Ruhnu at 16:00.At 16:08, the aircraft took off from PÃ¤rnu airport with a pilot, two passengers and 520 kg of cargo on board. According to the weather briefing received by the pilot via telephone from Kuressaare, at 16:00 the cloud height in Kuressaare (EEKE, 36 Nm northwest of Ruhnu) was 600 ft. and 180 m (approximately 540 ft.) in Ruhnu. During the uneventful flight on the altitude 1500 ft., the coast and the ice border were clearly visible. The aircraft stayed clear from the clouds and no signs of icing were noticed by persons on board. Approaching the island from the northeast it was intended by the pilot to use runway 32 for landing. The pilot decided to fly low from east to west across the runway to check the windsock and runway condition. While approaching the island, the pilot descended at the rate of 150 ft/min with low power settings and flaps extended by 1 notch. During descent the horizontal and vertical visibility deteriorated and the flight was continued in IMC. The descent was continued in clouds; therefore the pilot had no visual contact with the ground and horizon. The aircraft broke through the clouds over the coast at a very low altitude (100-120 feet). Trying to maintain safe altitude and speed pilot added power, at the same time stall warning signal activated and seconds later the lower part of aircraft's fuselage touched the treetops and collided with the terrain at 16:36.The passengers and pilot escaped the aircraft without assistance and with no injuries.Causes of the accident:The investigation established the following causes of the accident:1. The pilot could not maintain safe flight altitude when approaching Ruhnu aerodrome.2. The pilot continued the descent in spite of IMC.Contributing factors to the accidentThe investigation established the following factors contributing to the accident:1. High motivation to perform the flight.2. Inadequate weather information from ground services of Ruhnu aerodrome.3. Inadequate aeronautical oversight in the destination airport.",,Approach,Passenger - Scheduled,PÃ¤rnu Airport (EPU/EEPU),Ruhnu Airport (EERU),,"0,4 km NE of Ruhnu Airport -Estonia",CFIT,Controlled Flight Into Terrain,0.95,"The aircraft collided with terrain during descent in IMC without indication of loss of control, fitting the definition of Controlled Flight Into Terrain."
4 Mar 2007,Airbus A319-111,CS-TTO,TAP Air Portugal,0,Lisboa-Humberto Delgado Airport (LIS/LPPT),"TAP flight TP-431B, an Airbus A319, taxied and parked at position A26 (without a jet bridge), shut down the engines, and after the signal was given, passenger disembarkation began.As the first passengers were descending the stairs placed at the front left door, the stairs shifted, creating a gap between the upper platform and the aircraft door of about 1 meter horizontally and 0.5 meters vertically. One of the passengers was unable to place his foot properly on the platform, lost balance, and fell onto the apron between the aircraft and the stairs from a height of about 3 meters, suffering serious injuries that required evacuation by ambulance and hospitalization.Disembarkation through the front door was suspended, and the remaining passengers exited through the rear door.The stairs were removed and placed in the company's facilities for inspection by the Investigation Commission.The aircraft did not suffer any damage, and no damage to third parties was recorded.Primary CauseThe primary cause of this accident was the fracture of the lower rear supports of the lower (fixed) section of the (dis)embarkation staircase steps. This caused the upper platform to slide backward and downward, creating a gap between the staircase and the aircraft fuselage, removing the foot support point, and causing the passenger, while disembarking the aircraft, to fall through the gap onto the parking apron.Contributing FactorsThe following factors contributed to the fracture of the lower rear supports of the lower section of the disembarkation staircase:1. The lack of regular and careful inspection of the overall structural condition of the staircase;2. The lack of maintenance actions on the structural parts of the staircase, namely the lack of proper lubrication of all joints and hinges subject to rotational and/or sliding movement;3. The vague manner in which the maintenance program, presented by the manufacturer, addressed the necessary lubrication and regular inspection actions, failing to ensure efficient maintenance and safe operation of the equipment;4. The absence of designated application points for the recommended products for lubricating joints and moving parts of the equipment.",,Standing,Passenger - Scheduled,Paris-Orly Airport (ORY/LFPO),Lisboa-Humberto Delgado Airport (LIS/LPPT),,Lisboa-Humberto Delgado Airport (LIS/LPPT) -Portugal,RAMP,Ground Handling,0.95,"The incident occurred during the disembarkation process while the aircraft was parked, involving ground handling equipment (disembarkation stairs) that failed, leading to a passenger injury. This fits the description of occurrences during ground handling operations."
7 Mar 2007,Boeing 737-497,PK-GZC,Garuda Indonesia Airways,21,Yogyakarta-Adisutjipto Airport (JOG),"Garuda Indonesia flight GA200, a Boeing 737-400, overran the runway into a rice paddy at Yogyakarta, killing 21 occupants; 119 survived the accident.Garuda flight 200 was an early morning service from Jakarta (CGK) to Yogyakarta (JOG). The pilot in command (PIC) was the pilot flying, and the copilot was the support/monitoring pilot.The PIC intended to make an instrument landing system (ILS) approach to runway 09 at Yogyakarta and briefed the copilot accordingly. Yogya Approach cleared the aircraft for a visual approach, with a requirement to proceed to long final and report runway in sight. Although the crew acknowledged the visual approach clearance, they continued with the ILS approach, but did not inform the controller. The descent and approach were conducted in visual meteorological conditions.At 07:55:33, when the aircraft was 10.1 miles from the runway, it was 1,427 feet above the initial fix of 2,500 feet published in the approach chart, and the airspeed was 283 knots. The pilot in command descended the aircraft steeply in an attempt to reach the runway, but in doing so, the airspeed increased excessively. As the aircraft was being flown at speeds that were in excess of the wing flaps operation speed, the copilot elected not to extend the flaps as instructed by the PIC. During the approach, the Ground Proximity Warning System (GPWS) alerts and warnings sounded 15 times and the copilot called for the PIC to go around.The PIC continued the approach with flaps 5 degrees, and the aircraft attained the glideslope near the runway 09 threshold. Flaps 5 degrees is not a landing flap setting. The aircraft crossed the threshold, 89 feet above the runway, at an airspeed of 232 knots, 98 knots faster than the required landing speed for flaps 40 degrees. The wind was north easterly at 9 knots. The groundspeed was 235 knots. The aircraft touched down at an airspeed of 221 knots, 87 knots faster than landing speed for 40 degrees flap. Shortly after touching down, the copilot called, with high intonation, for the PIC to go around.The aircraft overran the departure end of runway 09, to the right of the centerline at 110 knots. The aircraft crossed a road, and impacted an embankment before stopping in a rice paddy field 252 meters from the threshold of runway 27 (departure end of runway 09). The aircraft destroyed by the impact forces and an intense, fuel-fed, post-impact fire.CAUSES:""1. Flight crew communication and coordination was less than effective after the aircraft passed 2,336 feet on descent after flap 1 was selected. Therefore the safety of the flight was compromized.2. The PIC flew the aircraft at an excessively high airspeed and steep descent during the approach. The crew did not abort the approach when stabilized approach criteria were not met.3. The pilot in command did not act on the 15 GPWS alerts and warnings, and the two calls from the copilot to go around.4. The copilot did not follow company instructions and take control of the aircraft from the pilot in command when he saw that the pilot in command repeatedly ignored warnings to go around.5. Garuda did not provide simulator training for its Boeing 737 flight crews covering vital actions and required responses to GPWS and EGPWS alerts and warnings such as ÂTOO LOW TERRAINÂ and ÂWHOOP, WHOOP PULL UPÂ.""",,Landing,Passenger - Scheduled,Jakarta-Soekarno-Hatta International Airport (CGK/WIII),Yogyakarta-Adisutjipto Airport (JOG/WARJ),,Yogyakarta-Adisutjipto Airport (JOG) -Indonesia,RE,Runway Excursion,0.95,"The report describes an incident where the aircraft overran the runway during landing, which is a clear example of a runway excursion."
9 Mar 2007,Ilyushin Il-76TD,EW-78826,Transaviaexport Airlines,0,Mogadishu International Airport (MGQ),"The Il-76 cargo plane was chartered to fly Ugandan peace keeping forces and equipment to Somalia. On final approach, while the airplane was 2,5 - 3 km from the runway at a height of about 120 m, the airplane was struck by a projectile, most likely an RPG. The Il-76 was hit on the left hand side of the fuselage near the main landing gear. A fire erupted, causing smoke inside the plane. The airplane landed safely. After coming to rest, the nine crew members evacuated through the emergency hatch in the flight deck and the UPDF personnel evacuated through the starboard door. It took about one hour for the only fire-fighting truck available at the airport to reach the plane as it had no fuel.The crew thought that the rocket was fired at the plane from small boat as they were approaching over sea.",,Landing,Cargo,Entebbe Airport (EBB/HUEN),Mogadishu International Airport (MGQ/HCMM),,Mogadishu International Airport (MGQ) -Somalia,SEC,Security Related,0.95,"The report describes an incident where the aircraft was struck by a projectile, likely an RPG, which is indicative of an unlawful interference or sabotage. This aligns with the 'Security Related' category."
12 Mar 2007,Saab 340A,OD-IST,First Kuwaiti Trading & Contracting,0,Kuwait International Airport (KWI),,,Taxi,Unknown,,,,Kuwait International Airport (KWI) -Kuwait,UNK,Unknown or Undetermined,0.7,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
12 Mar 2007,Airbus A310-325,S2-ADE,Biman Bangladesh Airlines,0,Dubai Airport (DXB),"An Airbus A310-325 operated by Biman Bangladesh Airlines suffered a takeoff accident at Dubai Airport (DXB).Flight BG006 was a scheduled service from London-Heathrow Airport, U.K. to Dhaka, Bangladesh with an en route stop at Dubai, UAE.During its take off from Dubai's runway 12L the captain rejected the takeoff after the crew heard a loud bang associated with considerable airframe shudder and vibration due to the collapse of the nose landing gear. Speed was just above V1. The aircraft was kept under control and brought to a stop within the runway surface, left of the runway centerline.Runway 12L is a 13124 x 197 feet asphalt runway.The airplane was stored at Dubai Airport after the accident and broken up in August 2008.PROBABLE CAUSE: ""The collapse of the nose wheel landing gear, when it impacted a half wheel rim, which was broken off during the take-off roll of a previous aircraft.""",,Take off,Passenger - Scheduled,Dubai Airport (DXB/OMDB),Dhaka-Zia International Airport (DAC/VGZR),,Dubai Airport (DXB) -United Arab Emirates,ARC,Abnormal Runway Contact,0.95,"The incident involved the collapse of the nose landing gear during takeoff, which resulted in abnormal runway contact and significant airframe shudder and vibration."
13 Mar 2007,de Havilland Canada DHC-8-402Q Dash 8,JA849A,"All Nippon Airways - ANA, lsf Air Central Co.",0,Kochi Airport (KCZ),"A DHC-8-402Q Dash 8, JA849A, sustained substantial damage in a landing accident at Kochi Airport (KCZ), Japan. There were 56 passengers and four crew members on board. There were no injuries.All Nippon Airways flight 1603 took off from Osaka (ITM) at 08:21 on a regular domestic flight to Kochi. At 08:47 the flight was given clearance to land on runway 32. However, when configuring the aircraft for landing, it appeared that the nose landing gear would not deploy. The approach was abandoned and the airplane entered a holding pattern. The crew members attempted to deploy the nose undercarriage but the attempts failed. Two low passes were flown, at 500 feet over the runway. The crew then attempted to extend the nose landing gear by utilizing acceleration force during a steep turn. When this did not work, a touch-and-go was made so as to apply an impact to the nose landing gear. The flight crew when concluded that they had to make a landing with the nose gear retracted.The captain directed the cabin attendants to move some passengers to aft cabin and fire extinguishing agent was sprayed on the runway. At 10:54 a landing was carried out. The airplane sustained structural damage on the lower part of the forward fuselage.PROBABLE CAUSE: ""It is recognized that this accident was caused by that, in spite of gear down operations in flight by normal and alternative procedures, the nose landing gear could not be extended because the doors of the nose landing gear remained closed, and when the Aircraft landed in this configuration, the lower part of the forward fuselage contacted the runway surface and was damaged.It is recognized that the doors of the nose landing gear remained closed because the spacer migrated out from the hinge part of the toggle link assy, which was part of the nose landing gear door linkage mechanism, interfered with the support fitting, thereby prevented the movement of the toggle link assy, which resulted in restraining the movement of the entire nose landing gear door linkage mechanism.It is estimated that the spacer migrated out because the bolt, nut and the like were not installed, and the spacer was gradually pulled aft out of the toggle link assy under the influence of retractions/extensions of the nose landing gear, airframe vibration, aircraft acceleration and so on, during operations of the Aircraft. Regarding that the bolt, nut and the like were not installed, it is considered that these parts were not re-installed at the time of the repair in the manufacturing process of the Aircraft.""",,Landing,Passenger - Scheduled,Osaka-Itami Airport (ITM/RJOO),Kochi Airport (KCZ/RJOK),,Kochi Airport (KCZ) -Japan,ARC,Abnormal Runway Contact,0.95,"The report describes a landing accident where the aircraft sustained structural damage due to the nose landing gear failing to deploy, resulting in the lower part of the forward fuselage contacting the runway surface."
14 Mar 2007,Antonov An-2R,EW-32744,Aviakompania Grodno,0,"Ostromechevo, Brest district","At a height of 10 meters the engine temperature increased and the engine subsequently failed. A forced landing was carried out in a field , damaging the engine, undercarriage and lower left wing.",,En route,Agricultural,,,,"Ostromechevo, Brest district -Belarus",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes an engine temperature increase followed by engine failure, which led to a forced landing. This indicates a malfunction of the aircraft's powerplant system."
15 Mar 2007,Boeing 767-322ER,N662UA,United Airlines,0,"near Chicago O'Hare Intn'l Airport, IL (ORD)","The airplane impacted a flock of canvas back ducks after takeoff while climbing through 800 feet above ground level. Night visual meteorological conditions prevailed at the time of the accident. The captain reported that the landing lights illuminated the ducks and in less than a second the airplane struck the ducks. The left engine fan blade was struck by 3-5 ducks at the midspan shroud liberating the fan blade tip, which was contained.  The impact resulted in movement of the variable stator vanes and 2.5 bleed valves. The engine then made an uncommanded shutdown. The hydraulic pressure supply manifold broke due to high vibratory fatigue after the impact, which also resulted in minimizing the amount of fuel released into the engine nacelle. The airplane returned for landing at the departure airport without further incident.Probable Cause: The contained fan blade tip separation following the ingestion of several birds into the left engine during takeoff and the lack of an adequate response time available to crew to avert the bird strike.",,Initial climb,Passenger - Scheduled,"Chicago-O'Hare International Airport, IL (ORD/KORD)","Sao Paulo,  (SBGR)",,"near Chicago O'Hare Intn'l Airport, IL (ORD) -United States of America",BIRD,Bird Strike,1.0,"The report describes a collision with a flock of ducks during the initial climb phase, resulting in engine damage and an uncommanded shutdown. This fits the definition of a bird strike."
15 Mar 2007,Boeing 737-244 Adv. (F),ZS-SID,South African Airways - SAA,0,Durban International Airport (FADN),"On 15 March 2007, the pilot and co-pilot operated inbound flight SA6583 from O.R. Tambo International Airport (FAJS) to Durban International Airport (FADN) and arrived at FADN at 1915Z. According to the pilot, they used the aircraft's weather radar to help them avoid adverse weather during the descent to FADN. The radar operated satisfactorily during the descent and approach for landing. After landing at FADN, the aircraft was turned around in 45 minutes for the return flight SA6582 to FAJS. The crew taxied to runway 06, the active runway at the time, but just prior to take-off, ATC advised the pilot that a Boeing B737-800 had had to execute a go-round due to a tailwind component with the surface wind at 240/15kt. The pilot and co-pilot repositioned the aircraft and prepared to take off from runway 24. The fire crew reported that there was no standing water on the runway, although it was raining quite heavily. From their position at the threshold of runway 24, the pilot carefully scanned the area with the weather radar but this showed no returns. The Boeing B737-800 which approached from that direction supported the radar information that it was safe for take-off. After the co-pilot (pilot-flying) concurred with the pilot (pilot non-flying) that it was safe for take-off, they obtained take-off clearance from the ATC. Maximum thrust on both engines was selected and the aircraft climbed away steeply. As there were no radar returns indicated ahead or to the right of the aircraft, the co-pilot commenced the right-hand turn towards the Greytown VOR (GYV) at an IAS of 280 kts. The pilot and co-pilot individually checked that the weather radar settings were correct and adjusted the tilt, gain, range and stab settings but no green, yellow or red returns appeared on the radar. At 9 000ft AMSL, light hail was encountered and the crew selected the 'Engine Anti-Ice'? as well as the 'Low Ignition'? switches to the ON position. The hail seemed to lessen but shortly thereafter, it became much worse with the radar screen still remaining completely clear. The co-pilot then made a 30 degree turn to the right and the captain asked ATC if they had any weather returns on their radar, but due to the noise of the hail on the fuselage, ATC was unable to hear the transmission clearly. Some moderate turbulence was experienced which became severe in short bursts. At this stage, the captain and co-pilot had to communicate using hand signals. The captain scanned the radar in an attempt to find a clear path through the clouds and also monitored the co-pilot's flying. All engine parameters remained normal. The aircraft continued climbing in a north-easterly direction and at 15 000 ft AMSL, cleared the clouds and continued to its destination without further incident.Probable Cause The aircraft encountered severe hail during climb-out after taking off from Durban International Airport. The aircraft's weather radar did not show any hail on the radar screen.",,Initial climb,Cargo,Durban Air Force Base (FADN),Johannesburg International Airport (JNB/FAJS),,Durban International Airport (FADN) -South Africa,WSTRW,Windshear or Thunderstorm,0.95,"The report describes an encounter with severe hail and turbulence during the climb-out phase, which are weather-related phenomena typically associated with thunderstorms. The weather radar's failure to detect the hail further supports this classification."
16 Mar 2007,McDonnell Douglas DC-9-82 (MD-82),LZ-LDD,"Kish Air, lsf Bulgarian Air Charter",0,Kish Island Airport (KIH),,,Landing,Passenger - Scheduled,Dubai Airport (DXB/OMDB),Kish Island Airport (KIH/OIBK),,Kish Island Airport (KIH) -Iran,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
17 Mar 2007,Cessna 500 Citation I,N511AT,Air Trek,0,"Beverly Airport, MA (BVY)","a Cessna 500, N511AT, operated by Air Trek, Inc., was substantially damaged during landing at Beverly Municipal Airport (BVY), Massachusetts. None of the four crewmembers or two passengers were injured. The air ambulance flight was flying a GPS runway 16 approach at Beverly (BVY). After passing the initial approach fix they entered a cloud, and noticed that there was ""quite a bit of wind"" which they had to compensate for. Moments later, the first officer noticed that they were picking up a trace amount of rime ice on the windscreen; however, since neither pilot saw any ice on the wings, the de-icing boots were never activated. As they neared the final approach fix (FAF), they ""added a notch"" of approach flaps, and then added full flaps when they crossed the FAF. After reaching the minimum descent altitude, they acquired the field and the visual approach slope indicator (VASI). Once established on the VASI, the approach to landing seemed normal until reaching approximately 100 feet above ground level. The crew then experienced what they described as a ""burble,"" and the airplane rolled ""steeply"" to the right, striking the surface of the runway overrun area. After landing and taxiing to the ramp, the flight crew conducted a postflight inspection of the airplane. They noted that approximately 4 feet of the right wing was bent upward about 10 degrees, and ""Light rime ice"" was present on the leading edges of the wings, horizontal stabilizer and radome.PROBABLE CAUSE: ""The inadequate guidance and procedures provided by the airplane manufacturer regarding operation of the pneumatic de-icing boots. Also causal was the Federal Aviation Administration's inadequate directives which failed to require manufacturers to direct flightcrews to immediately operate pneumatic deicing boots upon entering icing conditions.""",,Landing,Ambulance,"Punta Gorda-Charlotte County Airport, FL (PGD/KPGD)","Beverly Airport, MA (BVY/KBVY)",,"Beverly Airport, MA (BVY) -United States of America",ICE,Icing,0.95,"The report describes the accumulation of rime ice on the aircraft's surfaces during the approach phase, which contributed to the abnormal landing event. The primary issue identified is related to the operation of the de-icing boots and the presence of ice, fitting the 'Icing' category."
