Date,Type,Registration,Operator,Fat.,Location,narrative,sources,phase,nature,departure_airport,destination_airport,country,location_detailed,category_code,category_name,confidence_score,classification_reason
9 Apr 2001,Boeing 767-223ER,N328AA,American Airlines,0,"Boston-Logan International Airport, MA (BOS/KBOS)","Probable Cause: The Boeing 767 captain's misjudgment of the distance between his airplane and the stationary Boeing 737, which resulted in a ground collision.  A factor was sunglare.",,Taxi,Passenger - Scheduled,"Boston-Logan International Airport, MA (BOS/KBOS)","New York-La Guardia Airport, NY (LGA/KLGA)",,"Boston-Logan International Airport, MA (BOS/KBOS) -United States of America",GCOL,Ground Collision,0.95,"The report describes a collision between two aircraft while on the ground during the taxi phase, which fits the definition of a ground collision."
10 Apr 2001,Antonov An-12BK,3C-AWU,"Air West, Co",0,6 km from Nouadhibou Airport (NDB),"Soon after it taking off, one of the engines caught fire and the crew carried out a forced landing on a beach, 6 km from the runway. The aircraft caught fire and burned out.",,Initial climb,Passenger - Non-Scheduled/charter/Air Taxi,Nouadhibou Airport (NDB/GQPP),Nouakchott Airport (NKC/GQNN),,6 km from Nouadhibou Airport (NDB) -Mauritania,SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report indicates that one of the engines caught fire soon after takeoff, leading to a forced landing and subsequent fire. This is a clear indication of a powerplant system failure or malfunction."
11 Apr 2001,Airbus A330-243,4R-ALD,SriLankan Airlines,0,Colombo-Bandaranaike International Airport (CMB/VCBI),"Aircraft rapidly filled with smoke when the flight was about the enter the runway for departure. An emergency evaciation was carried out. It appeared that a bearing had failed in the APU, causing APU oil to enter the bleed air system.",,Taxi,Passenger - Scheduled,Colombo-Bandaranaike International Airport (CMB/VCBI),Frankfurt International Airport (FRA/EDDF),,Colombo-Bandaranaike International Airport (CMB/VCBI) -Sri Lanka,F-NI,Fire/Smoke (Non-Impact),0.95,"The report describes an incident where the aircraft filled with smoke due to a failure in the APU, which is consistent with the definition of fire or smoke in or on the aircraft not resulting from impact."
12 Apr 2001,Embraer EMB-135LR (ERJ-135LR),N735TS,American Eagle,0,"Cleveland-Hopkins International Airport, OH (CLE)","An Embraer EMB-135LR, N735TS, operated by American Eagle as flight 9766, was substantially damaged during pushback at the Cleveland-Hopkins International Airport (CLE), Ohio. The three crewmembers were not injured, and there were no passengers onboard.A tug was connected to the nose wheel of the airplane in preparation for pushback. The flight crew completed the checklist to include selecting the parking brake to off. The crew then advised the tug operator that they were cleared to push. The crew felt the airplane move about a foot, and then the nose-gear collapsed.Examination of the nose gear assembly by the operator revealed no evidence consistent with a fatigue failure. The airplane had flown approximately 320 hours since being manufactured.PROBABLE CAUSE: ""An overload force being exerted on the nosewheel gear assembly for undetermined reason.""",,Pushback / towing,Ferry/positioning,"Cleveland-Hopkins International Airport, OH (CLE/KCLE)","Norfolk International Airport, VA (ORF/KORF)",,"Cleveland-Hopkins International Airport, OH (CLE) -United States of America",RAMP,Ground Handling,0.95,"The incident occurred during pushback operations, which falls under ground handling activities. The nose gear collapse happened while the aircraft was being moved by a tug, indicating a ground handling occurrence."
15 Apr 2001,Cessna 208B Grand Caravan,ZS-OCZ,Union Charter Trust,0,near Tembo,,,Unknown,Unknown,,,,near Tembo -Congo (Democratic Republic),UNK,Unknown or Undetermined,0.9,The report lacks sufficient information to classify it into a specific ICAO occurrence category.
15 Apr 2001,Short SC.7 Skyvan 3A-100,SE-LDK,Göteborgs fallskärmsklubb,0,Karlsborg/Flugebyn,"The aircraft took off with 17 parachutists. At 3500 feet the rear ramp was opened and one parachutist dropped. The intention thereafter was to climb to 5000 feet and drop the remaining parachutists. During the climb two of them tried to close the ramp. They had problems to lock it and pushed on the lower part of it. Suddenly the ramp broke in the middle, and the two parachutists fell out. They opened their parachutes and landed without problems. The ramp remained hanging below the aircraft, creating an aerodynamic pitch-down force. The aircraft lost 500 feet before recovery. The pilot was unsure about the low-speed flight characteristics and decided to drop all parachutists before landing. The landing was performed without problems.investigation revealed that the attempt to lock the ramp had been done with the lower hooks in a down-folded position, which was against the manufacturer's procedures.",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Parachuting,,,,Karlsborg/Flugebyn -Sweden,AMAN,Abrupt Maneuver,0.85,"The incident involved intentional maneuvering of the aircraft to manage an unexpected situation (the broken ramp and the resulting aerodynamic pitch-down force), which is consistent with the definition of an abrupt maneuver."
17 Apr 2001,Boeing 727-251,N253US,US Airways,0,"Jacksonville, FL","Approximately 12-15 minutes after takeoff  during climb, flight 2686 experienced moderate turbulence. The seat belt sign was illuminated at the time.  One of the flight attendants was thrown to the floor and received serious injuries during the encounter. According to the pilot, the flight crew was not informed of the 0736 pilot report of turbulence in the vicinity of the accident.Probable Cause: The flight dispatcher failure to provide the flight crew with current in-flight turbulence information that resulted in the in-flight encounter with turbulence during climb.  A factor was the pilots failure to obtain adequate weather information.",,En route,Passenger - Scheduled,"Baltimore/Washington International Thurgood Marshall Airport, MD (BWI/KBWI)","Jacksonville International Airport, FL (JAX/KJAX)",,"Jacksonville, FL -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an in-flight encounter with moderate turbulence that resulted in serious injuries to a flight attendant. The primary issue was the turbulence encounter, which aligns with the 'Turbulence Encounter' category."
18 Apr 2001,Ilyushin Il-76MD,UR-78821,Dart,0,Oostende Airport (OST),"Carrying 32 tons of paint and medical supplies for Guinee, the Ilyushin freighter tried to takeoff from Oostende Airport, Belgium. During the takeoff roll the crew noticed an engine fire warning and aborted. The aircraft overran the runway by 40 m and came to rest in a field with its nosegear collapsed and the left wingtip touching the ground. The aircraft was damaged beyond repair.",,Take off,Cargo,Oostende Airport (OST/EBOS),Algiers-Houari Boumediene Airport (ALG/DAAG),,Oostende Airport (OST) -Belgium,RE,Runway Excursion,0.95,"The aircraft overran the runway during the takeoff roll and came to rest in a field, which is consistent with the definition of a runway excursion."
18 Apr 2001,Airbus A321-211,G-VOLH,Airtours International,0,Funchal Airport (FNC/LPFU),"At 07:26 UTC hours, the A321-211 G-VOLH departed Manchester for a charter flight with Funchal Airport (Madeira Island) as destination.The flight was an uneventful transit until the landing. The aerodrome was clearly visible and the commander made a visual approach in accordance to the aerodrome STAR charts.The approach was stabilized, despite the aircraft encountering a windshear at GELO. At 30 feet RA the commander noticed that the aircraft had developed a high sink rate and he attempted to decrease the rate of descent with full aft side stick but the aircraft landed heavily and bounced. At the second touch down the aircraft tail contacted the runway.The aircraft had suffered tail structural damage. There were no personal injuriesCausesThe investigation concluded that the marked backing of the wind, probably due to turbulence from the adjacent high ground, had caused the loss of headwind component.The application of full aft side stick had reduced the vertical speed of the initial touch down. In an attempt to cushion the second touch down by maintaining a degree of aft side stick during the bounce, the aircraft had continued to pitch up beyond the aircraft geometry limit causing the tail section to contact the runway.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Manchester International Airport (MAN/EGCC),Funchal Airport (FNC/LPFU),,Funchal Airport (FNC/LPFU)  -Portugal,WSTRW,Windshear or Thunderstorm,0.9,"The report describes an encounter with windshear during the landing phase, which significantly affected the aircraft's descent rate and led to a hard landing and tail strike."
19 Apr 2001,Airbus A320-232,N654AW,America West Airlines,0,"Las Vegas, NV","One flight attendant in the aft galley was seriously injured and four others aboard the air carrier flight received minor injuries when the airplane encountered moderate to severe clear air turbulence in cruise at flight level 310 (FL310, 31,000 feet).  About 30 minutes before the turbulence was encountered, the company flight dispatcher communicated to the flight crew that the flight was approaching an area of forecast moderate to severe turbulence associated with mountain wave activity between FL310 and FL390 (39,000 feet).  The dispatcher recommended that the flight alter course and descend to FL280 (28,000 feet).  Eighteen minutes before the turbulence was encountered the pilot requested a ""ride report"" at FL310 from air traffic control and was told to expect ""occasional light chop, nothing real bad.""  The pilot remained at FL310 and remained on the existing routing.  Approaching the area of forecast turbulence, he illuminated the seat belt sign and advised the passengers of the potential for turbulence.  He also advised the flight attendants to stow the galley equipment.  Approximately 3 to 4 minutes later, the flight encountered turbulence.  The injured flight attendant was one of two in the aft galley.  The other flight attendant reported that when the turbulence started they were ""jolted"" a couple of times during which she recalled her feet came off the floor and then the turbulence subsided.  They ""scrambled"" toward their jumpseats; however, they encountered additional, more severe, turbulence and it became impossible to hold onto anything.  She recalled being thrown about the galley; hitting the ceiling, counters, and doors before being ""slammed"" to the floor.  When the turbulence ceased, the flight descended to flight level 280 and continued to its intended destination without further incident.  The airplane's digital flight data recorder showed the aircraft encountered three vertical acceleration excursions between 1.449 g's and -0.379 g's over a 16-second period.Probable Cause: The failure of the pilot-in-command to properly evaluate a hazardous weather advisory and his failure to adequately alter course and flight altitude to avoid the area of hazardous weather.",,En route,Passenger - Scheduled,"New York-John F. Kennedy International Airport, NY (JFK/KJFK)","Las Vegas-McCarran  International Airport, NV (LAS/KLAS)",,"Las Vegas, NV -United States of America",TURB,Turbulence Encounter,0.95,"The report describes an incident where the aircraft encountered moderate to severe clear air turbulence, resulting in injuries to the flight attendants. The primary factor in the occurrence was the turbulence, making it a clear case of a turbulence encounter."
23 Apr 2001,Antonov An-2T,RA-01122,Yakustk Air Enterprise,0,3 km from Kobyay Airstrip,"During landing at the end of the preceding flight, the aircraft overran the runway and struck an obstacle, damaging the propeller. In spite of this, the pilot, who was on an urgent medical mission, decided to take off. Thrust was inadequate, making it impossible to accelerate and climb after takeoff. During an attempted forced landing, the aircraft struck trees.",,Take off,Ambulance,Kobyay Airstrip (UEEJ),Sangar,,3 km from Kobyay Airstrip -Russia,CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.9,The aircraft struck an obstacle during the landing phase and subsequently struck trees during an attempted forced landing after takeoff.
25 Apr 2001,Antonov An-2R,RA-17832,Adygeya-Avia,0,Stanitsa Nekrasovskaya,"The aircraft was flying over a cultivated field at a height of 5 m when the tail fin struck a high-voltage power line.The aircraft descended and the pilot tried to avoid obstacles, but the aircraft struck a concrete post.",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,,,,Stanitsa Nekrasovskaya -Russia,CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The aircraft struck a high-voltage power line and subsequently a concrete post while flying at a low altitude over a cultivated field, which fits the description of collision with obstacles during flight operations."
26 Apr 2001,Antonov An-12,,Ethiopian Air Force,0,Khartoum,"The Antonov 12 was hijacked by nine Ethiopian students armed with hand grenades and pistols. They demanded to be taken to Khartoum, where the plane landed at 18:20. After nine hours the hijackers surrendered.",,En route,Military,,Addis Ababa-Bole Airport (ADD/HAAB),,Khartoum -Sudan,SEC,Security Related,1.0,"The report describes a hijacking incident involving armed individuals, which falls under unlawful interference and security threats."
26 Apr 2001,Cessna 208B Super Cargomaster,N974FE,"FedEx Feeder, opb Wiggins Airways",0,"4,8 km S of Plattsburgh International Airport, NY (PLB)","On April 23, 2001 Caravan N974FE was returned to service after a 100-hour maintenance inspection. The airplane had accrued 5 hours of flight time since that date when it departed from Plattsburgh (PLB) on April 26. During the climb after takeoff, approximately 1,000 to 1,500 feet above the ground, the airplane's engine spooled down smoothly and gradually. The pilot was not able to restore power. A forced landing was made, during which the Caravan nosed over.PROBABLE CAUSE: ""The incorrect installation of the propeller reversing lever and carbon block assembly, which resulted in a loss of propeller thrust.""",,En route,Cargo,"Plattsburgh-Clinton County Airport, NY (PLB/KPLB)","Albany Airport, NY (ALB/KALB)",,"4,8 km S of Plattsburgh International Airport, NY (PLB) -United States of America",SCF-PP,System/Component Failure or Malfunction (Powerplant),0.95,"The report describes a loss of power due to the incorrect installation of the propeller reversing lever and carbon block assembly, which directly relates to a powerplant system/component failure."
26 Apr 2001,ATR 42-300,N223AT,American Eagle Airlines,0,Atlantic Ocean,"The captain reported that while flying at 16000 feet in visual flight rules conditions with scattered precipitation, air traffic control (ATC) advised of an area of turbulence that was located approximately 25 to 30 miles from their present position.  The flight crew was advised of a heading to fly which led the airplane into a cloud that was not depicted on the weather avoidance radar.  ""In this cloud we encountered moderate to severe turbulence....""  According to the American Eagle Safety/Flight Service Trip Report (FSTR) which is an attachment to this report, ""[flight attendant] Alvarez was finishing her beverage service and they hit turbulence.  She flew into the air twice and cart came down on her right leg.  She was on her way to the galley to stow cart.""  The captain also reported that the autopilot which was on at the time, did not disengage.  A passenger who is an emergency medical technician (EMT), attended to the passenger and was assisted initially by the first officer.  A medical emergency was declared and the flight continued to the destination airport and landed uneventfully.  The first report to ATC occurred at 1448 local, when, while approaching the JUNUR intersection, a flightcrew member declared a medical emergency and advised the controller that the flight had encountered turbulence 50 miles back.Probable Cause: The in-flight encounter with moderate to severe turbulence in clouds resulting in the serious injury to the flight attendant.  A contributing factor in the accident was the poor in-flight planning by the captain for his allowing beverage service to continue after being advised by ATC of an area of turbulence that was approximately 4 minutes ahead of their position.",,En route,Unknown,Georgetown (MEYF),"Miami International Airport, FL (MIA/KMIA)",,Atlantic Ocean -Atlantic Ocean,TURB,Turbulence Encounter,0.95,"The report describes an in-flight encounter with moderate to severe turbulence resulting in the serious injury of a flight attendant. The turbulence was encountered in a cloud not depicted on the weather radar, and the incident occurred despite ATC's advisory of an area of turbulence ahead."
27 Apr 2001,Antonov An-2SX,RA-40997,Virazh Ltd,0,S of Gorkovskiy,"The Antonov was prepared for an agricultural flight, carrying 1200 liters of toxic chemicals. Shortly after takeoff the engine rpm dropped. The crew attempted to restart the engine, but they failed. A forced landing was carried out in a field during which the wing contacted some trees. It appeared that a certain nonethylated motor gasoline was used, which was not to be used with the engine type installed in this An-2. The airplane had flown some 25 hours on this fuel until the crew noticed a pressure drop in the fuel system. An obstructed filter was replaced. Some 27 hours later the engine failed on the incident flight.",,Initial climb,Agricultural,,,,S of Gorkovskiy -Russia,FUEL,Fuel Related,0.95,"The incident involved the use of incorrect fuel, which led to engine failure shortly after takeoff, necessitating a forced landing."
27 Apr 2001,Antonov An-2R,RA-40998,Salsk Aviation Enterprise,0,Novoaleksandrovsk,,,Take off,Agricultural,,,,Novoaleksandrovsk -Russia,UNK,Unknown or Undetermined,0.5,The report lacks sufficient information to classify the occurrence into a specific ICAO category.
28 Apr 2001,Cessna 208B Grand Caravan,LV-WSC,Les Grands Jorasses,10,"12 km from Roque Pérez, BA","The Caravan was chartered to fly a party of eight to Estancia La Cristina. Among the passengers were the president of the Techint company and the managing editor of the La Nacion newspaper. The flight was planned to depart April 26, but was postponed to the 28th. The airplane was hangared ready to depart. The flight finally departed early in the morning from San Fernando's runway 24. Baires Control cleared the pilot to climb to FL60. After reaching that altitude the pilot requested permission to fly direct to the Padex waypoint and climb to FL 080. Permission was granted. At 04:54 the pilot requested another climb clearance for FL100 to get out of the clouds. This was allowed after conflicting traffic had crossed his path. Because icing conditions existed at that altitude, a further climb to FL120 was requested and obtained. The Cessna apparently lost control, spiralled down and crashed in rugged farm country.CAUSA: En un vuelo de travesÃ­a en condiciones nocturnas y por instrumentos, pÃ©rdida de sustentaciÃ³n y caÃ­da en espiral hacia la derecha hasta el impacto con el terreno, por los siguientes factores:1Â°) Condiciones de formaciÃ³n de hielo en los niveles de vuelo elegidos.2Â°) Exceso en el peso de operaciÃ³n de la aeronave.3Â°) Ambiente de cabina poco favorable para un vuelo nocturno, por instrumentos y en condiciones meteorolÃ³gicas desfavorables.4Âº) Inadecuado descanso previo a un vuelo, por parte del piloto.5Â°) Capacidad limitada de la aeronave para operar en condiciones de formaciÃ³n de hielo, de acuerdo con lo establecido en el Manual de Vuelo.6Â°) La persona que actuaba como copiloto no estaba adiestrada ni tenÃ­a experiencia  para un vuelo nocturno y por instrumentos en las condiciones meteorolÃ³gicas imperantes.7Â°) PresiÃ³n y prisa por cumplir con las actividades, con poco margen en los horarios planificados.8Â°) Idiosincrasia y carÃ¡cter de los pasajeros, en particular el que se desempeÃ±aba en el puesto de copiloto.",,En route,Passenger - Non-Scheduled/charter/Air Taxi,"San Fernando Airport, BA (SADF)","Trelew Airport, CB (REL/SAVT)",,"12 km from Roque PÃ©rez, BA -Argentina",LOC-I,Loss of Control - In Flight,0.95,"The report describes a loss of control in flight, with the aircraft spiraling down and crashing. Factors such as icing conditions, excess weight, and inadequate rest for the pilot contributed to the loss of control."
29 Apr 2001,Cessna 208 Caravan I,VH-MMV,A. McVinish,1,"4 km NW of Nagambie, VIC","The Cessna Caravan was carrying 11 skydivers and climbed to FL140. As the first team of four exited the aircraft, the middle parachutistÂs reserve parachuteÂs pilot chute deployed. Due to the bent over position of that parachutist, the action of the ejector spring in the pilot chute pushed the chute upwards and over the horizontal stabiliser of the aircraft, pulling the reserve canopy with it. The parachutist passed below the horizontal stabiliser resulting in the reserve parachute risers and lines tangling around the left elevator and horizontal stabiliser. Eleven seconds later, the empennage separated from the aircraft and the left elevator and the parachutist separated from the empennage. The aircraft then entered a steep, nose-down spiral descent. The pilot instructed the remaining parachutists to abandon the aircraft; the last one left the aircraft at an altitude of 9,000 feet. The pilot transmitted a mayday call, shutdown the engine and left his seat. On reaching the rear of the cabin, he found that the roller blind had closed, preventing him from leaving the aircraft. After several attempts, the pilot raised the blind sufficiently to allow him to exit the aircraft, and at an altitude of approximately 1,000 feet agl, he deployed his parachute and landed safely.SIGNIFICANT FACTORS:""1. The parachutistÂs reserve parachute deployed prematurely, probably as a result of the parachute container coming into contact with the aircraft doorframe/handrail.2. The reserve parachute risers and lines tangled around the horizontal stabiliser and elevator.3. The reserve canopy partially filled, applying to the aircraft empennage a load that exceeded its design limits.4. The empennage separated from the aircraft and the elevator separated from the empennage, releasing the parachutist and sending the aircraft out of control.""",,"Manoeuvring  (airshow, firefighting, ag.ops.)",Parachuting,"Ballieston East, VIC","Ballieston East, VIC",,"4 km NW of Nagambie, VIC -Australia",AMAN,Abrupt Maneuver,0.9,"The report describes an intentional maneuvering of the aircraft to avoid a collision with the parachutist's reserve parachute, which resulted in the aircraft losing control. The effect of the intentional maneuvering and the subsequent loss of control are key considerations for this classification."
30 Apr 2001,Cessna 560 Citation V,OE-GSW,Tyrolean Jet Services,0,Florence-Peretola Airport (FLR),"After a normal approach to runway 05 at Florence Peretola Airport the aircraft touched down but was not able to stop on the runway. The aircraft went off the right end of the runway. After passing two bumps, the aircraft stopped against the airport fence. The two passengers and the crew aboard left the aircraft practically unharmed. One of the passengers was musician Sting.PROBABLE CAUSE: A crack in the shock absorber of the right main landing gear caused shearing of the flexible pipes of the braking systems leading to a total loss of both the normal and the emergency braking system.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Innsbruck-Kranebitten Airport (INN/LOWI),Florence-Peretola Airport (FLR/LIRQ),,Florence-Peretola Airport (FLR) -Italy,RE,Runway Excursion,0.95,"The aircraft departed the end of the runway during landing, which is consistent with the definition of a runway excursion."
1 May 2001,McDonnell Douglas DC-9-31,N9333,Northwest Airlines,0,"Minneapolis-St. Paul International Airport, MN (MSP)","The DC-9-31, N9333, operated by Northwest Airlines as flight NW682, was substantially damaged when it was struck by an aircraft tug during passenger boarding. The flight was parked at gate D3 at the Minneapolis-St. Paul International/Wold-Chamberlain Airport, Minnesota and was bound for the Philadelphia International Airport, Pennsylvania. No injuries were reported. The driver of the tug and a food service worker received minor injuries.The aircraft was parked and was being prepared for departure by various ground workers including the tug driver and workers restocking the aircraft food supply. The driver of the tug said that he was moving the vehicle into position in order to connect the aircraft tow bar in preparation for pushback. He said that when he placed the tug into gear, it lurched forward into the parked aircraft. He said that pieces of the aircraft protruded through the windshield of the vehicle and pinned him into his seat. He said that he was unable to shift the vehicle into reverse and his leg was pinned on the accelerator pedal. Other ground workers in the area attempted to shut off the tug's engine. The driver said that the vehicle continued to drive forward until the engine was finally shut off. During the event, the pilot of the aircraft had applied the brakes when he noticed the unplanned movement of the airplane. The aircraft was pushed backward about 30 feet causing damage to the nose section of the fuselage. A food service worker was injured when he jumped from his vehicle which was parked next to the aircraft.Subsequent to the accident, the tug was placed on jacks and a check performed. During the check it was found that the normal engine shutoff switch would not shut the engine off if the engine was operated at high throttle settings. It was further discovered that at high throttle settings, the brake system was not able to stop the rotation of the drive wheels. No anomalies were found during this test that would explain the lurching described by the tug driver. Subsequent to the testing, the throttle system of the tug was replaced as a precautionary measure by the airline.During the course of the investigation, it was found that the tug had been involved in a previous incident where an aircraft was damaged. A report of the previous incident was obtained. The driver of the tug during the previous incident reported that the tug lurched when he was attempting to move the tug into position to connect to the aircraft.PROBABLE CAUSE: ""The partial failure of the aircraft tug for undetermined reasons.""",,Standing,Passenger - Scheduled,"Minneapolis-St. Paul International Airport, MN (MSP/KMSP)","Philadelphia International Airport, PA (PHL/KPHL)",,"Minneapolis-St. Paul International Airport, MN (MSP) -United States of America",RAMP,Ground Handling,0.95,The incident occurred during ground handling operations involving an aircraft tug and resulted in damage to the aircraft while it was parked and being prepared for departure.
1 May 2001,de Havilland Canada DHC-6 Twin Otter 300,N49SJ,Bureau Of Land Management,0,"Star, ID","The pilot reported that during the landing roll, the aircraft began to veer to the left.  When aileron and rudder control were not effective to re-align the aircraft's direction of travel, the pilot transferred over to the nose wheel steering control.  The pilot applied corrective input all the way to the right when he heard a ""clink"" sound.  The aircraft exited the side of the runway and collided with the terrain.  Post-accident inspection of the aircraft found that the nose wheel steering cable was broken.  The cable was sent to the National Transportation Safety Board Materials Laboratory for examination.  The specialist reported that the end of many wires exhibited fractures on a flat plane that was perpendicular to the longitudinal axis, typical of a fatigue crack.  About 90 percent of the flat areas extended through the fracture face.  The metallurgist reported that approximately 50 percent of the wires from the cable contained fatigue cracking.Probable Cause: Fatigue failure of the nose wheel steering cable during the landing roll.  Rough/uneven terrain was a factor.",,Landing,Unknown,"Boise Airport, ID (BOI/KBOI)","Star, ID",,"Star, ID -United States of America",RE,Runway Excursion,0.95,"The aircraft exited the side of the runway during the landing roll, which is consistent with the definition of a runway excursion."
3 May 2001,Beechcraft 1900D,VH-IMH,Impulse Airlines,0,"Cooma Airport, NSW (OOM)","The Beech 1900D (B1900) accelerated to V1 (111 kts), when the crew noticed a flock of wood ducks crossing their path. At the same time there was a loss of aircraft performance so the crew rejected the take-off. The aircraft was brought to a stop without further incident.Six wood ducks had impacted the aircraft in the vicinity of the right engine and caused extensive damage to the right engine and wing. Minor damage was evident in the left engine oil cooler.The Civil Aviation Safety Authority required airports handling aircraft of thirty seats capacity or larger to have a recorded bird hazard management program. At the time of the occurrence, Cooma airport had regular scheduled services by aircraft that did not exceed nineteen persons, however during the ski season aircraft with a capacity exceeding thirty persons operated into Cooma.Bird dispersal control had been applied early in the morning, approximately twelve hours before the B1900's departure.",,Take off,Passenger - Scheduled,"Cooma Airport, NSW (OOM/YCOM)","Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)",,"Cooma Airport, NSW (OOM) -Australia",BIRD,Bird Strike,0.95,"The report describes a collision with a flock of wood ducks during the takeoff phase, resulting in damage to the aircraft. This fits the definition of a bird strike occurrence."
5 May 2001,Cessna 208B Super Cargomaster,N948FE,"FedEx Feeder, opb Corporate Air",1,"4,8 km S of Steamboat Springs Airport, CO (SBS)","Caravan N948FE was owned by Federal Express and operated by Corporate Air as Airspur Flight 8810 (CPT8810) when it departed Casper (CPR) at 07:44 for a cargo flight to Steamboat Springs. At 08:32, the pilot requested the VOR/DME-C instrument approach to the Steamboat Springs Airport (SBS) runway 32. The flight was cleared for the approach via the BQZ (Robert VORTAC) 280 degrees radial 9 DME fix. At 08:39, the pilot was advised that radar services were terminated and frequency change was approved. The pilot's acknowledgement of the clearance was the last radio contact with the flight. At 08:34 the Caravan impacted against the side of Emerald Mountain at an elevation of 7864 feet (2406 m). Airfield elevation is 6878 feet (2104 m).PROBABLE CAUSE: ""An inadvertent stall during an instrument approach, which resulted in a loss of control. Contributing factors were the pilot's attention being diverted by an abnormal indication, conditions conducive to airframe icing, and the pilot's lack of total experience in the type of operation (icing conditions) in aircraft make/model.""",,Approach,Cargo,"Casper Airport, WY (CPR/KCPR)","Steamboat Springs Airport, CO (SBS/KSBS)",,"4,8 km S of Steamboat Springs Airport, CO (SBS) -United States of America",LOC-I,Loss of Control - In Flight,0.95,"The report describes an inadvertent stall during an instrument approach, resulting in a loss of control of the aircraft. This fits the definition of the 'Loss of Control - In Flight' category."
10 May 2001,Boeing 727-44F,D2-FCK,Angola Air Charter,0,Nzagi Airport (NZA),On finals to runway 08 the 727 struck an earth mound located some 100 m short of the runway threshold. The resulting damage to the right main undercarriage caused it to collapse after touchdown.,,Landing,Cargo,Luanda-4 de Fevereiro Airport (LAD/FNLU),Nzagi Airport (NZA/FNZG),,Nzagi Airport (NZA) -Angola,CTOL,Collision with Obstacle(s) During Takeoff and Landing,0.95,"The aircraft struck an earth mound located short of the runway threshold during the landing phase, which aligns with the definition of a collision with obstacles during takeoff and landing."
10 May 2001,McDonnell Douglas DC-9-83 (MD-83),EC-FXI,Spanair,0,Liverpool International Airport (LPL),"An automatic landing on runway 27 was carried out with the first officer being the pilot flying. The right main landing gear failed immediately upon touchdown. The aircraft slid along the runway and came to a halt some 1,600 metres further on, resting on its right flaps, slats and wingtip. An emergency evacuation was carried out. Examination of the aircraft showed that the right main gear strut cylinder had fractured below the attachment trunnions, releasing the wheels/axle assembly back into the flaps and wing/fuselage fairing. The lower portion of the failed cylinder remained attached only by the sidestay. A closer inspection revealed the presence of an anomaly on the forward outer surface of the cylinder fracture, which subsequent examination identified as a fatigue crack measuring approximately 3.5 mm long and 1.1 mm deep.CAUSAL FACTORS:1. The right main landing gear cylinder failed immediately upon touchdown due to the application of spin-up drag loads on a section of the cylinder containing a major fatigue crack 3.2 mm long and 1.0 mm deep and several other smaller cracks associated with it.2. The origins of these fatigue cracks could not be identified but other embryonic cracks were found which were associated with surface irregularities arising from a grit-blasting process during manufacture. Abnormal loading, possibly due to an occurrence of a mode of fore-and-aft vibration known as 'gear walking' is thought to have been responsible, at some time in the aircraft's history, for propagating the cracks to a depth at which continued growth was possible under normal loading. Alternatively, some abnormal loading may have relaxed the beneficial compressive surface stresses induced by shot-peening at the critical section and allowed propagation from the same surface defects.3. Inspection and other mandatory preventive measures taken following two similar accidents did not prevent the occurrence of this third accident. This was probably due to the small size of cracks which are required to be detected before reaching a critical dimension.",,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Palma de Mallorca Airport (PMI/LEPA),Liverpool International Airport (LPL/EGGP),,Liverpool International Airport (LPL) -United Kingdom,ARC,Abnormal Runway Contact,0.9,"The report describes an incident where the right main landing gear failed immediately upon touchdown, leading to the aircraft sliding along the runway. This fits the description of abnormal runway or landing surface contact, which includes gear-up landings and other abnormal contact events."
